"Plot Title: SL_G"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20061391, SEN S/N: 20061391, LBL: Temp)","RH, % (LGR S/N: 20061391, SEN S/N: 20061391, LBL: RH)","DewPt, °C (LGR S/N: 20061391, SEN S/N: 20061391)","Max: Temperature, °C (LGR S/N: 20061391)","Min: Temperature, °C (LGR S/N: 20061391)"
3989,06/17/24 02:00:00 AM,20.936,96.636,20.081,20.936,20.936
3990,06/17/24 02:15:00 AM,20.817,96.815,19.988,20.817,20.817
3991,06/17/24 02:30:00 AM,20.746,96.954,19.937,20.746,20.746
3992,06/17/24 02:45:00 AM,20.650,97.113,19.864,20.650,20.650
3993,06/17/24 03:00:00 AM,20.555,97.271,19.792,20.555,20.555
3994,06/17/24 03:15:00 AM,20.484,97.305,19.725,20.484,20.484
3995,06/17/24 03:30:00 AM,20.436,97.344,19.683,20.436,20.436
3996,06/17/24 03:45:00 AM,20.317,97.418,19.574,20.317,20.317
3997,06/17/24 04:00:00 AM,20.222,97.418,19.479,20.222,20.222
3998,06/17/24 04:15:00 AM,20.126,97.498,19.395,20.126,20.126
3999,06/17/24 04:30:00 AM,20.079,97.616,19.364,20.079,20.079
4000,06/17/24 04:45:00 AM,19.960,97.636,19.248,19.960,19.960
4001,06/17/24 05:00:00 AM,19.888,97.696,19.185,19.888,19.888
4002,06/17/24 05:15:00 AM,19.817,97.651,19.107,19.817,19.817
4003,06/17/24 05:30:00 AM,19.722,97.677,19.015,19.722,19.722
4004,06/17/24 05:45:00 AM,19.627,97.756,18.931,19.627,19.627
4005,06/17/24 06:00:00 AM,19.555,97.763,18.860,19.555,19.555
4006,06/17/24 06:15:00 AM,19.508,97.803,18.818,19.508,19.508
4007,06/17/24 06:30:00 AM,19.484,97.614,18.767,19.484,19.484
4008,06/17/24 06:45:00 AM,19.436,97.601,18.718,19.436,19.436
4009,06/17/24 07:00:00 AM,19.413,97.647,18.701,19.413,19.413
4010,06/17/24 07:15:00 AM,19.436,97.732,18.736,19.436,19.436
4011,06/17/24 07:30:00 AM,19.484,97.718,18.782,19.484,19.484
4012,06/17/24 07:45:00 AM,19.579,97.665,18.870,19.579,19.579
4013,06/17/24 08:00:00 AM,19.746,97.579,19.025,19.746,19.746
4014,06/17/24 08:15:00 AM,19.912,97.441,19.172,19.912,19.912
4015,06/17/24 08:30:00 AM,20.222,96.973,19.415,20.222,20.222
4016,06/17/24 08:45:00 AM,20.507,96.576,19.643,20.507,20.507
4017,06/17/24 09:00:00 AM,21.103,95.729,20.115,21.103,21.103
4018,06/17/24 09:15:00 AM,21.604,96.071,20.667,21.604,21.604
4019,06/17/24 09:30:00 AM,22.154,94.430,20.969,22.154,22.154
4020,06/17/24 09:45:00 AM,23.232,94.678,22.083,23.232,23.232
4021,06/17/24 10:00:00 AM,23.593,92.584,22.117,23.593,23.593
4022,06/17/24 10:15:00 AM,24.267,90.349,22.429,24.267,24.267
4023,06/17/24 10:30:00 AM,25.987,82.118,22.696,25.987,25.987
4024,06/17/24 10:45:00 AM,27.358,77.202,23.090,27.358,27.358
4025,06/17/24 11:00:00 AM,27.825,77.677,23.640,27.825,27.825
4026,06/17/24 11:15:00 AM,27.998,77.214,23.716,27.998,27.998
4027,06/17/24 11:30:00 AM,28.543,74.462,23.680,28.543,28.543
4028,06/17/24 11:45:00 AM,28.667,71.563,23.180,28.667,28.667
4029,06/17/24 12:00:00 PM,30.117,63.992,22.805,30.117,30.117
4030,06/17/24 12:15:00 PM,30.016,63.077,22.482,30.016,30.016
4031,06/17/24 12:30:00 PM,30.167,64.093,22.878,30.167,30.167
4032,06/17/24 12:45:00 PM,30.646,60.967,22.537,30.646,30.646
4033,06/17/24 01:00:00 PM,30.672,62.126,22.861,30.672,30.672
4034,06/17/24 01:15:00 PM,30.142,65.661,23.237,30.142,30.142
4035,06/17/24 01:30:00 PM,30.849,62.466,23.115,30.849,30.849
4036,06/17/24 01:45:00 PM,31.255,59.776,22.795,31.255,31.255
4037,06/17/24 02:00:00 PM,31.128,59.378,22.569,31.128,31.128
4038,06/17/24 02:15:00 PM,31.459,61.157,23.353,31.459,31.459
4039,06/17/24 02:30:00 PM,30.192,65.054,23.138,30.192,30.192
4040,06/17/24 02:45:00 PM,31.561,60.326,23.230,31.561,31.561
4041,06/17/24 03:00:00 PM,31.765,60.326,23.422,31.765,31.765
4042,06/17/24 03:15:00 PM,31.026,67.194,24.447,31.026,31.026
4043,06/17/24 03:30:00 PM,30.646,68.077,24.292,30.646,30.646
4044,06/17/24 03:45:00 PM,29.916,72.756,24.643,29.916,29.916
4045,06/17/24 04:00:00 PM,28.394,74.996,23.647,28.394,28.394
4046,06/17/24 04:15:00 PM,27.604,76.343,23.157,27.604,27.604
4047,06/17/24 04:30:00 PM,27.604,79.844,23.848,27.604,27.604
4048,06/17/24 04:45:00 PM,28.692,76.854,24.317,28.692,28.692
4049,06/17/24 05:00:00 PM,28.295,80.162,24.585,28.295,28.295
4050,06/17/24 05:15:00 PM,27.431,83.660,24.396,27.431,27.431
4051,06/17/24 05:30:00 PM,26.965,84.979,24.176,26.965,26.965
4052,06/17/24 05:45:00 PM,26.671,86.100,24.086,26.671,26.671
4053,06/17/24 06:00:00 PM,26.158,87.554,23.833,26.158,26.158
4054,06/17/24 06:15:00 PM,25.720,88.734,23.601,25.720,25.720
4055,06/17/24 06:30:00 PM,25.550,89.360,23.537,25.550,25.550
4056,06/17/24 06:45:00 PM,25.355,90.005,23.452,25.355,25.355
4057,06/17/24 07:00:00 PM,25.186,89.633,23.222,25.186,25.186
4058,06/17/24 07:15:00 PM,25.065,90.018,23.166,25.065,25.065
4059,06/17/24 07:30:00 PM,25.162,90.151,23.284,25.162,25.162
4060,06/17/24 07:45:00 PM,26.012,86.119,23.439,26.012,26.012
4061,06/17/24 08:00:00 PM,25.162,87.742,22.880,25.162,25.162
4062,06/17/24 08:15:00 PM,24.968,88.945,22.891,24.968,24.968
4063,06/17/24 08:30:00 PM,24.871,89.448,22.879,24.871,24.871
4064,06/17/24 08:45:00 PM,24.774,89.563,22.802,24.774,24.774
4065,06/17/24 09:00:00 PM,24.436,89.978,22.535,24.436,24.436
4066,06/17/24 09:15:00 PM,24.243,90.316,22.399,24.243,24.243
4067,06/17/24 09:30:00 PM,24.026,90.373,22.193,24.026,24.026
4068,06/17/24 09:45:00 PM,23.641,91.972,22.068,23.641,23.641
4069,06/17/24 10:00:00 PM,23.376,92.097,21.825,23.376,23.376
4070,06/17/24 10:15:00 PM,23.136,91.631,21.512,23.136,23.136
4071,06/17/24 10:30:00 PM,22.896,92.114,21.350,22.896,22.896
4072,06/17/24 10:45:00 PM,22.633,92.913,21.213,22.633,22.633
4073,06/17/24 11:00:00 PM,22.393,93.445,21.057,22.393,22.393
4074,06/17/24 11:15:00 PM,22.202,94.041,20.958,22.202,22.202
4075,06/17/24 11:30:00 PM,22.034,94.293,20.829,22.034,22.034
4076,06/17/24 11:45:00 PM,21.843,94.884,20.728,21.843,21.843
4077,06/18/24 12:00:00 AM,21.700,95.247,20.639,21.700,21.700
4078,06/18/24 12:15:00 AM,21.557,95.476,20.530,21.557,21.557
4079,06/18/24 12:30:00 AM,21.461,95.663,20.463,21.461,21.461
4080,06/18/24 12:45:00 AM,21.318,95.652,20.318,21.318,21.318
4081,06/18/24 01:00:00 AM,21.223,95.866,20.254,21.223,21.223
4082,06/18/24 01:15:00 AM,21.127,96.106,20.194,21.127,21.127
4083,06/18/24 01:30:00 AM,21.032,96.318,20.130,21.032,21.032
4084,06/18/24 01:45:00 AM,20.960,96.379,20.067,20.960,20.960
4085,06/18/24 02:00:00 AM,20.889,96.518,20.016,20.889,20.889
4086,06/18/24 02:15:00 AM,20.817,96.578,19.953,20.817,20.817
4087,06/18/24 02:30:00 AM,20.746,96.639,19.891,20.746,20.746
4088,06/18/24 02:45:00 AM,20.650,96.824,19.822,20.650,20.650
4089,06/18/24 03:00:00 AM,20.555,96.851,19.731,20.555,20.555
4090,06/18/24 03:15:00 AM,20.436,96.925,19.622,20.436,20.436
4091,06/18/24 03:30:00 AM,20.341,97.162,19.561,20.341,20.341
4092,06/18/24 03:45:00 AM,20.269,97.248,19.502,20.269,20.269
4093,06/18/24 04:00:00 AM,20.246,97.242,19.477,20.246,20.246
4094,06/18/24 04:15:00 AM,20.269,97.405,19.525,20.269,20.269
4095,06/18/24 04:30:00 AM,20.222,97.314,19.464,20.222,20.222
4096,06/18/24 04:45:00 AM,20.150,97.321,19.393,20.150,20.150
4097,06/18/24 05:00:00 AM,20.103,97.361,19.351,20.103,20.103
4098,06/18/24 05:15:00 AM,19.960,97.662,19.251,19.960,19.960
4099,06/18/24 05:30:00 AM,19.984,97.799,19.295,19.984,19.984
4100,06/18/24 05:45:00 AM,19.984,98.060,19.332,19.984,19.984
4101,06/18/24 06:00:00 AM,19.960,98.158,19.322,19.960,19.960
4102,06/18/24 06:15:00 AM,19.936,98.151,19.297,19.936,19.936
4103,06/18/24 06:30:00 AM,19.912,98.041,19.258,19.912,19.912
4104,06/18/24 06:45:00 AM,19.841,98.022,19.183,19.841,19.841
4105,06/18/24 07:00:00 AM,19.793,97.957,19.126,19.793,19.793
4106,06/18/24 07:15:00 AM,19.841,97.918,19.169,19.841,19.841
4107,06/18/24 07:30:00 AM,19.865,97.924,19.193,19.865,19.865
4108,06/18/24 07:45:00 AM,19.936,97.865,19.256,19.936,19.936
4109,06/18/24 08:00:00 AM,20.079,97.668,19.372,20.079,20.079
4110,06/18/24 08:15:00 AM,20.317,97.365,19.567,20.317,20.317
4111,06/18/24 08:30:00 AM,20.555,96.720,19.712,20.555,20.555
4112,06/18/24 08:45:00 AM,20.865,96.248,19.953,20.865,20.865
4113,06/18/24 09:00:00 AM,21.199,95.383,20.159,21.199,21.199
4114,06/18/24 09:15:00 AM,21.485,94.979,20.384,21.485,21.485
4115,06/18/24 09:30:00 AM,21.772,95.106,20.690,21.772,21.772
4116,06/18/24 09:45:00 AM,22.369,95.472,21.342,22.369,22.369
4117,06/18/24 10:00:00 AM,23.208,94.939,22.100,23.208,23.208
4118,06/18/24 10:15:00 AM,24.098,94.682,22.949,24.098,24.098
4119,06/18/24 10:30:00 AM,24.702,93.321,23.338,24.702,24.702
4120,06/18/24 10:45:00 AM,25.939,88.563,23.788,25.939,25.939
4121,06/18/24 11:00:00 AM,26.378,87.101,23.972,26.378,26.378
4122,06/18/24 11:15:00 AM,27.333,79.758,23.567,27.333,27.333
4123,06/18/24 11:30:00 AM,27.554,81.365,24.090,27.554,27.554
4124,06/18/24 11:45:00 AM,27.751,76.842,23.401,27.751,27.751
4125,06/18/24 12:00:00 PM,27.801,80.869,24.237,27.801,27.801
4126,06/18/24 12:15:00 PM,28.518,77.788,24.336,28.518,28.518
4127,06/18/24 12:30:00 PM,27.949,80.785,24.366,27.949,27.949
4128,06/18/24 12:45:00 PM,27.850,81.860,24.473,27.850,27.850
4129,06/18/24 01:00:00 PM,27.653,84.792,24.820,27.653,27.653
4130,06/18/24 01:15:00 PM,27.308,86.498,24.785,27.308,27.308
4131,06/18/24 01:30:00 PM,26.940,87.034,24.515,26.940,26.940
4132,06/18/24 01:45:00 PM,26.622,88.277,24.416,26.622,26.622
4133,06/18/24 02:00:00 PM,26.451,89.351,24.429,26.451,26.451
4134,06/18/24 02:15:00 PM,28.295,79.872,24.529,28.295,28.295
4135,06/18/24 02:30:00 PM,29.615,72.550,24.308,29.615,29.615
4136,06/18/24 02:45:00 PM,29.540,77.201,25.211,29.540,29.540
4137,06/18/24 03:00:00 PM,29.540,73.612,24.464,29.540,29.540
4138,06/18/24 03:15:00 PM,30.167,68.206,23.864,30.167,30.167
4139,06/18/24 03:30:00 PM,30.016,72.715,24.731,30.016,30.016
4140,06/18/24 03:45:00 PM,29.190,72.649,23.920,29.190,29.190
4141,06/18/24 04:00:00 PM,27.875,79.900,24.124,27.875,27.875
4142,06/18/24 04:15:00 PM,27.014,84.138,24.073,27.014,27.014
4143,06/18/24 04:30:00 PM,26.646,85.643,23.981,26.646,26.646
4144,06/18/24 04:45:00 PM,26.231,87.515,23.899,26.231,26.231
4145,06/18/24 05:00:00 PM,25.939,88.675,23.807,25.939,25.939
4146,06/18/24 05:15:00 PM,25.987,89.075,23.923,25.987,25.987
4147,06/18/24 05:30:00 PM,26.280,89.144,24.225,26.280,26.280
4148,06/18/24 05:45:00 PM,26.524,89.369,24.504,26.524,26.524
4149,06/18/24 06:00:00 PM,26.573,89.380,24.555,26.573,26.573
4150,06/18/24 06:15:00 PM,26.671,89.348,24.646,26.671,26.671
4151,06/18/24 06:30:00 PM,26.549,90.124,24.655,26.549,26.549
4152,06/18/24 06:45:00 PM,26.280,91.137,24.557,26.280,26.280
4153,06/18/24 07:00:00 PM,26.134,90.329,24.278,26.134,26.134
4154,06/18/24 07:15:00 PM,26.036,91.133,24.314,26.036,26.036
4155,06/18/24 07:30:00 PM,25.914,90.994,24.170,25.914,25.914
4156,06/18/24 07:45:00 PM,25.574,91.900,23.979,25.574,25.574
4157,06/18/24 08:00:00 PM,25.283,92.703,23.819,25.283,25.283
4158,06/18/24 08:15:00 PM,25.162,93.109,23.763,25.162,25.162
4159,06/18/24 08:30:00 PM,24.774,93.664,23.465,24.774,24.774
4160,06/18/24 08:45:00 PM,24.557,94.124,23.320,24.557,24.557
4161,06/18/24 09:00:00 PM,24.315,94.414,23.124,24.315,24.315
4162,06/18/24 09:15:00 PM,24.098,94.521,22.924,24.098,24.098
4163,06/18/24 09:30:00 PM,23.954,94.700,22.807,23.954,23.954
4164,06/18/24 09:45:00 PM,23.785,95.087,22.698,23.785,23.785
4165,06/18/24 10:00:00 PM,23.665,95.056,22.573,23.665,23.665
4166,06/18/24 10:15:00 PM,23.665,95.404,22.627,23.665,23.665
4167,06/18/24 10:30:00 PM,23.448,95.322,22.398,23.448,23.448
4168,06/18/24 10:45:00 PM,23.376,95.624,22.372,23.376,23.376
4169,06/18/24 11:00:00 PM,23.280,95.867,22.312,23.280,23.280
4170,06/18/24 11:15:00 PM,23.112,95.930,22.154,23.112,23.112
4171,06/18/24 11:30:00 PM,22.968,96.106,22.036,22.968,22.968
4172,06/18/24 11:45:00 PM,22.896,96.619,22.041,22.896,22.896
4173,06/19/24 12:00:00 AM,22.729,96.867,21.910,22.729,22.729
4174,06/19/24 12:15:00 AM,22.657,97.192,21.886,22.657,22.657
4175,06/19/24 12:30:00 AM,22.537,97.267,21.777,22.537,22.537
4176,06/19/24 12:45:00 AM,22.441,97.453,21.708,22.441,22.441
4177,06/19/24 01:00:00 AM,22.321,97.659,21.619,22.321,22.321
4178,06/19/24 01:15:00 AM,22.226,97.686,21.527,22.226,22.226
4179,06/19/24 01:30:00 AM,22.130,97.687,21.431,22.130,22.130
4180,06/19/24 01:45:00 AM,22.082,97.780,21.396,22.082,22.082
4181,06/19/24 02:00:00 AM,22.034,97.846,21.358,22.034,22.034
4182,06/19/24 02:15:00 AM,22.034,97.925,21.370,22.034,22.034
4183,06/19/24 02:30:00 AM,22.058,98.089,21.417,22.058,22.058
4184,06/19/24 02:45:00 AM,21.987,98.070,21.343,21.987,21.987
4185,06/19/24 03:00:00 AM,21.987,98.227,21.366,21.987,21.987
4186,06/19/24 03:15:00 AM,21.915,98.366,21.314,21.915,21.915
4187,06/19/24 03:30:00 AM,21.843,98.425,21.250,21.843,21.843
4188,06/19/24 03:45:00 AM,21.795,98.439,21.204,21.795,21.795
4189,06/19/24 04:00:00 AM,21.652,98.505,21.070,21.652,21.652
4190,06/19/24 04:15:00 AM,21.509,98.572,20.936,21.509,21.509
4191,06/19/24 04:30:00 AM,21.366,98.664,20.805,21.366,21.366
4192,06/19/24 04:45:00 AM,21.270,98.612,20.702,21.270,21.270
4193,06/19/24 05:00:00 AM,21.175,98.430,20.580,21.175,21.175
4194,06/19/24 05:15:00 AM,21.175,98.326,20.565,21.175,21.175
4195,06/19/24 05:30:00 AM,20.960,98.373,20.357,20.960,20.960
4196,06/19/24 05:45:00 AM,20.936,98.314,20.324,20.936,20.936
4197,06/19/24 06:00:00 AM,20.841,98.419,20.244,20.841,20.841
4198,06/19/24 06:15:00 AM,20.698,98.616,20.128,20.698,20.698
4199,06/19/24 06:30:00 AM,20.603,98.772,20.055,20.603,20.603
4200,06/19/24 06:45:00 AM,20.436,98.702,19.877,20.436,20.436
4201,06/19/24 07:00:00 AM,20.412,98.643,19.845,20.412,20.412
4202,06/19/24 07:15:00 AM,20.460,98.630,19.891,20.460,20.460
4203,06/19/24 07:30:00 AM,20.412,98.669,19.849,20.412,20.412
4204,06/19/24 07:45:00 AM,20.460,98.656,19.895,20.460,20.460
4205,06/19/24 08:00:00 AM,20.603,98.382,19.999,20.603,20.603
4206,06/19/24 08:15:00 AM,20.770,98.061,20.120,20.770,20.770
4207,06/19/24 08:30:00 AM,20.936,97.634,20.226,20.936,20.936
4208,06/19/24 08:45:00 AM,21.127,97.396,20.383,21.127,21.127
4209,06/19/24 09:00:00 AM,21.318,97.315,20.563,21.318,21.318
4210,06/19/24 09:15:00 AM,21.533,97.056,20.740,21.533,21.533
4211,06/19/24 09:30:00 AM,21.843,96.636,20.989,21.843,21.843
4212,06/19/24 09:45:00 AM,22.130,96.207,21.213,22.130,22.130
4213,06/19/24 10:00:00 AM,22.753,95.571,21.740,22.753,22.753
4214,06/19/24 10:15:00 AM,23.064,94.608,21.905,23.064,23.064
4215,06/19/24 10:30:00 AM,23.256,94.093,22.018,23.256,23.256
4216,06/19/24 10:45:00 AM,23.761,93.681,22.457,23.761,23.761
4217,06/19/24 11:00:00 AM,24.895,84.178,21.997,24.895,24.895
4218,06/19/24 11:15:00 AM,25.307,87.358,22.958,25.307,25.307
4219,06/19/24 11:30:00 AM,25.720,85.518,23.046,25.720,25.720
4220,06/19/24 11:45:00 AM,25.695,81.684,22.330,25.695,25.695
4221,06/19/24 12:00:00 PM,25.939,80.130,22.277,25.939,25.939
4222,06/19/24 12:15:00 PM,26.426,75.259,21.795,26.426,26.426
4223,06/19/24 12:30:00 PM,26.573,76.489,22.186,26.573,26.573
4224,06/19/24 12:45:00 PM,26.916,79.353,23.082,26.916,26.916
4225,06/19/24 01:00:00 PM,25.987,80.801,22.451,25.987,25.987
4226,06/19/24 01:15:00 PM,25.647,81.302,22.211,25.647,25.647
4227,06/19/24 01:30:00 PM,26.426,81.612,23.032,26.426,26.426
4228,06/19/24 01:45:00 PM,27.161,79.433,23.337,27.161,27.161
4229,06/19/24 02:00:00 PM,26.207,82.109,22.909,26.207,26.207
4230,06/19/24 02:15:00 PM,26.402,80.832,22.862,26.402,26.402
4231,06/19/24 02:30:00 PM,27.407,78.059,23.308,27.407,27.407
4232,06/19/24 02:45:00 PM,27.087,78.547,23.093,27.087,27.087
4233,06/19/24 03:00:00 PM,26.378,80.597,22.794,26.378,26.378
4234,06/19/24 03:15:00 PM,27.431,78.152,23.350,27.431,27.431
4235,06/19/24 03:30:00 PM,26.793,77.876,22.675,26.793,26.793
4236,06/19/24 03:45:00 PM,26.622,81.941,23.285,26.622,26.622
4237,06/19/24 04:00:00 PM,26.891,80.359,23.251,26.891,26.891
4238,06/19/24 04:15:00 PM,26.965,81.210,23.484,26.965,26.965
4239,06/19/24 04:30:00 PM,27.308,79.086,23.413,27.308,27.308
4240,06/19/24 04:45:00 PM,27.210,79.588,23.415,27.210,27.210
4241,06/19/24 05:00:00 PM,26.965,80.231,23.298,26.965,26.965
4242,06/19/24 05:15:00 PM,26.500,81.312,23.048,26.500,26.500
4243,06/19/24 05:30:00 PM,25.987,83.429,22.936,25.987,25.987
4244,06/19/24 05:45:00 PM,25.963,84.529,23.110,25.963,25.963
4245,06/19/24 06:00:00 PM,25.744,84.650,22.916,25.744,25.744
4246,06/19/24 06:15:00 PM,25.355,85.436,22.673,25.355,25.355
4247,06/19/24 06:30:00 PM,25.283,84.603,22.454,25.283,25.283
4248,06/19/24 06:45:00 PM,24.968,85.461,22.295,24.968,24.968
4249,06/19/24 07:00:00 PM,24.871,85.804,22.259,24.871,24.871
4250,06/19/24 07:15:00 PM,24.677,85.339,21.988,24.677,24.677
4251,06/19/24 07:30:00 PM,24.436,88.211,22.242,24.436,24.436
4252,06/19/24 07:45:00 PM,24.146,88.751,22.046,24.146,24.146
4253,06/19/24 08:00:00 PM,23.881,89.680,21.937,23.881,23.881
4254,06/19/24 08:15:00 PM,23.713,90.517,21.906,23.713,23.713
4255,06/19/24 08:30:00 PM,23.497,90.902,21.753,23.497,23.497
4256,06/19/24 08:45:00 PM,23.256,91.823,21.662,23.256,23.256
4257,06/19/24 09:00:00 PM,23.112,93.033,21.709,23.112,23.112
4258,06/19/24 09:15:00 PM,22.848,93.614,21.537,22.848,22.848
4259,06/19/24 09:30:00 PM,22.609,94.144,21.379,22.609,22.609
4260,06/19/24 09:45:00 PM,22.393,94.732,21.254,22.393,22.393
4261,06/19/24 10:00:00 PM,22.202,95.056,21.112,22.202,22.202
4262,06/19/24 10:15:00 PM,21.987,95.321,20.937,21.987,21.987
4263,06/19/24 10:30:00 PM,21.819,95.649,20.819,21.819,21.819
4264,06/19/24 10:45:00 PM,21.652,95.871,20.685,21.652,21.652
4265,06/19/24 11:00:00 PM,21.557,96.138,20.629,21.557,21.557
4266,06/19/24 11:15:00 PM,21.485,96.225,20.570,21.485,21.485
4267,06/19/24 11:30:00 PM,21.413,96.339,20.515,21.413,21.413
4268,06/19/24 11:45:00 PM,21.366,96.564,20.500,21.366,21.366
4269,06/20/24 12:00:00 AM,21.366,96.590,20.504,21.366,21.366
4270,06/20/24 12:15:00 AM,21.223,96.553,20.355,21.223,21.223
4271,06/20/24 12:30:00 AM,20.984,96.701,20.138,20.984,20.984
4272,06/20/24 12:45:00 AM,20.841,96.900,20.024,20.841,20.841
4273,06/20/24 01:00:00 AM,20.698,96.889,19.879,20.698,20.698
4274,06/20/24 01:15:00 AM,20.555,97.009,19.754,20.555,20.555
4275,06/20/24 01:30:00 AM,20.436,97.030,19.637,20.436,20.436
4276,06/20/24 01:45:00 AM,20.341,97.110,19.554,20.341,20.341
4277,06/20/24 02:00:00 AM,20.222,97.131,19.437,20.222,20.222
4278,06/20/24 02:15:00 AM,20.103,97.204,19.329,20.103,20.103
4279,06/20/24 02:30:00 AM,20.031,97.237,19.262,20.031,20.031
4280,06/20/24 02:45:00 AM,19.912,97.310,19.153,19.912,19.912
4281,06/20/24 03:00:00 AM,19.793,97.331,19.037,19.793,19.793
4282,06/20/24 03:15:00 AM,19.746,97.318,18.987,19.746,19.746
4283,06/20/24 03:30:00 AM,19.770,97.377,19.020,19.770,19.770
4284,06/20/24 03:45:00 AM,19.698,97.619,18.983,19.698,19.698
4285,06/20/24 04:00:00 AM,19.603,97.750,18.906,19.603,19.603
4286,06/20/24 04:15:00 AM,19.627,97.808,18.938,19.627,19.627
4287,06/20/24 04:30:00 AM,19.484,97.978,18.819,19.484,19.484
4288,06/20/24 04:45:00 AM,19.460,98.128,18.817,19.460,19.460
4289,06/20/24 05:00:00 AM,19.413,98.193,18.778,19.413,19.413
4290,06/20/24 05:15:00 AM,19.318,98.168,18.679,19.318,19.318
4291,06/20/24 05:30:00 AM,19.294,98.109,18.647,19.294,19.294
4292,06/20/24 05:45:00 AM,19.151,98.019,18.491,19.151,19.151
4293,06/20/24 06:00:00 AM,19.032,97.961,18.364,19.032,19.032
4294,06/20/24 06:15:00 AM,18.889,97.923,18.215,18.889,18.889
4295,06/20/24 06:30:00 AM,18.747,97.781,18.052,18.747,18.747
4296,06/20/24 06:45:00 AM,18.652,97.730,17.949,18.652,18.652
4297,06/20/24 07:00:00 AM,18.604,97.743,17.904,18.604,18.604
4298,06/20/24 07:15:00 AM,18.652,97.860,17.968,18.652,18.652
4299,06/20/24 07:30:00 AM,18.699,97.872,18.017,18.699,18.699
4300,06/20/24 07:45:00 AM,18.818,97.904,18.141,18.818,18.818
4301,06/20/24 08:00:00 AM,18.937,97.884,18.257,18.937,18.937
4302,06/20/24 08:15:00 AM,19.127,97.727,18.426,19.127,19.127
4303,06/20/24 08:30:00 AM,19.484,97.718,18.782,19.484,19.484
4304,06/20/24 08:45:00 AM,19.793,97.540,19.067,19.793,19.793
4305,06/20/24 09:00:00 AM,20.317,97.783,19.627,20.317,20.317
4306,06/20/24 09:15:00 AM,20.770,97.118,19.984,20.770,20.770
4307,06/20/24 09:30:00 AM,21.366,96.353,20.469,21.366,21.366
4308,06/20/24 09:45:00 AM,21.915,95.089,20.830,21.915,21.915
4309,06/20/24 10:00:00 AM,22.537,92.566,21.063,22.537,22.537
4310,06/20/24 10:15:00 AM,23.881,87.915,21.644,23.881,23.881
4311,06/20/24 10:30:00 AM,24.677,81.636,21.324,24.677,24.677
4312,06/20/24 10:45:00 AM,25.671,76.309,21.274,25.671,25.671
4313,06/20/24 11:00:00 AM,26.231,72.685,21.073,26.231,26.231
4314,06/20/24 11:15:00 AM,26.671,71.907,21.332,26.671,26.671
4315,06/20/24 11:30:00 AM,26.549,75.195,21.900,26.549,26.549
4316,06/20/24 11:45:00 AM,26.916,74.560,22.126,26.916,26.916
4317,06/20/24 12:00:00 PM,26.867,79.661,23.094,26.867,26.867
4318,06/20/24 12:15:00 PM,27.407,74.921,22.676,27.407,27.407
4319,06/20/24 12:30:00 PM,27.505,74.024,22.585,27.505,27.505
4320,06/20/24 12:45:00 PM,26.622,76.791,22.293,26.622,26.622
4321,06/20/24 01:00:00 PM,26.500,77.379,22.291,26.500,26.500
4322,06/20/24 01:15:00 PM,27.235,76.944,22.919,27.235,27.235
4323,06/20/24 01:30:00 PM,27.924,73.393,22.857,27.924,27.924
4324,06/20/24 01:45:00 PM,28.766,69.081,22.723,28.766,28.766
4325,06/20/24 02:00:00 PM,29.090,68.017,22.790,29.090,29.090
4326,06/20/24 02:15:00 PM,29.340,64.480,22.188,29.340,29.340
4327,06/20/24 02:30:00 PM,30.369,55.150,20.683,30.369,30.369
4328,06/20/24 02:45:00 PM,29.065,66.030,22.300,29.065,29.065
4329,06/20/24 03:00:00 PM,29.015,66.419,22.345,29.015,29.015
4330,06/20/24 03:15:00 PM,28.667,68.912,22.590,28.667,28.667
4331,06/20/24 03:30:00 PM,29.515,66.290,22.790,29.515,29.515
4332,06/20/24 03:45:00 PM,29.389,65.748,22.542,29.389,29.389
4333,06/20/24 04:00:00 PM,29.590,67.770,23.210,29.590,29.590
4334,06/20/24 04:15:00 PM,29.439,67.317,22.961,29.439,29.439
4335,06/20/24 04:30:00 PM,29.740,65.654,22.853,29.740,29.740
4336,06/20/24 04:45:00 PM,29.615,65.295,22.647,29.615,29.615
4337,06/20/24 05:00:00 PM,28.320,71.229,22.773,28.320,28.320
4338,06/20/24 05:15:00 PM,27.505,74.823,22.750,27.505,27.505
4339,06/20/24 05:30:00 PM,27.505,71.497,22.047,27.505,27.505
4340,06/20/24 05:45:00 PM,27.604,73.984,22.672,27.604,27.604
4341,06/20/24 06:00:00 PM,27.554,76.656,23.172,27.554,27.554
4342,06/20/24 06:15:00 PM,27.087,79.099,23.200,27.087,27.087
4343,06/20/24 06:30:00 PM,26.475,80.646,22.899,26.475,26.475
4344,06/20/24 06:45:00 PM,25.695,82.255,22.435,25.695,25.695
4345,06/20/24 07:00:00 PM,25.380,84.229,22.483,25.380,25.380
4346,06/20/24 07:15:00 PM,25.065,85.455,22.389,25.065,25.065
4347,06/20/24 07:30:00 PM,24.702,87.162,22.327,24.702,24.702
4348,06/20/24 07:45:00 PM,24.460,87.162,22.088,24.460,24.460
4349,06/20/24 08:00:00 PM,24.171,87.622,21.880,24.171,24.171
4350,06/20/24 08:15:00 PM,23.905,88.308,21.733,23.905,23.905
4351,06/20/24 08:30:00 PM,23.713,88.787,21.622,23.713,23.713
