...1,Timestamp,Air TempC,VPD,Vapor Pressure,Atmos Pressure,Solar,Wetness Level 1,Wetness Level 2,Air.TempC,Atmos.Pressure,Vapor.Pressure,Wetness.Level.1,Wetness.Level.2
NA,2024-07-05T09:00:00Z,NA,0.22,NA,NA,64.6,NA,NA,25.6,97.07,3.056,446,449
NA,2024-07-05T09:15:00Z,NA,0.39,NA,NA,72.1,NA,NA,26.5,97.07,3.08,445,448
NA,2024-07-05T09:30:00Z,NA,0.53,NA,NA,79.1,NA,NA,27.1,97.08,3.059,444,448
NA,2024-07-05T09:45:00Z,NA,0.59,NA,NA,98.5,NA,NA,27.4,97.08,3.052,443,448
NA,2024-07-05T10:00:00Z,NA,0.71,NA,NA,108.9,NA,NA,28.2,97.09,3.126,443,447
NA,2024-07-05T10:15:00Z,NA,0.86,NA,NA,120.8,NA,NA,29.1,97.11,3.165,443,447
NA,2024-07-05T10:30:00Z,NA,0.94,NA,NA,87.5,NA,NA,29,97.13,3.072,443,447
NA,2024-07-05T10:45:00Z,NA,0.86,NA,NA,112.6,NA,NA,29.2,97.11,3.177,443,447
NA,2024-07-05T11:00:00Z,NA,0.95,NA,NA,254.5,NA,NA,29.5,97.1,3.176,442,446
NA,2024-07-05T11:15:00Z,NA,1.09,NA,NA,357.8,NA,NA,30,97.09,3.153,441,445
NA,2024-07-05T11:30:00Z,NA,1.18,NA,NA,250.5,NA,NA,30.2,97.09,3.119,441,445
NA,2024-07-05T11:45:00Z,NA,1.2,NA,NA,148.1,NA,NA,30.4,97.08,3.152,441,445
NA,2024-07-05T12:00:00Z,NA,1.2,NA,NA,106,NA,NA,30.3,97.07,3.11,441,446
NA,2024-07-05T12:15:00Z,NA,1.18,NA,NA,107.5,NA,NA,30.1,97.04,3.097,441,446
NA,2024-07-05T12:30:00Z,NA,1.15,NA,NA,62.6,NA,NA,30.2,97.04,3.13,442,446
NA,2024-07-05T12:45:00Z,NA,0.91,NA,NA,20.9,NA,NA,29.3,97.04,3.161,443,447
NA,2024-07-05T13:00:00Z,NA,0.66,NA,NA,7.7,NA,NA,28.3,97.03,3.179,1038,489
NA,2024-07-05T13:15:00Z,NA,0.41,NA,NA,0.7,NA,NA,26,97.1,2.956,1005,554
NA,2024-07-05T13:30:00Z,NA,0.21,NA,NA,17.8,NA,NA,22.4,97.11,2.494,851,529
NA,2024-07-05T13:45:00Z,NA,0.16,NA,NA,50.9,NA,NA,22.1,97.09,2.492,706,532
NA,2024-07-05T14:00:00Z,NA,0.13,NA,NA,48.2,NA,NA,22.2,97.04,2.552,585,528
NA,2024-07-05T14:15:00Z,NA,0.1,NA,NA,30.6,NA,NA,22.4,97.05,2.61,554,527
NA,2024-07-05T14:30:00Z,NA,0.08,NA,NA,36.3,NA,NA,22.5,97.03,2.65,527,523
NA,2024-07-05T14:45:00Z,NA,0.08,NA,NA,53.6,NA,NA,22.6,97.01,2.66,591,515
NA,2024-07-05T15:00:00Z,NA,0.07,NA,NA,69.4,NA,NA,22.9,96.99,2.718,646,518
NA,2024-07-05T15:15:00Z,NA,0.07,NA,NA,89.5,NA,NA,23.2,96.94,2.769,533,519
NA,2024-07-05T15:30:00Z,NA,0.07,NA,NA,98.5,NA,NA,23.5,96.93,2.821,479,514
NA,2024-07-05T15:45:00Z,NA,0.09,NA,NA,91.2,NA,NA,23.5,97,2.804,473,510
NA,2024-07-05T16:00:00Z,NA,0.1,NA,NA,87.5,NA,NA,23.4,97.04,2.781,469,505
NA,2024-07-05T16:15:00Z,NA,0.12,NA,NA,107.7,NA,NA,23.7,97.03,2.807,464,497
NA,2024-07-05T16:30:00Z,NA,0.16,NA,NA,103.1,NA,NA,24,97.01,2.829,465,489
NA,2024-07-05T16:45:00Z,NA,0.18,NA,NA,106.9,NA,NA,24.4,97,2.868,463,480
NA,2024-07-05T17:00:00Z,NA,0.21,NA,NA,109.5,NA,NA,24.7,96.98,2.906,460,469
NA,2024-07-05T17:15:00Z,NA,0.24,NA,NA,106.9,NA,NA,25.1,96.96,2.948,453,462
NA,2024-07-05T17:30:00Z,NA,0.26,NA,NA,127.1,NA,NA,25.4,96.94,2.982,445,450
NA,2024-07-05T17:45:00Z,NA,0.34,NA,NA,110,NA,NA,26,96.91,3.016,445,449
NA,2024-07-05T18:00:00Z,NA,0.37,NA,NA,321.9,NA,NA,26.5,96.91,3.091,442,448
NA,2024-07-05T18:15:00Z,NA,0.53,NA,NA,380.1,NA,NA,27.2,96.9,3.077,443,448
NA,2024-07-05T18:30:00Z,NA,0.56,NA,NA,249.6,NA,NA,27.4,96.89,3.093,444,448
NA,2024-07-05T18:45:00Z,NA,0.57,NA,NA,91,NA,NA,27.3,96.9,3.052,444,448
NA,2024-07-05T19:00:00Z,NA,0.61,NA,NA,78,NA,NA,27.3,96.89,3.012,444,448
NA,2024-07-05T19:15:00Z,NA,0.61,NA,NA,72.9,NA,NA,26.8,96.9,2.908,444,448
NA,2024-07-05T19:30:00Z,NA,0.6,NA,NA,55.1,NA,NA,27,96.9,2.963,443,448
NA,2024-07-05T19:45:00Z,NA,0.58,NA,NA,63.9,NA,NA,27,96.9,2.984,444,448
NA,2024-07-05T20:00:00Z,NA,0.56,NA,NA,74.3,NA,NA,26.9,96.92,2.984,444,448
NA,2024-07-05T20:15:00Z,NA,0.57,NA,NA,70.3,NA,NA,26.8,96.95,2.961,444,448
NA,2024-07-05T20:30:00Z,NA,0.58,NA,NA,48.3,NA,NA,26.7,96.97,2.915,445,449
NA,2024-07-05T20:45:00Z,NA,0.46,NA,NA,6.8,NA,NA,25.8,97,2.861,445,449
NA,2024-07-05T21:00:00Z,NA,0.34,NA,NA,0.7,NA,NA,25,97.01,2.836,446,450
NA,2024-07-05T21:15:00Z,NA,0.29,NA,NA,0,NA,NA,24.6,97.02,2.813,447,451
NA,2024-07-05T21:30:00Z,NA,0.22,NA,NA,0,NA,NA,24.2,97.02,2.796,447,451
NA,2024-07-05T21:45:00Z,NA,0.19,NA,NA,0,NA,NA,23.9,97.03,2.779,451,452
NA,2024-07-05T22:00:00Z,NA,0.14,NA,NA,0,NA,NA,23.6,97.03,2.768,456,453
NA,2024-07-05T22:15:00Z,NA,0.1,NA,NA,0,NA,NA,23.4,97.04,2.769,457,453
NA,2024-07-05T22:30:00Z,NA,0.09,NA,NA,0,NA,NA,23.2,97.06,2.76,461,454
NA,2024-07-05T22:45:00Z,NA,0.08,NA,NA,0,NA,NA,23.1,97.08,2.746,465,454
NA,2024-07-05T23:00:00Z,NA,0.06,NA,NA,0,NA,NA,23,97.1,2.746,467,454
NA,2024-07-05T23:15:00Z,NA,0.06,NA,NA,0,NA,NA,23,97.13,2.753,465,454
NA,2024-07-05T23:30:00Z,NA,0.05,NA,NA,0,NA,NA,23,97.15,2.758,465,454
NA,2024-07-05T23:45:00Z,NA,0.05,NA,NA,0,NA,NA,23,97.16,2.751,470,454
NA,2024-07-06T00:00:00Z,NA,0.04,NA,NA,0,NA,NA,22.9,97.16,2.746,474,455
NA,2024-07-06T00:15:00Z,NA,0.04,NA,NA,0,NA,NA,22.8,97.17,2.74,476,454
NA,2024-07-06T00:30:00Z,NA,0.04,NA,NA,0,NA,NA,22.7,97.17,2.722,481,454
NA,2024-07-06T00:45:00Z,NA,0.04,NA,NA,0,NA,NA,22.7,97.17,2.721,483,454
NA,2024-07-06T01:00:00Z,NA,0.04,NA,NA,0,NA,NA,22.6,97.17,2.706,489,455
NA,2024-07-06T01:15:00Z,NA,0.04,NA,NA,0,NA,NA,22.5,97.16,2.69,495,457
NA,2024-07-06T01:30:00Z,NA,0.04,NA,NA,0,NA,NA,22.6,97.17,2.69,500,457
NA,2024-07-06T01:45:00Z,NA,0.04,NA,NA,0,NA,NA,22.6,97.17,2.704,505,458
NA,2024-07-06T02:00:00Z,NA,0.04,NA,NA,0,NA,NA,22.5,97.17,2.69,512,460
NA,2024-07-06T02:15:00Z,NA,0.04,NA,NA,0,NA,NA,22.3,97.17,2.647,520,463
NA,2024-07-06T02:30:00Z,NA,0.04,NA,NA,0,NA,NA,22.2,97.18,2.63,531,466
NA,2024-07-06T02:45:00Z,NA,0.04,NA,NA,0,NA,NA,22.1,97.19,2.619,539,468
NA,2024-07-06T03:00:00Z,NA,0.04,NA,NA,0,NA,NA,21.9,97.19,2.585,550,472
NA,2024-07-06T03:15:00Z,NA,0.03,NA,NA,0,NA,NA,21.9,97.2,2.585,558,474
NA,2024-07-06T03:30:00Z,NA,0.04,NA,NA,0,NA,NA,21.8,97.21,2.574,565,476
NA,2024-07-06T03:45:00Z,NA,0.04,NA,NA,0,NA,NA,21.6,97.22,2.551,575,477
NA,2024-07-06T04:00:00Z,NA,0.04,NA,NA,0,NA,NA,21.6,97.21,2.538,584,478
NA,2024-07-06T04:15:00Z,NA,0.04,NA,NA,0,NA,NA,21.6,97.21,2.546,591,480
NA,2024-07-06T04:30:00Z,NA,0.04,NA,NA,0,NA,NA,21.3,97.22,2.493,600,482
NA,2024-07-06T04:45:00Z,NA,0.03,NA,NA,0,NA,NA,21.1,97.22,2.469,607,484
NA,2024-07-06T05:00:00Z,NA,0.03,NA,NA,0,NA,NA,20.9,97.22,2.44,619,485
NA,2024-07-06T05:15:00Z,NA,0.03,NA,NA,0,NA,NA,20.8,97.23,2.417,635,486
NA,2024-07-06T05:30:00Z,NA,0.03,NA,NA,0,NA,NA,20.7,97.26,2.405,644,487
NA,2024-07-06T05:45:00Z,NA,0.04,NA,NA,0,NA,NA,20.6,97.26,2.385,654,489
NA,2024-07-06T06:00:00Z,NA,0.03,NA,NA,0,NA,NA,20.6,97.28,2.399,662,491
NA,2024-07-06T06:15:00Z,NA,0.04,NA,NA,0,NA,NA,20.6,97.28,2.392,680,492
NA,2024-07-06T06:30:00Z,NA,0.03,NA,NA,0,NA,NA,20.5,97.29,2.371,700,493
NA,2024-07-06T06:45:00Z,NA,0.03,NA,NA,5.5,NA,NA,20.4,97.3,2.368,714,493
NA,2024-07-06T07:00:00Z,NA,0.03,NA,NA,10.6,NA,NA,20.5,97.3,2.378,719,492
NA,2024-07-06T07:15:00Z,NA,0.03,NA,NA,12.3,NA,NA,20.6,97.31,2.385,724,492
NA,2024-07-06T07:30:00Z,NA,0.03,NA,NA,20.5,NA,NA,20.6,97.33,2.392,721,490
NA,2024-07-06T07:45:00Z,NA,0.03,NA,NA,28,NA,NA,20.9,97.34,2.433,718,486
NA,2024-07-06T08:00:00Z,NA,0.03,NA,NA,47.6,NA,NA,21.2,97.36,2.481,717,476
NA,2024-07-06T08:15:00Z,NA,0.04,NA,NA,46.3,NA,NA,21.6,97.37,2.549,713,462
NA,2024-07-06T08:30:00Z,NA,0.04,NA,NA,61.2,NA,NA,22.2,97.38,2.645,691,453
NA,2024-07-06T08:45:00Z,NA,0.04,NA,NA,60.4,NA,NA,22.8,97.38,2.73,650,451
NA,2024-07-06T09:00:00Z,NA,0.05,NA,NA,67,NA,NA,23.3,97.38,2.812,586,450
NA,2024-07-06T09:15:00Z,NA,0.28,NA,NA,62.3,NA,NA,23.9,97.38,2.682,478,449
NA,2024-07-06T09:30:00Z,NA,0.45,NA,NA,64.1,NA,NA,24.4,97.39,2.599,445,448
NA,2024-07-06T09:45:00Z,NA,0.6,NA,NA,67.2,NA,NA,25,97.4,2.566,444,448
NA,2024-07-06T10:00:00Z,NA,0.69,NA,NA,75.4,NA,NA,25.2,97.41,2.519,443,447
NA,2024-07-06T10:15:00Z,NA,0.76,NA,NA,89,NA,NA,25.4,97.42,2.482,443,447
NA,2024-07-06T10:30:00Z,NA,0.86,NA,NA,83.7,NA,NA,25.6,97.42,2.418,442,446
NA,2024-07-06T10:45:00Z,NA,1.01,NA,NA,184.4,NA,NA,26,97.44,2.355,442,446
NA,2024-07-06T11:00:00Z,NA,1.14,NA,NA,474.8,NA,NA,26.9,97.44,2.392,441,445
NA,2024-07-06T11:15:00Z,NA,1.37,NA,NA,498.8,NA,NA,27.1,97.45,2.209,440,445
NA,2024-07-06T11:30:00Z,NA,1.54,NA,NA,340.6,NA,NA,27.5,97.45,2.126,439,444
NA,2024-07-06T11:45:00Z,NA,1.58,NA,NA,123.4,NA,NA,27.6,97.46,2.109,439,444
NA,2024-07-06T12:00:00Z,NA,1.59,NA,NA,154.2,NA,NA,27.7,97.47,2.133,439,443
NA,2024-07-06T12:15:00Z,NA,1.52,NA,NA,188.2,NA,NA,27.5,97.47,2.153,439,443
NA,2024-07-06T12:30:00Z,NA,1.51,NA,NA,92.5,NA,NA,27.6,97.48,2.169,439,443
NA,2024-07-06T12:45:00Z,NA,1.55,NA,NA,127.4,NA,NA,27.2,97.47,2.067,439,443
NA,2024-07-06T13:00:00Z,NA,1.73,NA,NA,129.6,NA,NA,28.1,97.48,2.057,439,443
NA,2024-07-06T13:15:00Z,NA,1.63,NA,NA,200.9,NA,NA,27.7,97.47,2.075,438,443
NA,2024-07-06T13:30:00Z,NA,1.82,NA,NA,359.8,NA,NA,28.4,97.47,2.056,436,443
NA,2024-07-06T13:45:00Z,NA,1.78,NA,NA,518,NA,NA,28.3,97.45,2.052,437,442
NA,2024-07-06T14:00:00Z,NA,1.88,NA,NA,444,NA,NA,28.7,97.45,2.05,436,442
NA,2024-07-06T14:15:00Z,NA,1.85,NA,NA,203.8,NA,NA,28.7,97.44,2.078,436,442
NA,2024-07-06T14:30:00Z,NA,1.79,NA,NA,201.8,NA,NA,28.7,97.43,2.157,437,442
NA,2024-07-06T14:45:00Z,NA,1.97,NA,NA,164.1,NA,NA,29.2,97.42,2.072,437,442
NA,2024-07-06T15:00:00Z,NA,1.69,NA,NA,117.2,NA,NA,27.9,97.42,2.077,438,443
NA,2024-07-06T15:15:00Z,NA,1.76,NA,NA,159.7,NA,NA,28.6,97.42,2.157,437,442
NA,2024-07-06T15:30:00Z,NA,1.88,NA,NA,203.4,NA,NA,29.1,97.41,2.142,437,442
NA,2024-07-06T15:45:00Z,NA,1.8,NA,NA,106.9,NA,NA,28.4,97.41,2.074,437,442
NA,2024-07-06T16:00:00Z,NA,1.71,NA,NA,119.8,NA,NA,28.5,97.39,2.173,437,442
NA,2024-07-06T16:15:00Z,NA,1.73,NA,NA,123.4,NA,NA,28.6,97.38,2.179,438,443
NA,2024-07-06T16:30:00Z,NA,1.65,NA,NA,153.3,NA,NA,28.6,97.37,2.257,438,443
NA,2024-07-06T16:45:00Z,NA,1.79,NA,NA,81.1,NA,NA,29,97.36,2.222,438,443
NA,2024-07-06T17:00:00Z,NA,1.68,NA,NA,91.9,NA,NA,28.4,97.36,2.194,438,443
NA,2024-07-06T17:15:00Z,NA,1.44,NA,NA,82.8,NA,NA,27.9,97.36,2.312,439,443
NA,2024-07-06T17:30:00Z,NA,1.38,NA,NA,102,NA,NA,28,97.37,2.391,439,444
NA,2024-07-06T17:45:00Z,NA,1.4,NA,NA,185.5,NA,NA,28,97.36,2.386,438,443
NA,2024-07-06T18:00:00Z,NA,1.57,NA,NA,358.2,NA,NA,28.6,97.35,2.337,437,442
NA,2024-07-06T18:15:00Z,NA,1.75,NA,NA,346.6,NA,NA,29,97.35,2.258,438,443
NA,2024-07-06T18:30:00Z,NA,1.66,NA,NA,139.7,NA,NA,28.9,97.36,2.312,439,443
NA,2024-07-06T18:45:00Z,NA,1.32,NA,NA,33,NA,NA,27.6,97.37,2.384,440,444
NA,2024-07-06T19:00:00Z,NA,1.14,NA,NA,30.9,NA,NA,27.1,97.38,2.446,440,444
NA,2024-07-06T19:15:00Z,NA,0.98,NA,NA,81.7,NA,NA,26.6,97.38,2.516,440,445
NA,2024-07-06T19:30:00Z,NA,0.85,NA,NA,67.4,NA,NA,26.7,97.38,2.654,440,445
NA,2024-07-06T19:45:00Z,NA,1,NA,NA,72.3,NA,NA,26.9,97.37,2.544,440,444
NA,2024-07-06T20:00:00Z,NA,1.11,NA,NA,83.3,NA,NA,27.2,97.39,2.496,440,445
NA,2024-07-06T20:15:00Z,NA,1.09,NA,NA,82,NA,NA,27.3,97.41,2.55,440,445
NA,2024-07-06T20:30:00Z,NA,1.02,NA,NA,65,NA,NA,27.2,97.43,2.571,441,446
NA,2024-07-06T20:45:00Z,NA,0.88,NA,NA,7,NA,NA,26.1,97.44,2.503,442,446
NA,2024-07-06T21:00:00Z,NA,0.69,NA,NA,0.4,NA,NA,24.5,97.45,2.388,442,447
NA,2024-07-06T21:15:00Z,NA,0.53,NA,NA,0,NA,NA,23.7,97.46,2.394,443,447
NA,2024-07-06T21:30:00Z,NA,0.44,NA,NA,0,NA,NA,23,97.47,2.377,443,447
NA,2024-07-06T21:45:00Z,NA,0.38,NA,NA,0,NA,NA,22.6,97.47,2.359,444,448
NA,2024-07-06T22:00:00Z,NA,0.3,NA,NA,0,NA,NA,22.1,97.48,2.352,444,448
NA,2024-07-06T22:15:00Z,NA,0.3,NA,NA,0,NA,NA,21.9,97.49,2.322,444,449
NA,2024-07-06T22:30:00Z,NA,0.27,NA,NA,0,NA,NA,21.6,97.5,2.298,445,449
NA,2024-07-06T22:45:00Z,NA,0.22,NA,NA,0,NA,NA,21.2,97.51,2.288,445,449
NA,2024-07-06T23:00:00Z,NA,0.19,NA,NA,0,NA,NA,20.9,97.52,2.276,447,450
NA,2024-07-06T23:15:00Z,NA,0.17,NA,NA,0,NA,NA,20.5,97.52,2.243,448,451
NA,2024-07-06T23:30:00Z,NA,0.14,NA,NA,0,NA,NA,20.2,97.52,2.231,450,452
NA,2024-07-06T23:45:00Z,NA,0.11,NA,NA,0,NA,NA,20,97.53,2.225,453,452
NA,2024-07-07T00:00:00Z,NA,0.1,NA,NA,0,NA,NA,19.8,97.55,2.208,456,453
NA,2024-07-07T00:15:00Z,NA,0.08,NA,NA,0,NA,NA,19.5,97.55,2.184,458,453
NA,2024-07-07T00:30:00Z,NA,0.08,NA,NA,0,NA,NA,19.4,97.56,2.179,461,453
NA,2024-07-07T00:45:00Z,NA,0.07,NA,NA,0,NA,NA,19.3,97.56,2.176,465,454
NA,2024-07-07T01:00:00Z,NA,0.06,NA,NA,0,NA,NA,19.2,97.56,2.164,469,454
NA,2024-07-07T01:15:00Z,NA,0.05,NA,NA,0,NA,NA,19,97.56,2.144,474,454
NA,2024-07-07T01:30:00Z,NA,0.05,NA,NA,0,NA,NA,18.8,97.56,2.127,479,454
NA,2024-07-07T01:45:00Z,NA,0.04,NA,NA,0,NA,NA,18.7,97.55,2.106,485,455
NA,2024-07-07T02:00:00Z,NA,0.04,NA,NA,0,NA,NA,18.6,97.55,2.096,490,456
NA,2024-07-07T02:15:00Z,NA,0.04,NA,NA,0,NA,NA,18.5,97.56,2.089,495,456
NA,2024-07-07T02:30:00Z,NA,0.03,NA,NA,0,NA,NA,18.5,97.57,2.092,499,456
NA,2024-07-07T02:45:00Z,NA,0.03,NA,NA,0,NA,NA,18.4,97.57,2.082,505,456
NA,2024-07-07T03:00:00Z,NA,0.03,NA,NA,0,NA,NA,18.3,97.57,2.071,511,457
NA,2024-07-07T03:15:00Z,NA,0.03,NA,NA,0,NA,NA,18.3,97.57,2.069,516,458
NA,2024-07-07T03:30:00Z,NA,0.03,NA,NA,0,NA,NA,18.1,97.56,2.05,521,458
NA,2024-07-07T03:45:00Z,NA,0.03,NA,NA,0,NA,NA,18,97.56,2.036,527,460
NA,2024-07-07T04:00:00Z,NA,0.03,NA,NA,0,NA,NA,17.9,97.56,2.024,534,461
NA,2024-07-07T04:15:00Z,NA,0.03,NA,NA,0,NA,NA,17.9,97.56,2.016,543,463
NA,2024-07-07T04:30:00Z,NA,0.03,NA,NA,0,NA,NA,17.8,97.56,2.005,551,464
NA,2024-07-07T04:45:00Z,NA,0.03,NA,NA,0,NA,NA,17.7,97.56,1.994,558,467
NA,2024-07-07T05:00:00Z,NA,0.03,NA,NA,0,NA,NA,17.5,97.56,1.967,566,468
NA,2024-07-07T05:15:00Z,NA,0.03,NA,NA,0,NA,NA,17.4,97.56,1.952,575,470
NA,2024-07-07T05:30:00Z,NA,0.03,NA,NA,0,NA,NA,17.2,97.57,1.938,587,471
NA,2024-07-07T05:45:00Z,NA,0.03,NA,NA,0,NA,NA,17.2,97.58,1.933,596,473
NA,2024-07-07T06:00:00Z,NA,0.03,NA,NA,0,NA,NA,17.2,97.58,1.931,603,475
NA,2024-07-07T06:15:00Z,NA,0.03,NA,NA,0,NA,NA,17,97.59,1.914,611,476
NA,2024-07-07T06:30:00Z,NA,0.03,NA,NA,0,NA,NA,16.9,97.59,1.9,617,478
NA,2024-07-07T06:45:00Z,NA,0.03,NA,NA,2.2,NA,NA,17,97.6,1.909,622,478
NA,2024-07-07T07:00:00Z,NA,0.03,NA,NA,14.5,NA,NA,17,97.61,1.905,626,478
NA,2024-07-07T07:15:00Z,NA,0.03,NA,NA,29.5,NA,NA,17.2,97.63,1.936,624,473
NA,2024-07-07T07:30:00Z,NA,0.03,NA,NA,33.3,NA,NA,17.6,97.63,1.978,621,465
NA,2024-07-07T07:45:00Z,NA,0.03,NA,NA,17.8,NA,NA,17.7,97.64,1.995,620,461
NA,2024-07-07T08:00:00Z,NA,0.03,NA,NA,33.1,NA,NA,17.7,97.65,1.993,616,455
NA,2024-07-07T08:15:00Z,NA,0.03,NA,NA,65.4,NA,NA,18.3,97.65,2.07,599,452
NA,2024-07-07T08:30:00Z,NA,0.03,NA,NA,57.1,NA,NA,19.1,97.65,2.172,574,452
NA,2024-07-07T08:45:00Z,NA,0.03,NA,NA,28.2,NA,NA,19.3,97.65,2.212,562,452
NA,2024-07-07T09:00:00Z,NA,0.03,NA,NA,30.6,NA,NA,19.5,97.64,2.226,545,452
NA,2024-07-07T09:15:00Z,NA,0.07,NA,NA,66.7,NA,NA,20.3,97.62,2.314,487,450
NA,2024-07-07T09:30:00Z,NA,0.22,NA,NA,64.8,NA,NA,21.7,97.61,2.375,445,449
NA,2024-07-07T09:45:00Z,NA,0.36,NA,NA,68.8,NA,NA,22.8,97.61,2.414,444,449
NA,2024-07-07T10:00:00Z,NA,0.53,NA,NA,79.7,NA,NA,23.8,97.61,2.408,443,448
NA,2024-07-07T10:15:00Z,NA,0.7,NA,NA,93.2,NA,NA,24.5,97.6,2.38,443,447
NA,2024-07-07T10:30:00Z,NA,0.85,NA,NA,115.4,NA,NA,25.2,97.6,2.34,442,446
NA,2024-07-07T10:45:00Z,NA,0.97,NA,NA,158.4,NA,NA,25.5,97.62,2.302,441,446
NA,2024-07-07T11:00:00Z,NA,1.11,NA,NA,358,NA,NA,26.1,97.61,2.269,440,445
NA,2024-07-07T11:15:00Z,NA,1.19,NA,NA,465.3,NA,NA,26.5,97.61,2.272,439,445
NA,2024-07-07T11:30:00Z,NA,1.25,NA,NA,484.1,NA,NA,26.6,97.61,2.227,439,444
NA,2024-07-07T11:45:00Z,NA,1.35,NA,NA,141.9,NA,NA,27,97.62,2.202,438,444
NA,2024-07-07T12:00:00Z,NA,1.44,NA,NA,126.7,NA,NA,27.2,97.62,2.165,438,443
NA,2024-07-07T12:15:00Z,NA,1.46,NA,NA,149.4,NA,NA,27.4,97.61,2.191,439,443
NA,2024-07-07T12:30:00Z,NA,1.45,NA,NA,114.3,NA,NA,27.6,97.61,2.23,439,444
NA,2024-07-07T12:45:00Z,NA,1.46,NA,NA,146.9,NA,NA,27.7,97.6,2.255,439,444
NA,2024-07-07T13:00:00Z,NA,1.44,NA,NA,203.6,NA,NA,27.6,97.6,2.255,439,444
NA,2024-07-07T13:15:00Z,NA,1.48,NA,NA,149,NA,NA,27.7,97.59,2.242,439,443
NA,2024-07-07T13:30:00Z,NA,1.57,NA,NA,211.9,NA,NA,28.4,97.59,2.285,436,443
NA,2024-07-07T13:45:00Z,NA,1.62,NA,NA,652.4,NA,NA,28.6,97.57,2.286,435,443
NA,2024-07-07T14:00:00Z,NA,1.68,NA,NA,546.2,NA,NA,29.2,97.56,2.364,435,442
NA,2024-07-07T14:15:00Z,NA,1.58,NA,NA,201.4,NA,NA,28.5,97.55,2.31,435,442
NA,2024-07-07T14:30:00Z,NA,1.67,NA,NA,209.8,NA,NA,28.8,97.54,2.286,435,442
NA,2024-07-07T14:45:00Z,NA,1.65,NA,NA,182.7,NA,NA,29.1,97.52,2.382,437,442
NA,2024-07-07T15:00:00Z,NA,1.71,NA,NA,148.7,NA,NA,29.3,97.51,2.359,437,443
NA,2024-07-07T15:15:00Z,NA,1.71,NA,NA,131.1,NA,NA,29,97.5,2.31,437,443
NA,2024-07-07T15:30:00Z,NA,1.69,NA,NA,151.4,NA,NA,28.8,97.5,2.274,438,443
NA,2024-07-07T15:45:00Z,NA,1.68,NA,NA,131.8,NA,NA,29,97.5,2.339,437,443
NA,2024-07-07T16:00:00Z,NA,1.59,NA,NA,100.7,NA,NA,28.7,97.5,2.351,438,443
NA,2024-07-07T16:15:00Z,NA,1.61,NA,NA,113.3,NA,NA,28.6,97.49,2.318,438,443
NA,2024-07-07T16:30:00Z,NA,1.58,NA,NA,113.2,NA,NA,28.8,97.49,2.376,438,443
NA,2024-07-07T16:45:00Z,NA,1.69,NA,NA,112.6,NA,NA,28.9,97.48,2.292,438,443
NA,2024-07-07T17:00:00Z,NA,1.61,NA,NA,87.3,NA,NA,28.8,97.47,2.35,438,443
NA,2024-07-07T17:15:00Z,NA,1.49,NA,NA,79.3,NA,NA,28.4,97.47,2.389,439,443
NA,2024-07-07T17:30:00Z,NA,1.44,NA,NA,78.4,NA,NA,28.4,97.47,2.423,438,443
NA,2024-07-07T17:45:00Z,NA,1.32,NA,NA,81.3,NA,NA,28.3,97.48,2.534,439,444
NA,2024-07-07T18:00:00Z,NA,1.13,NA,NA,75.4,NA,NA,28.1,97.48,2.676,440,444
NA,2024-07-07T18:15:00Z,NA,1.1,NA,NA,100.3,NA,NA,27.8,97.48,2.632,439,444
NA,2024-07-07T18:30:00Z,NA,1.2,NA,NA,90.6,NA,NA,27.9,97.48,2.546,439,444
NA,2024-07-07T18:45:00Z,NA,1.21,NA,NA,75.1,NA,NA,27.9,97.45,2.545,439,444
NA,2024-07-07T19:00:00Z,NA,1.16,NA,NA,80.9,NA,NA,28,97.44,2.612,439,444
NA,2024-07-07T19:15:00Z,NA,1.23,NA,NA,74.9,NA,NA,28,97.43,2.538,439,444
NA,2024-07-07T19:30:00Z,NA,1.24,NA,NA,50.7,NA,NA,27.9,97.43,2.523,439,444
NA,2024-07-07T19:45:00Z,NA,1.19,NA,NA,60.2,NA,NA,28,97.44,2.577,440,444
NA,2024-07-07T20:00:00Z,NA,1.09,NA,NA,54.4,NA,NA,27.8,97.44,2.645,440,445
NA,2024-07-07T20:15:00Z,NA,1,NA,NA,76.4,NA,NA,27.1,97.45,2.586,440,445
NA,2024-07-07T20:30:00Z,NA,0.92,NA,NA,57.3,NA,NA,26.9,97.46,2.623,441,446
NA,2024-07-07T20:45:00Z,NA,0.76,NA,NA,0.4,NA,NA,25.9,97.46,2.571,442,447
NA,2024-07-07T21:00:00Z,NA,0.57,NA,NA,0,NA,NA,24.8,97.48,2.547,443,447
NA,2024-07-07T21:15:00Z,NA,0.46,NA,NA,0,NA,NA,23.8,97.49,2.494,443,448
NA,2024-07-07T21:30:00Z,NA,0.39,NA,NA,0,NA,NA,23.5,97.49,2.495,444,448
NA,2024-07-07T21:45:00Z,NA,0.33,NA,NA,0,NA,NA,23,97.5,2.471,444,449
NA,2024-07-07T22:00:00Z,NA,0.27,NA,NA,0,NA,NA,22.5,97.51,2.451,445,449
NA,2024-07-07T22:15:00Z,NA,0.23,NA,NA,0,NA,NA,22.2,97.51,2.437,445,449
NA,2024-07-07T22:30:00Z,NA,0.21,NA,NA,0,NA,NA,22,97.53,2.434,445,450
NA,2024-07-07T22:45:00Z,NA,0.18,NA,NA,0,NA,NA,21.8,97.53,2.428,446,450
