...1,Timestamp,Vapor Pressure,Atmos Pressure,Air TempC,VPD,Solar,Wetness Level 1,Wetness Level 2,Air.TempC,Atmos.Pressure,Vapor.Pressure,Wetness.Level.1,Wetness.Level.2
NA,2024-06-18T21:00:00Z,NA,NA,NA,0.53,0.4,NA,NA,26.2,97.95,2.859,443,437
NA,2024-06-18T21:15:00Z,NA,NA,NA,0.46,0,NA,NA,25.8,97.95,2.871,444,438
NA,2024-06-18T21:30:00Z,NA,NA,NA,0.36,0,NA,NA,25.6,97.96,2.917,444,438
NA,2024-06-18T21:45:00Z,NA,NA,NA,0.32,0,NA,NA,25.3,97.99,2.899,444,438
NA,2024-06-18T22:00:00Z,NA,NA,NA,0.29,0,NA,NA,25,98.02,2.872,445,438
NA,2024-06-18T22:15:00Z,NA,NA,NA,0.26,0,NA,NA,24.7,98.04,2.862,445,438
NA,2024-06-18T22:30:00Z,NA,NA,NA,0.23,0,NA,NA,24.6,98.05,2.857,445,439
NA,2024-06-18T22:45:00Z,NA,NA,NA,0.22,0,NA,NA,24.5,98.06,2.85,445,439
NA,2024-06-18T23:00:00Z,NA,NA,NA,0.21,0,NA,NA,24.4,98.06,2.837,446,439
NA,2024-06-18T23:15:00Z,NA,NA,NA,0.17,0,NA,NA,24.2,98.05,2.838,446,439
NA,2024-06-18T23:30:00Z,NA,NA,NA,0.15,0,NA,NA,23.9,98.06,2.819,445,440
NA,2024-06-18T23:45:00Z,NA,NA,NA,0.12,0,NA,NA,23.8,98.07,2.819,448,442
NA,2024-06-19T00:00:00Z,NA,NA,NA,0.11,0,NA,NA,23.5,98.06,2.792,453,445
NA,2024-06-19T00:15:00Z,NA,NA,NA,0.09,0,NA,NA,23.3,98.04,2.763,458,448
NA,2024-06-19T00:30:00Z,NA,NA,NA,0.08,0,NA,NA,23.2,98.06,2.754,462,451
NA,2024-06-19T00:45:00Z,NA,NA,NA,0.07,0,NA,NA,23,98.07,2.74,468,456
NA,2024-06-19T01:00:00Z,NA,NA,NA,0.06,0,NA,NA,22.8,98.06,2.719,472,460
NA,2024-06-19T01:15:00Z,NA,NA,NA,0.05,0,NA,NA,22.6,98.05,2.692,475,463
NA,2024-06-19T01:30:00Z,NA,NA,NA,0.05,0,NA,NA,22.5,98.04,2.677,480,467
NA,2024-06-19T01:45:00Z,NA,NA,NA,0.05,0,NA,NA,22.4,98.04,2.651,484,470
NA,2024-06-19T02:00:00Z,NA,NA,NA,0.05,0,NA,NA,22.2,98.05,2.625,489,475
NA,2024-06-19T02:15:00Z,NA,NA,NA,0.04,0,NA,NA,22,98.08,2.606,493,479
NA,2024-06-19T02:30:00Z,NA,NA,NA,0.04,0,NA,NA,21.9,98.09,2.585,498,482
NA,2024-06-19T02:45:00Z,NA,NA,NA,0.03,0,NA,NA,21.8,98.1,2.569,504,484
NA,2024-06-19T03:00:00Z,NA,NA,NA,0.03,0,NA,NA,21.7,98.09,2.566,510,488
NA,2024-06-19T03:15:00Z,NA,NA,NA,0.03,0,NA,NA,21.5,98.09,2.534,515,492
NA,2024-06-19T03:30:00Z,NA,NA,NA,0.03,0,NA,NA,21.4,98.1,2.523,526,497
NA,2024-06-19T03:45:00Z,NA,NA,NA,0.02,0,NA,NA,21.3,98.12,2.513,547,500
NA,2024-06-19T04:00:00Z,NA,NA,NA,0.02,0,NA,NA,21.1,98.13,2.481,558,503
NA,2024-06-19T04:15:00Z,NA,NA,NA,0.02,0,NA,NA,21,98.12,2.47,567,506
NA,2024-06-19T04:30:00Z,NA,NA,NA,0.02,0,NA,NA,21,98.14,2.465,578,509
NA,2024-06-19T04:45:00Z,NA,NA,NA,0.02,0,NA,NA,21,98.16,2.467,588,512
NA,2024-06-19T05:00:00Z,NA,NA,NA,0.01,0,NA,NA,20.9,98.16,2.452,595,515
NA,2024-06-19T05:15:00Z,NA,NA,NA,0.01,0,NA,NA,20.7,98.18,2.433,608,518
NA,2024-06-19T05:30:00Z,NA,NA,NA,0.01,0,NA,NA,20.6,98.19,2.41,629,520
NA,2024-06-19T05:45:00Z,NA,NA,NA,0.01,0,NA,NA,20.5,98.2,2.406,641,522
NA,2024-06-19T06:00:00Z,NA,NA,NA,0.01,0,NA,NA,20.3,98.21,2.375,649,525
NA,2024-06-19T06:15:00Z,NA,NA,NA,0.01,0,NA,NA,20.3,98.24,2.373,655,527
NA,2024-06-19T06:30:00Z,NA,NA,NA,0.01,3.5,NA,NA,20.3,98.25,2.369,660,529
NA,2024-06-19T06:45:00Z,NA,NA,NA,0,11.9,NA,NA,20.1,98.26,2.348,666,532
NA,2024-06-19T07:00:00Z,NA,NA,NA,0,20.7,NA,NA,20.1,98.29,2.348,669,533
NA,2024-06-19T07:15:00Z,NA,NA,NA,0,32.2,NA,NA,20.1,98.3,2.347,661,534
NA,2024-06-19T07:30:00Z,NA,NA,NA,0,45.4,NA,NA,20.1,98.31,2.354,658,534
NA,2024-06-19T07:45:00Z,NA,NA,NA,0,56,NA,NA,20.2,98.32,2.369,653,532
NA,2024-06-19T08:00:00Z,NA,NA,NA,0,71.4,NA,NA,20.3,98.34,2.382,642,530
NA,2024-06-19T08:15:00Z,NA,NA,NA,0,91,NA,NA,20.6,98.36,2.424,626,524
NA,2024-06-19T08:30:00Z,NA,NA,NA,0,103.1,NA,NA,21.1,98.38,2.493,608,515
NA,2024-06-19T08:45:00Z,NA,NA,NA,0.01,101.8,NA,NA,21.2,98.4,2.515,596,508
NA,2024-06-19T09:00:00Z,NA,NA,NA,0,118.8,NA,NA,21.5,98.41,2.554,580,498
NA,2024-06-19T09:15:00Z,NA,NA,NA,0,126.3,NA,NA,21.8,98.42,2.615,561,483
NA,2024-06-19T09:30:00Z,NA,NA,NA,0.01,147.9,NA,NA,22.2,98.43,2.665,532,454
NA,2024-06-19T09:45:00Z,NA,NA,NA,0.01,160.6,NA,NA,22.8,98.43,2.758,496,441
NA,2024-06-19T10:00:00Z,NA,NA,NA,0.03,263.3,NA,NA,23.4,98.43,2.853,471,438
NA,2024-06-19T10:15:00Z,NA,NA,NA,0.29,217,NA,NA,24.5,98.43,2.784,456,437
NA,2024-06-19T10:30:00Z,NA,NA,NA,0.45,182,NA,NA,25.2,98.44,2.752,444,437
NA,2024-06-19T10:45:00Z,NA,NA,NA,0.54,245.5,NA,NA,25.8,98.44,2.786,441,436
NA,2024-06-19T11:00:00Z,NA,NA,NA,0.97,421.9,NA,NA,27.2,98.44,2.631,440,434
NA,2024-06-19T11:15:00Z,NA,NA,NA,1.15,388.9,NA,NA,27.6,98.44,2.541,439,433
NA,2024-06-19T11:30:00Z,NA,NA,NA,1.3,748.5,NA,NA,28.3,98.44,2.548,439,433
NA,2024-06-19T11:45:00Z,NA,NA,NA,1.31,542.4,NA,NA,28.3,98.43,2.528,439,433
NA,2024-06-19T12:00:00Z,NA,NA,NA,1.38,762.3,NA,NA,28.8,98.43,2.567,437,432
NA,2024-06-19T12:15:00Z,NA,NA,NA,1.32,641.6,NA,NA,28.1,98.43,2.489,438,433
NA,2024-06-19T12:30:00Z,NA,NA,NA,1.39,860.8,NA,NA,28.2,98.43,2.433,436,432
NA,2024-06-19T12:45:00Z,NA,NA,NA,1.52,831.8,NA,NA,29,98.42,2.482,437,433
NA,2024-06-19T13:00:00Z,NA,NA,NA,1.45,351,NA,NA,28.6,98.42,2.454,439,434
NA,2024-06-19T13:15:00Z,NA,NA,NA,1.33,276.7,NA,NA,28.1,98.42,2.468,440,434
NA,2024-06-19T13:30:00Z,NA,NA,NA,1.28,672.9,NA,NA,28.2,98.42,2.554,438,433
NA,2024-06-19T13:45:00Z,NA,NA,NA,1.52,792.5,NA,NA,29.2,98.41,2.519,439,433
NA,2024-06-19T14:00:00Z,NA,NA,NA,1.4,221.9,NA,NA,28.5,98.4,2.495,440,434
NA,2024-06-19T14:15:00Z,NA,NA,NA,1.26,289.5,NA,NA,28.2,98.39,2.565,440,434
NA,2024-06-19T14:30:00Z,NA,NA,NA,1.48,312.9,NA,NA,29,98.37,2.512,439,433
NA,2024-06-19T14:45:00Z,NA,NA,NA,1.67,271.2,NA,NA,29.7,98.37,2.504,439,433
NA,2024-06-19T15:00:00Z,NA,NA,NA,1.6,335.3,NA,NA,29.4,98.36,2.483,440,433
NA,2024-06-19T15:15:00Z,NA,NA,NA,1.59,905.6,NA,NA,30.3,98.35,2.724,439,431
NA,2024-06-19T15:30:00Z,NA,NA,NA,1.65,347,NA,NA,29.5,98.36,2.481,440,433
NA,2024-06-19T15:45:00Z,NA,NA,NA,1.51,322.6,NA,NA,29.3,98.34,2.567,440,433
NA,2024-06-19T16:00:00Z,NA,NA,NA,1.42,396.6,NA,NA,29.6,98.33,2.715,439,433
NA,2024-06-19T16:15:00Z,NA,NA,NA,1.58,296.8,NA,NA,29.5,98.32,2.551,439,433
NA,2024-06-19T16:30:00Z,NA,NA,NA,1.68,311.1,NA,NA,30,98.31,2.569,439,432
NA,2024-06-19T16:45:00Z,NA,NA,NA,1.64,343.7,NA,NA,30.2,98.31,2.648,440,433
NA,2024-06-19T17:00:00Z,NA,NA,NA,1.59,258.5,NA,NA,29.9,98.3,2.623,439,433
NA,2024-06-19T17:15:00Z,NA,NA,NA,1.5,184.9,NA,NA,29.6,98.3,2.646,440,433
NA,2024-06-19T17:30:00Z,NA,NA,NA,1.54,167.5,NA,NA,29.7,98.3,2.627,440,433
NA,2024-06-19T17:45:00Z,NA,NA,NA,1.5,187.1,NA,NA,29.3,98.28,2.579,440,433
NA,2024-06-19T18:00:00Z,NA,NA,NA,1.52,182.7,NA,NA,29.4,98.28,2.566,440,433
NA,2024-06-19T18:15:00Z,NA,NA,NA,1.63,130.9,NA,NA,29.5,98.26,2.495,440,433
NA,2024-06-19T18:30:00Z,NA,NA,NA,1.51,153.4,NA,NA,29.2,98.26,2.539,440,434
NA,2024-06-19T18:45:00Z,NA,NA,NA,1.37,128.5,NA,NA,29.2,98.26,2.685,440,434
NA,2024-06-19T19:00:00Z,NA,NA,NA,1.22,146.7,NA,NA,28.5,98.24,2.682,441,434
NA,2024-06-19T19:15:00Z,NA,NA,NA,1.23,81.1,NA,NA,28.4,98.24,2.629,441,434
NA,2024-06-19T19:30:00Z,NA,NA,NA,1.05,69.6,NA,NA,28.2,98.24,2.768,442,435
NA,2024-06-19T19:45:00Z,NA,NA,NA,0.93,51.5,NA,NA,27.8,98.23,2.793,442,436
NA,2024-06-19T20:00:00Z,NA,NA,NA,0.82,41.4,NA,NA,27.2,98.24,2.79,442,436
NA,2024-06-19T20:15:00Z,NA,NA,NA,0.76,26.6,NA,NA,26.7,98.24,2.732,443,436
NA,2024-06-19T20:30:00Z,NA,NA,NA,0.64,19.2,NA,NA,26,98.25,2.716,443,437
NA,2024-06-19T20:45:00Z,NA,NA,NA,0.51,9.7,NA,NA,25.2,98.25,2.683,444,437
NA,2024-06-19T21:00:00Z,NA,NA,NA,0.43,0.7,NA,NA,24.7,98.26,2.673,444,438
NA,2024-06-19T21:15:00Z,NA,NA,NA,0.38,0,NA,NA,24.2,98.26,2.635,445,438
NA,2024-06-19T21:30:00Z,NA,NA,NA,0.32,0,NA,NA,23.7,98.27,2.605,445,438
NA,2024-06-19T21:45:00Z,NA,NA,NA,0.29,0,NA,NA,23.3,98.29,2.572,445,439
NA,2024-06-19T22:00:00Z,NA,NA,NA,0.24,0,NA,NA,23,98.31,2.566,446,439
NA,2024-06-19T22:15:00Z,NA,NA,NA,0.2,0,NA,NA,22.7,98.32,2.551,446,440
NA,2024-06-19T22:30:00Z,NA,NA,NA,0.17,0,NA,NA,22.4,98.33,2.547,446,440
NA,2024-06-19T22:45:00Z,NA,NA,NA,0.15,0,NA,NA,22.2,98.35,2.518,447,442
NA,2024-06-19T23:00:00Z,NA,NA,NA,0.14,0,NA,NA,22,98.36,2.496,449,443
NA,2024-06-19T23:15:00Z,NA,NA,NA,0.12,0,NA,NA,21.8,98.37,2.49,447,443
NA,2024-06-19T23:30:00Z,NA,NA,NA,0.11,0,NA,NA,21.6,98.37,2.479,447,441
NA,2024-06-19T23:45:00Z,NA,NA,NA,0.1,0,NA,NA,21.6,98.37,2.475,447,441
NA,2024-06-20T00:00:00Z,NA,NA,NA,0.1,0,NA,NA,21.4,98.38,2.45,447,441
NA,2024-06-20T00:15:00Z,NA,NA,NA,0.09,0,NA,NA,21.4,98.38,2.446,447,442
NA,2024-06-20T00:30:00Z,NA,NA,NA,0.09,0,NA,NA,21.2,98.36,2.436,450,443
NA,2024-06-20T00:45:00Z,NA,NA,NA,0.08,0,NA,NA,21,98.37,2.406,454,444
NA,2024-06-20T01:00:00Z,NA,NA,NA,0.08,0,NA,NA,20.8,98.37,2.377,460,448
NA,2024-06-20T01:15:00Z,NA,NA,NA,0.07,0,NA,NA,20.6,98.38,2.361,465,451
NA,2024-06-20T01:30:00Z,NA,NA,NA,0.06,0,NA,NA,20.5,98.38,2.347,470,455
NA,2024-06-20T01:45:00Z,NA,NA,NA,0.05,0,NA,NA,20.6,98.37,2.366,474,457
NA,2024-06-20T02:00:00Z,NA,NA,NA,0.05,0,NA,NA,20.4,98.38,2.341,479,461
NA,2024-06-20T02:15:00Z,NA,NA,NA,0.05,0,NA,NA,20.2,98.38,2.315,484,464
NA,2024-06-20T02:30:00Z,NA,NA,NA,0.04,0,NA,NA,20,98.39,2.285,489,467
NA,2024-06-20T02:45:00Z,NA,NA,NA,0.04,0,NA,NA,19.7,98.39,2.257,494,471
NA,2024-06-20T03:00:00Z,NA,NA,NA,0.04,0,NA,NA,19.6,98.39,2.238,499,475
NA,2024-06-20T03:15:00Z,NA,NA,NA,0.03,0,NA,NA,19.5,98.4,2.226,506,480
NA,2024-06-20T03:30:00Z,NA,NA,NA,0.03,0,NA,NA,19.4,98.41,2.212,511,483
NA,2024-06-20T03:45:00Z,NA,NA,NA,0.03,0,NA,NA,19.2,98.42,2.196,518,487
NA,2024-06-20T04:00:00Z,NA,NA,NA,0.03,0,NA,NA,19.1,98.42,2.184,524,490
NA,2024-06-20T04:15:00Z,NA,NA,NA,0.03,0,NA,NA,19,98.44,2.17,530,493
NA,2024-06-20T04:30:00Z,NA,NA,NA,0.02,0,NA,NA,18.9,98.44,2.158,533,495
NA,2024-06-20T04:45:00Z,NA,NA,NA,0.02,0,NA,NA,18.8,98.46,2.15,535,497
NA,2024-06-20T05:00:00Z,NA,NA,NA,0.02,0,NA,NA,18.9,98.46,2.16,538,498
NA,2024-06-20T05:15:00Z,NA,NA,NA,0.01,0,NA,NA,18.9,98.46,2.165,541,499
NA,2024-06-20T05:30:00Z,NA,NA,NA,0.02,0,NA,NA,18.8,98.46,2.158,545,501
NA,2024-06-20T05:45:00Z,NA,NA,NA,0.01,0,NA,NA,18.7,98.46,2.142,550,504
NA,2024-06-20T06:00:00Z,NA,NA,NA,0.01,0,NA,NA,18.6,98.47,2.12,557,507
NA,2024-06-20T06:15:00Z,NA,NA,NA,0.01,0,NA,NA,18.4,98.48,2.107,564,511
NA,2024-06-20T06:30:00Z,NA,NA,NA,0.01,1.3,NA,NA,18.4,98.48,2.101,572,513
NA,2024-06-20T06:45:00Z,NA,NA,NA,0.01,7.1,NA,NA,18.3,98.5,2.088,577,516
NA,2024-06-20T07:00:00Z,NA,NA,NA,0.01,13.9,NA,NA,18.2,98.5,2.079,581,518
NA,2024-06-20T07:15:00Z,NA,NA,NA,0.01,20,NA,NA,18.2,98.5,2.087,583,519
NA,2024-06-20T07:30:00Z,NA,NA,NA,0.01,22.3,NA,NA,18.3,98.49,2.094,585,520
NA,2024-06-20T07:45:00Z,NA,NA,NA,0,27.3,NA,NA,18.5,98.5,2.122,585,520
NA,2024-06-20T08:00:00Z,NA,NA,NA,0,59,NA,NA,18.8,98.5,2.161,567,503
NA,2024-06-20T08:15:00Z,NA,NA,NA,0,86.2,NA,NA,19.5,98.5,2.268,491,443
NA,2024-06-20T08:30:00Z,NA,NA,NA,0,254.3,NA,NA,20.2,98.5,2.367,442,439
NA,2024-06-20T08:45:00Z,NA,NA,NA,0.02,309.3,NA,NA,21.1,98.51,2.478,443,438
NA,2024-06-20T09:00:00Z,NA,NA,NA,0.06,148.1,NA,NA,21.9,98.51,2.572,443,438
NA,2024-06-20T09:15:00Z,NA,NA,NA,0.2,200.9,NA,NA,22.9,98.52,2.595,440,436
NA,2024-06-20T09:30:00Z,NA,NA,NA,0.43,212.4,NA,NA,23.8,98.51,2.523,440,436
NA,2024-06-20T09:45:00Z,NA,NA,NA,0.59,143.6,NA,NA,24.4,98.52,2.465,440,435
NA,2024-06-20T10:00:00Z,NA,NA,NA,0.72,163.5,NA,NA,25.2,98.51,2.477,442,435
NA,2024-06-20T10:15:00Z,NA,NA,NA,0.81,229.2,NA,NA,25.7,98.51,2.493,441,435
NA,2024-06-20T10:30:00Z,NA,NA,NA,0.97,186.6,NA,NA,26,98.51,2.39,441,435
NA,2024-06-20T10:45:00Z,NA,NA,NA,1.08,220.6,NA,NA,26.6,98.53,2.399,440,434
NA,2024-06-20T11:00:00Z,NA,NA,NA,1.17,307.6,NA,NA,27.1,98.53,2.416,437,433
NA,2024-06-20T11:15:00Z,NA,NA,NA,1.23,430.5,NA,NA,27.6,98.54,2.459,437,433
NA,2024-06-20T11:30:00Z,NA,NA,NA,1.37,816.1,NA,NA,28.6,98.54,2.531,437,432
NA,2024-06-20T11:45:00Z,NA,NA,NA,1.51,770.5,NA,NA,29.2,98.54,2.538,436,431
NA,2024-06-20T12:00:00Z,NA,NA,NA,1.47,869.4,NA,NA,29.4,98.53,2.627,436,432
NA,2024-06-20T12:15:00Z,NA,NA,NA,1.66,977.4,NA,NA,30.3,98.51,2.65,435,431
NA,2024-06-20T12:30:00Z,NA,NA,NA,1.62,400.1,NA,NA,29.9,98.5,2.589,438,433
NA,2024-06-20T12:45:00Z,NA,NA,NA,1.46,548.6,NA,NA,29.5,98.5,2.669,437,433
NA,2024-06-20T13:00:00Z,NA,NA,NA,1.51,370.8,NA,NA,29.6,98.49,2.638,438,433
NA,2024-06-20T13:15:00Z,NA,NA,NA,1.34,449.9,NA,NA,29.4,98.49,2.757,438,433
NA,2024-06-20T13:30:00Z,NA,NA,NA,1.67,823.4,NA,NA,30,98.48,2.581,439,433
NA,2024-06-20T13:45:00Z,NA,NA,NA,1.96,1075.6,NA,NA,31.2,98.46,2.574,438,432
NA,2024-06-20T14:00:00Z,NA,NA,NA,2,596.4,NA,NA,31.4,98.45,2.587,438,432
NA,2024-06-20T14:15:00Z,NA,NA,NA,2.08,295.7,NA,NA,31.4,98.44,2.521,438,432
NA,2024-06-20T14:30:00Z,NA,NA,NA,2.21,271.5,NA,NA,32,98.42,2.557,438,432
NA,2024-06-20T14:45:00Z,NA,NA,NA,2.2,366.4,NA,NA,31.6,98.41,2.45,438,432
NA,2024-06-20T15:00:00Z,NA,NA,NA,2.2,503.4,NA,NA,31.5,98.4,2.42,439,432
NA,2024-06-20T15:15:00Z,NA,NA,NA,2.03,572,NA,NA,30.8,98.39,2.4,439,431
NA,2024-06-20T15:30:00Z,NA,NA,NA,2.32,930.9,NA,NA,31.8,98.38,2.37,438,432
NA,2024-06-20T15:45:00Z,NA,NA,NA,2.37,303.8,NA,NA,32,98.36,2.395,438,431
NA,2024-06-20T16:00:00Z,NA,NA,NA,2.32,528.8,NA,NA,32.2,98.34,2.49,438,431
NA,2024-06-20T16:15:00Z,NA,NA,NA,2.43,298.3,NA,NA,32.5,98.32,2.454,438,431
NA,2024-06-20T16:30:00Z,NA,NA,NA,2.58,339.3,NA,NA,32.7,98.31,2.356,437,430
NA,2024-06-20T16:45:00Z,NA,NA,NA,2.58,646.5,NA,NA,32.8,98.3,2.394,438,431
NA,2024-06-20T17:00:00Z,NA,NA,NA,2.33,237.3,NA,NA,32,98.29,2.418,438,431
NA,2024-06-20T17:15:00Z,NA,NA,NA,2.15,93.8,NA,NA,31.5,98.28,2.468,438,432
NA,2024-06-20T17:30:00Z,NA,NA,NA,2.16,212.8,NA,NA,31.2,98.27,2.384,438,432
NA,2024-06-20T17:45:00Z,NA,NA,NA,2.1,137.5,NA,NA,31.2,98.25,2.427,439,432
NA,2024-06-20T18:00:00Z,NA,NA,NA,2.13,213.3,NA,NA,31.5,98.23,2.501,439,432
NA,2024-06-20T18:15:00Z,NA,NA,NA,2.13,236.4,NA,NA,32.1,98.23,2.643,439,432
NA,2024-06-20T18:30:00Z,NA,NA,NA,2.08,80.6,NA,NA,31.2,98.22,2.45,439,432
NA,2024-06-20T18:45:00Z,NA,NA,NA,1.81,43.2,NA,NA,30.1,98.22,2.461,440,433
NA,2024-06-20T19:00:00Z,NA,NA,NA,1.69,100.3,NA,NA,29.8,98.22,2.501,440,433
NA,2024-06-20T19:15:00Z,NA,NA,NA,1.55,132,NA,NA,29.3,98.22,2.52,440,434
NA,2024-06-20T19:30:00Z,NA,NA,NA,1.37,58,NA,NA,28.6,98.22,2.546,440,434
NA,2024-06-20T19:45:00Z,NA,NA,NA,1.26,39.6,NA,NA,28.3,98.23,2.588,441,434
NA,2024-06-20T20:00:00Z,NA,NA,NA,1.11,37.2,NA,NA,27.8,98.23,2.624,441,435
NA,2024-06-20T20:15:00Z,NA,NA,NA,1,17.4,NA,NA,27.3,98.22,2.622,442,435
NA,2024-06-20T20:30:00Z,NA,NA,NA,0.97,10.4,NA,NA,27,98.23,2.585,442,436
NA,2024-06-20T20:45:00Z,NA,NA,NA,0.93,8.1,NA,NA,26.5,98.23,2.541,442,436
NA,2024-06-20T21:00:00Z,NA,NA,NA,0.8,0.7,NA,NA,26,98.24,2.559,442,436
NA,2024-06-20T21:15:00Z,NA,NA,NA,0.7,0,NA,NA,25.4,98.23,2.556,443,437
NA,2024-06-20T21:30:00Z,NA,NA,NA,0.62,0,NA,NA,25,98.24,2.548,443,437
NA,2024-06-20T21:45:00Z,NA,NA,NA,0.55,0,NA,NA,24.6,98.25,2.531,443,437
NA,2024-06-20T22:00:00Z,NA,NA,NA,0.48,0,NA,NA,24.1,98.26,2.514,444,438
NA,2024-06-20T22:15:00Z,NA,NA,NA,0.41,0,NA,NA,23.8,98.28,2.533,444,438
NA,2024-06-20T22:30:00Z,NA,NA,NA,0.37,0,NA,NA,23.4,98.29,2.51,445,438
NA,2024-06-20T22:45:00Z,NA,NA,NA,0.32,0,NA,NA,23,98.3,2.486,445,438
NA,2024-06-20T23:00:00Z,NA,NA,NA,0.28,0,NA,NA,22.7,98.3,2.475,445,439
NA,2024-06-20T23:15:00Z,NA,NA,NA,0.24,0,NA,NA,22.4,98.31,2.461,446,439
NA,2024-06-20T23:30:00Z,NA,NA,NA,0.22,0,NA,NA,22.2,98.3,2.447,446,439
NA,2024-06-20T23:45:00Z,NA,NA,NA,0.19,0,NA,NA,21.8,98.31,2.424,446,439
NA,2024-06-21T00:00:00Z,NA,NA,NA,0.18,0,NA,NA,21.6,98.32,2.407,447,440
NA,2024-06-21T00:15:00Z,NA,NA,NA,0.17,0,NA,NA,21.5,98.33,2.394,447,440
NA,2024-06-21T00:30:00Z,NA,NA,NA,0.15,0,NA,NA,21.3,98.32,2.379,447,441
NA,2024-06-21T00:45:00Z,NA,NA,NA,0.13,0,NA,NA,21.1,98.32,2.369,448,442
NA,2024-06-21T01:00:00Z,NA,NA,NA,0.12,0,NA,NA,20.9,98.31,2.361,449,443
NA,2024-06-21T01:15:00Z,NA,NA,NA,0.1,0,NA,NA,20.8,98.31,2.346,451,444
NA,2024-06-21T01:30:00Z,NA,NA,NA,0.09,0,NA,NA,20.7,98.3,2.348,454,445
NA,2024-06-21T01:45:00Z,NA,NA,NA,0.08,0,NA,NA,20.5,98.29,2.331,456,447
NA,2024-06-21T02:00:00Z,NA,NA,NA,0.08,0,NA,NA,20.4,98.29,2.308,460,450
NA,2024-06-21T02:15:00Z,NA,NA,NA,0.08,0,NA,NA,20.2,98.29,2.289,464,452
NA,2024-06-21T02:30:00Z,NA,NA,NA,0.07,0,NA,NA,20,98.28,2.277,467,453
NA,2024-06-21T02:45:00Z,NA,NA,NA,0.06,0,NA,NA,19.9,98.27,2.262,469,455
NA,2024-06-21T03:00:00Z,NA,NA,NA,0.06,0,NA,NA,19.9,98.27,2.26,470,456
NA,2024-06-21T03:15:00Z,NA,NA,NA,0.06,0,NA,NA,19.7,98.27,2.241,471,456
NA,2024-06-21T03:30:00Z,NA,NA,NA,0.05,0,NA,NA,19.6,98.26,2.228,473,458
NA,2024-06-21T03:45:00Z,NA,NA,NA,0.05,0,NA,NA,19.5,98.26,2.218,475,459
NA,2024-06-21T04:00:00Z,NA,NA,NA,0.05,0,NA,NA,19.4,98.26,2.203,477,460
NA,2024-06-21T04:15:00Z,NA,NA,NA,0.04,0,NA,NA,19.2,98.25,2.181,481,463
NA,2024-06-21T04:30:00Z,NA,NA,NA,0.04,0,NA,NA,19.1,98.25,2.165,484,465
NA,2024-06-21T04:45:00Z,NA,NA,NA,0.04,0,NA,NA,19,98.25,2.15,488,468
NA,2024-06-21T05:00:00Z,NA,NA,NA,0.03,0,NA,NA,19,98.23,2.162,492,470
NA,2024-06-21T05:15:00Z,NA,NA,NA,0.03,0,NA,NA,18.9,98.24,2.145,497,473
NA,2024-06-21T05:30:00Z,NA,NA,NA,0.03,0,NA,NA,18.8,98.25,2.136,502,475
NA,2024-06-21T05:45:00Z,NA,NA,NA,0.03,0,NA,NA,18.6,98.26,2.112,507,478
NA,2024-06-21T06:00:00Z,NA,NA,NA,0.03,0,NA,NA,18.4,98.26,2.094,512,481
NA,2024-06-21T06:15:00Z,NA,NA,NA,0.02,0,NA,NA,18.4,98.27,2.094,516,484
NA,2024-06-21T06:30:00Z,NA,NA,NA,0.02,3.7,NA,NA,18.5,98.28,2.102,520,487
NA,2024-06-21T06:45:00Z,NA,NA,NA,0.02,9.5,NA,NA,18.4,98.28,2.085,524,489
NA,2024-06-21T07:00:00Z,NA,NA,NA,0.02,13.9,NA,NA,18.3,98.29,2.081,526,491
NA,2024-06-21T07:15:00Z,NA,NA,NA,0.02,17.9,NA,NA,18.3,98.3,2.085,527,491
NA,2024-06-21T07:30:00Z,NA,NA,NA,0.02,21.4,NA,NA,18.5,98.31,2.11,528,492
NA,2024-06-21T07:45:00Z,NA,NA,NA,0.02,25.8,NA,NA,18.7,98.33,2.134,527,491
NA,2024-06-21T08:00:00Z,NA,NA,NA,0.01,56.6,NA,NA,19.2,98.33,2.208,496,474
NA,2024-06-21T08:15:00Z,NA,NA,NA,0.01,84.4,NA,NA,20.2,98.33,2.355,442,438
NA,2024-06-21T08:30:00Z,NA,NA,NA,0.02,156.2,NA,NA,21.2,98.33,2.487,440,438
NA,2024-06-21T08:45:00Z,NA,NA,NA,0.1,241,NA,NA,22.3,98.32,2.581,442,437
NA,2024-06-21T09:00:00Z,NA,NA,NA,0.32,256.3,NA,NA,23.7,98.32,2.613,442,436
NA,2024-06-21T09:15:00Z,NA,NA,NA,0.63,157.8,NA,NA,25.8,98.31,2.69,439,435
NA,2024-06-21T09:30:00Z,NA,NA,NA,0.57,155.8,NA,NA,25.2,98.32,2.63,439,435
NA,2024-06-21T09:45:00Z,NA,NA,NA,0.61,131.3,NA,NA,25.5,98.31,2.651,438,434
NA,2024-06-21T10:00:00Z,NA,NA,NA,0.74,153.8,NA,NA,26.1,98.3,2.642,441,435
NA,2024-06-21T10:15:00Z,NA,NA,NA,0.81,205.6,NA,NA,26.8,98.3,2.711,441,434
NA,2024-06-21T10:30:00Z,NA,NA,NA,1.04,157.1,NA,NA,27.6,98.29,2.659,441,434
NA,2024-06-21T10:45:00Z,NA,NA,NA,1.18,202,NA,NA,28.6,98.29,2.729,439,434
NA,2024-06-21T11:00:00Z,NA,NA,NA,1.48,329.4,NA,NA,29.8,98.29,2.708,437,432
