...1,Timestamp,Air TempC,VPD,Vapor Pressure,Atmos Pressure,Wetness Level 2,Solar,Wetness Level 1,Atmos.Pressure,Air.TempC,Vapor.Pressure,Wetness.Level.2,Wetness.Level.1
NA,2024-07-11T02:15:00Z,NA,0.1,NA,NA,NA,0,NA,97.02,17.7,1.924,441,452
NA,2024-07-11T02:30:00Z,NA,0.09,NA,NA,NA,0,NA,97.02,17.6,1.924,441,452
NA,2024-07-11T02:45:00Z,NA,0.09,NA,NA,NA,0,NA,97.01,17.6,1.916,441,452
NA,2024-07-11T03:00:00Z,NA,0.08,NA,NA,NA,0,NA,97.01,17.4,1.904,441,453
NA,2024-07-11T03:15:00Z,NA,0.07,NA,NA,NA,0,NA,97,17.4,1.913,441,453
NA,2024-07-11T03:30:00Z,NA,0.07,NA,NA,NA,0,NA,97,17.3,1.902,441,452
NA,2024-07-11T03:45:00Z,NA,0.07,NA,NA,NA,0,NA,96.99,17.2,1.899,441,453
NA,2024-07-11T04:00:00Z,NA,0.06,NA,NA,NA,0,NA,96.98,17.2,1.895,442,453
NA,2024-07-11T04:15:00Z,NA,0.06,NA,NA,NA,0,NA,96.98,17,1.88,442,454
NA,2024-07-11T04:30:00Z,NA,0.05,NA,NA,NA,0,NA,96.98,16.9,1.872,442,454
NA,2024-07-11T04:45:00Z,NA,0.05,NA,NA,NA,0,NA,96.98,16.8,1.867,442,454
NA,2024-07-11T05:00:00Z,NA,0.05,NA,NA,NA,0,NA,96.99,16.8,1.863,442,454
NA,2024-07-11T05:15:00Z,NA,0.05,NA,NA,NA,0,NA,97,16.7,1.857,442,454
NA,2024-07-11T05:30:00Z,NA,0.04,NA,NA,NA,0,NA,97.02,16.6,1.845,442,454
NA,2024-07-11T05:45:00Z,NA,0.04,NA,NA,NA,0,NA,97.03,16.5,1.838,442,454
NA,2024-07-11T06:00:00Z,NA,0.03,NA,NA,NA,0,NA,97.04,16.5,1.841,442,454
NA,2024-07-11T06:15:00Z,NA,0.03,NA,NA,NA,0,NA,97.05,16.4,1.823,442,454
NA,2024-07-11T06:30:00Z,NA,0.03,NA,NA,NA,0,NA,97.06,16.3,1.82,442,454
NA,2024-07-11T06:45:00Z,NA,0.03,NA,NA,NA,4.6,NA,97.07,16.3,1.827,442,454
NA,2024-07-11T07:00:00Z,NA,0.03,NA,NA,NA,10.1,NA,97.08,16.4,1.835,442,454
NA,2024-07-11T07:15:00Z,NA,0.02,NA,NA,NA,13.9,NA,97.09,16.4,1.84,442,454
NA,2024-07-11T07:30:00Z,NA,0.02,NA,NA,NA,18.3,NA,97.11,16.6,1.864,442,453
NA,2024-07-11T07:45:00Z,NA,0.02,NA,NA,NA,23.8,NA,97.12,16.7,1.878,442,453
NA,2024-07-11T08:00:00Z,NA,0.03,NA,NA,NA,31.5,NA,97.15,17,1.912,441,452
NA,2024-07-11T08:15:00Z,NA,0.03,NA,NA,NA,40.5,NA,97.16,17.5,1.964,441,452
NA,2024-07-11T08:30:00Z,NA,0.06,NA,NA,NA,76,NA,97.16,18.2,2.031,441,451
NA,2024-07-11T08:45:00Z,NA,0.13,NA,NA,NA,75.6,NA,97.17,19,2.073,440,450
NA,2024-07-11T09:00:00Z,NA,0.22,NA,NA,NA,72.9,NA,97.17,19.8,2.087,440,450
NA,2024-07-11T09:15:00Z,NA,0.27,NA,NA,NA,86.4,NA,97.18,20.2,2.093,440,450
NA,2024-07-11T09:30:00Z,NA,0.35,NA,NA,NA,148.9,NA,97.18,21,2.133,439,449
NA,2024-07-11T09:45:00Z,NA,0.44,NA,NA,NA,113.5,NA,97.18,21.9,2.193,438,449
NA,2024-07-11T10:00:00Z,NA,0.53,NA,NA,NA,123.6,NA,97.18,22.9,2.255,438,448
NA,2024-07-11T10:15:00Z,NA,0.58,NA,NA,NA,188.8,NA,97.18,23.3,2.281,438,448
NA,2024-07-11T10:30:00Z,NA,0.64,NA,NA,NA,154.9,NA,97.18,24.3,2.398,437,447
NA,2024-07-11T10:45:00Z,NA,0.77,NA,NA,NA,219.4,NA,97.17,25.1,2.42,437,447
NA,2024-07-11T11:00:00Z,NA,0.9,NA,NA,NA,290.2,NA,97.17,26,2.463,436,446
NA,2024-07-11T11:15:00Z,NA,1,NA,NA,NA,241.5,NA,97.17,26.1,2.377,436,445
NA,2024-07-11T11:30:00Z,NA,1.08,NA,NA,NA,151.4,NA,97.18,26.4,2.368,436,446
NA,2024-07-11T11:45:00Z,NA,1.1,NA,NA,NA,95.6,NA,97.18,25.8,2.22,437,446
NA,2024-07-11T12:00:00Z,NA,1.07,NA,NA,NA,166.8,NA,97.18,26,2.285,434,444
NA,2024-07-11T12:15:00Z,NA,1.3,NA,NA,NA,189.3,NA,97.18,27.4,2.346,436,446
NA,2024-07-11T12:30:00Z,NA,1.26,NA,NA,NA,96.3,NA,97.18,26.7,2.244,436,446
NA,2024-07-11T12:45:00Z,NA,1.22,NA,NA,NA,136.4,NA,97.18,26.2,2.173,436,446
NA,2024-07-11T13:00:00Z,NA,1.32,NA,NA,NA,216.6,NA,97.17,27.2,2.284,436,445
NA,2024-07-11T13:15:00Z,NA,1.35,NA,NA,NA,95.4,NA,97.16,26.8,2.163,436,445
NA,2024-07-11T13:30:00Z,NA,1.29,NA,NA,NA,147.2,NA,97.15,26.4,2.153,435,444
NA,2024-07-11T13:45:00Z,NA,1.4,NA,NA,NA,207.3,NA,97.13,27,2.16,435,444
NA,2024-07-11T14:00:00Z,NA,1.58,NA,NA,NA,230,NA,97.12,27.5,2.084,434,444
NA,2024-07-11T14:15:00Z,NA,1.62,NA,NA,NA,141.2,NA,97.11,28,2.163,435,444
NA,2024-07-11T14:30:00Z,NA,1.62,NA,NA,NA,136.4,NA,97.11,28.2,2.213,434,444
NA,2024-07-11T14:45:00Z,NA,1.68,NA,NA,NA,132.8,NA,97.09,28.5,2.209,434,444
NA,2024-07-11T15:00:00Z,NA,1.7,NA,NA,NA,148.1,NA,97.09,28.4,2.175,434,444
NA,2024-07-11T15:15:00Z,NA,1.71,NA,NA,NA,145.6,NA,97.08,28.6,2.196,434,443
NA,2024-07-11T15:30:00Z,NA,1.62,NA,NA,NA,119.9,NA,97.08,27.9,2.144,435,444
NA,2024-07-11T15:45:00Z,NA,1.76,NA,NA,NA,131.7,NA,97.07,28.5,2.128,433,443
NA,2024-07-11T16:00:00Z,NA,1.91,NA,NA,NA,122.9,NA,97.06,29,2.102,434,443
NA,2024-07-11T16:15:00Z,NA,1.9,NA,NA,NA,138.8,NA,97.06,28.8,2.06,434,443
NA,2024-07-11T16:30:00Z,NA,1.9,NA,NA,NA,129.5,NA,97.06,28.9,2.077,434,443
NA,2024-07-11T16:45:00Z,NA,1.94,NA,NA,NA,131.3,NA,97.05,29,2.053,433,442
NA,2024-07-11T17:00:00Z,NA,1.93,NA,NA,NA,125.6,NA,97.04,29.1,2.092,434,443
NA,2024-07-11T17:15:00Z,NA,1.94,NA,NA,NA,141.9,NA,97.04,29.2,2.101,434,442
NA,2024-07-11T17:30:00Z,NA,1.89,NA,NA,NA,182.2,NA,97.03,29,2.13,433,442
NA,2024-07-11T17:45:00Z,NA,1.83,NA,NA,NA,161.9,NA,97.03,29.1,2.199,433,443
NA,2024-07-11T18:00:00Z,NA,1.71,NA,NA,NA,211.3,NA,97.03,28.5,2.173,432,443
NA,2024-07-11T18:15:00Z,NA,1.7,NA,NA,NA,105.7,NA,97.02,28.6,2.201,434,443
NA,2024-07-11T18:30:00Z,NA,1.7,NA,NA,NA,65.4,NA,97.03,28.3,2.154,434,443
NA,2024-07-11T18:45:00Z,NA,1.74,NA,NA,NA,61,NA,97.02,28.4,2.135,431,442
NA,2024-07-11T19:00:00Z,NA,1.66,NA,NA,NA,60.6,NA,97.03,28.4,2.203,434,443
NA,2024-07-11T19:15:00Z,NA,1.59,NA,NA,NA,73.4,NA,97.03,28.2,2.229,434,443
NA,2024-07-11T19:30:00Z,NA,1.51,NA,NA,NA,72,NA,97.04,27.8,2.211,435,444
NA,2024-07-11T19:45:00Z,NA,1.48,NA,NA,NA,36.1,NA,97.05,27.5,2.183,435,444
NA,2024-07-11T20:00:00Z,NA,1.4,NA,NA,NA,35.9,NA,97.06,27.3,2.228,436,444
NA,2024-07-11T20:15:00Z,NA,1.35,NA,NA,NA,24.7,NA,97.07,27,2.211,436,445
NA,2024-07-11T20:30:00Z,NA,1.31,NA,NA,NA,15.7,NA,97.07,26.8,2.201,436,445
NA,2024-07-11T20:45:00Z,NA,1.36,NA,NA,NA,4,NA,97.07,26.7,2.145,436,445
NA,2024-07-11T21:00:00Z,NA,1.28,NA,NA,NA,0,NA,97.07,26.6,2.191,436,445
NA,2024-07-11T21:15:00Z,NA,0.99,NA,NA,NA,0,NA,97.08,25.3,2.235,437,446
NA,2024-07-11T21:30:00Z,NA,0.86,NA,NA,NA,0,NA,97.09,24.7,2.244,437,446
NA,2024-07-11T21:45:00Z,NA,0.77,NA,NA,NA,0,NA,97.09,24.1,2.23,437,447
NA,2024-07-11T22:00:00Z,NA,0.72,NA,NA,NA,0,NA,97.09,23.8,2.222,438,447
NA,2024-07-11T22:15:00Z,NA,0.64,NA,NA,NA,0,NA,97.11,23.2,2.204,438,447
NA,2024-07-11T22:30:00Z,NA,0.6,NA,NA,NA,0,NA,97.13,23,2.201,438,447
NA,2024-07-11T22:45:00Z,NA,0.58,NA,NA,NA,0,NA,97.13,22.8,2.186,438,447
NA,2024-07-11T23:00:00Z,NA,0.68,NA,NA,NA,0,NA,97.13,23.1,2.152,438,447
NA,2024-07-11T23:15:00Z,NA,0.7,NA,NA,NA,0,NA,97.14,23.3,2.161,438,447
NA,2024-07-11T23:30:00Z,NA,0.52,NA,NA,NA,0,NA,97.15,22.2,2.154,438,448
NA,2024-07-11T23:45:00Z,NA,0.48,NA,NA,NA,0,NA,97.15,21.8,2.132,438,448
NA,2024-07-12T00:00:00Z,NA,0.51,NA,NA,NA,0,NA,97.15,21.9,2.12,439,448
NA,2024-07-12T00:15:00Z,NA,0.5,NA,NA,NA,0,NA,97.16,21.8,2.12,439,448
NA,2024-07-12T00:30:00Z,NA,0.48,NA,NA,NA,0,NA,97.16,21.8,2.125,439,448
NA,2024-07-12T00:45:00Z,NA,0.42,NA,NA,NA,0,NA,97.17,21.4,2.127,439,448
NA,2024-07-12T01:00:00Z,NA,0.39,NA,NA,NA,0,NA,97.17,21.2,2.122,439,448
NA,2024-07-12T01:15:00Z,NA,0.36,NA,NA,NA,0,NA,97.17,20.9,2.113,439,449
NA,2024-07-12T01:30:00Z,NA,0.34,NA,NA,NA,0,NA,97.17,20.7,2.097,439,449
NA,2024-07-12T01:45:00Z,NA,0.33,NA,NA,NA,0,NA,97.17,20.7,2.106,439,449
NA,2024-07-12T02:00:00Z,NA,0.32,NA,NA,NA,0,NA,97.16,20.5,2.097,440,449
NA,2024-07-12T02:15:00Z,NA,0.31,NA,NA,NA,0,NA,97.15,20.4,2.081,440,449
NA,2024-07-12T02:30:00Z,NA,0.29,NA,NA,NA,0,NA,97.15,20.1,2.064,440,449
NA,2024-07-12T02:45:00Z,NA,0.26,NA,NA,NA,0,NA,97.15,19.9,2.064,440,450
NA,2024-07-12T03:00:00Z,NA,0.21,NA,NA,NA,0,NA,97.14,19.6,2.064,440,450
NA,2024-07-12T03:15:00Z,NA,0.19,NA,NA,NA,0,NA,97.15,19.4,2.06,440,450
NA,2024-07-12T03:30:00Z,NA,0.17,NA,NA,NA,0,NA,97.15,19.2,2.058,440,451
NA,2024-07-12T03:45:00Z,NA,0.15,NA,NA,NA,0,NA,97.15,19,2.046,441,451
NA,2024-07-12T04:00:00Z,NA,0.13,NA,NA,NA,0,NA,97.15,18.9,2.057,441,452
NA,2024-07-12T04:15:00Z,NA,0.11,NA,NA,NA,0,NA,97.14,18.9,2.063,441,452
NA,2024-07-12T04:30:00Z,NA,0.1,NA,NA,NA,0,NA,97.14,18.8,2.061,441,452
NA,2024-07-12T04:45:00Z,NA,0.09,NA,NA,NA,0,NA,97.14,18.6,2.046,441,452
NA,2024-07-12T05:00:00Z,NA,0.09,NA,NA,NA,0,NA,97.15,18.5,2.037,441,452
NA,2024-07-12T05:15:00Z,NA,0.09,NA,NA,NA,0,NA,97.16,18.4,2.029,441,452
NA,2024-07-12T05:30:00Z,NA,0.09,NA,NA,NA,0,NA,97.17,18.4,2.021,441,452
NA,2024-07-12T05:45:00Z,NA,0.08,NA,NA,NA,0,NA,97.18,18.2,2.01,441,452
NA,2024-07-12T06:00:00Z,NA,0.07,NA,NA,NA,0,NA,97.19,18.1,2.012,441,453
NA,2024-07-12T06:15:00Z,NA,0.06,NA,NA,NA,0,NA,97.2,18,2.003,441,453
NA,2024-07-12T06:30:00Z,NA,0.06,NA,NA,NA,0,NA,97.21,17.9,1.989,441,453
NA,2024-07-12T06:45:00Z,NA,0.06,NA,NA,NA,4.8,NA,97.22,18,1.998,442,453
NA,2024-07-12T07:00:00Z,NA,0.06,NA,NA,NA,10.4,NA,97.22,17.8,1.985,441,453
NA,2024-07-12T07:15:00Z,NA,0.05,NA,NA,NA,15,NA,97.23,17.9,1.996,441,453
NA,2024-07-12T07:30:00Z,NA,0.06,NA,NA,NA,21.8,NA,97.24,18.1,2.02,441,452
NA,2024-07-12T07:45:00Z,NA,0.07,NA,NA,NA,32.8,NA,97.24,18.4,2.051,441,451
NA,2024-07-12T08:00:00Z,NA,0.09,NA,NA,NA,35.3,NA,97.25,18.9,2.085,440,451
NA,2024-07-12T08:15:00Z,NA,0.13,NA,NA,NA,42.5,NA,97.25,19.3,2.113,440,451
NA,2024-07-12T08:30:00Z,NA,0.18,NA,NA,NA,63.9,NA,97.25,20,2.156,440,450
NA,2024-07-12T08:45:00Z,NA,0.26,NA,NA,NA,74.5,NA,97.27,20.8,2.194,439,449
NA,2024-07-12T09:00:00Z,NA,0.32,NA,NA,NA,72.1,NA,97.28,21.5,2.237,439,449
NA,2024-07-12T09:15:00Z,NA,0.4,NA,NA,NA,88.3,NA,97.29,22.1,2.263,439,449
NA,2024-07-12T09:30:00Z,NA,0.46,NA,NA,NA,139.3,NA,97.31,22.8,2.32,438,448
NA,2024-07-12T09:45:00Z,NA,0.61,NA,NA,NA,113.3,NA,97.31,24,2.381,437,448
NA,2024-07-12T10:00:00Z,NA,0.71,NA,NA,NA,126.9,NA,97.31,24.8,2.421,437,447
NA,2024-07-12T10:15:00Z,NA,0.83,NA,NA,NA,179.3,NA,97.31,25.8,2.494,437,447
NA,2024-07-12T10:30:00Z,NA,1.04,NA,NA,NA,208.4,NA,97.32,26.6,2.447,436,445
NA,2024-07-12T10:45:00Z,NA,1.23,NA,NA,NA,207.3,NA,97.33,27.7,2.479,435,445
NA,2024-07-12T11:00:00Z,NA,1.41,NA,NA,NA,256.7,NA,97.34,28.3,2.422,435,445
NA,2024-07-12T11:15:00Z,NA,1.65,NA,NA,NA,266.4,NA,97.35,28.9,2.334,435,443
NA,2024-07-12T11:30:00Z,NA,1.81,NA,NA,NA,174.5,NA,97.36,29.2,2.236,434,443
NA,2024-07-12T11:45:00Z,NA,1.81,NA,NA,NA,179.4,NA,97.37,28.8,2.141,435,442
NA,2024-07-12T12:00:00Z,NA,1.94,NA,NA,NA,205.3,NA,97.38,29.1,2.081,433,442
NA,2024-07-12T12:15:00Z,NA,2.11,NA,NA,NA,156,NA,97.37,29.8,2.068,434,443
NA,2024-07-12T12:30:00Z,NA,2.08,NA,NA,NA,146.9,NA,97.36,29.7,2.087,434,443
NA,2024-07-12T12:45:00Z,NA,2.02,NA,NA,NA,156.2,NA,97.35,29.5,2.104,434,442
NA,2024-07-12T13:00:00Z,NA,2.07,NA,NA,NA,404.3,NA,97.34,29.5,2.059,433,442
NA,2024-07-12T13:15:00Z,NA,2.11,NA,NA,NA,194.6,NA,97.33,29.8,2.072,434,442
NA,2024-07-12T13:30:00Z,NA,2.25,NA,NA,NA,156.2,NA,97.31,30.1,2.007,433,442
NA,2024-07-12T13:45:00Z,NA,2.31,NA,NA,NA,223,NA,97.3,30.4,2.021,433,442
NA,2024-07-12T14:00:00Z,NA,2.39,NA,NA,NA,191.2,NA,97.29,30.8,2.053,433,442
NA,2024-07-12T14:15:00Z,NA,2.32,NA,NA,NA,139.9,NA,97.27,30.3,1.985,433,442
NA,2024-07-12T14:30:00Z,NA,2.43,NA,NA,NA,128,NA,97.25,30.7,1.984,433,442
NA,2024-07-12T14:45:00Z,NA,2.51,NA,NA,NA,126.5,NA,97.25,31.1,2.004,433,442
NA,2024-07-12T15:00:00Z,NA,2.36,NA,NA,NA,131.3,NA,97.24,30.8,2.071,433,442
NA,2024-07-12T15:15:00Z,NA,2.37,NA,NA,NA,128.4,NA,97.23,30.8,2.069,433,442
NA,2024-07-12T15:30:00Z,NA,2.37,NA,NA,NA,128.2,NA,97.22,31,2.133,433,442
NA,2024-07-12T15:45:00Z,NA,2.22,NA,NA,NA,124.7,NA,97.21,30.6,2.181,432,442
NA,2024-07-12T16:00:00Z,NA,2.3,NA,NA,NA,122.3,NA,97.19,30.9,2.168,433,442
NA,2024-07-12T16:15:00Z,NA,2.36,NA,NA,NA,130.9,NA,97.18,30.9,2.102,433,442
NA,2024-07-12T16:30:00Z,NA,2.33,NA,NA,NA,115,NA,97.17,30.4,2.017,433,442
NA,2024-07-12T16:45:00Z,NA,2.48,NA,NA,NA,134.6,NA,97.17,31.2,2.057,432,441
NA,2024-07-12T17:00:00Z,NA,2.52,NA,NA,NA,109.3,NA,97.18,31.2,2.037,433,441
NA,2024-07-12T17:15:00Z,NA,2.51,NA,NA,NA,106.6,NA,97.18,31.1,1.993,433,441
NA,2024-07-12T17:30:00Z,NA,2.45,NA,NA,NA,129.1,NA,97.18,30.9,2.019,433,441
NA,2024-07-12T17:45:00Z,NA,2.41,NA,NA,NA,164.4,NA,97.18,30.9,2.059,432,441
NA,2024-07-12T18:00:00Z,NA,2.4,NA,NA,NA,228.3,NA,97.18,30.9,2.07,431,442
NA,2024-07-12T18:15:00Z,NA,2.36,NA,NA,NA,99.8,NA,97.19,31,2.128,433,442
NA,2024-07-12T18:30:00Z,NA,2.28,NA,NA,NA,69.6,NA,97.2,30.7,2.13,433,442
NA,2024-07-12T18:45:00Z,NA,2.19,NA,NA,NA,57.1,NA,97.21,30.4,2.165,430,441
NA,2024-07-12T19:00:00Z,NA,2.11,NA,NA,NA,51.3,NA,97.22,30.4,2.232,433,442
NA,2024-07-12T19:15:00Z,NA,1.96,NA,NA,NA,20.5,NA,97.23,29.7,2.196,434,443
NA,2024-07-12T19:30:00Z,NA,1.93,NA,NA,NA,28.9,NA,97.23,29.3,2.144,434,443
NA,2024-07-12T19:45:00Z,NA,1.84,NA,NA,NA,40.5,NA,97.23,29.3,2.232,434,443
NA,2024-07-12T20:00:00Z,NA,1.73,NA,NA,NA,26.2,NA,97.24,28.9,2.259,435,444
NA,2024-07-12T20:15:00Z,NA,1.54,NA,NA,NA,25.3,NA,97.24,28.6,2.363,435,444
NA,2024-07-12T20:30:00Z,NA,1.45,NA,NA,NA,14.6,NA,97.24,28.2,2.386,435,445
NA,2024-07-12T20:45:00Z,NA,1.2,NA,NA,NA,0.9,NA,97.25,27.4,2.455,436,445
NA,2024-07-12T21:00:00Z,NA,0.99,NA,NA,NA,0,NA,97.27,26.4,2.451,436,446
NA,2024-07-12T21:15:00Z,NA,0.94,NA,NA,NA,0,NA,97.27,26.1,2.447,437,446
NA,2024-07-12T21:30:00Z,NA,0.89,NA,NA,NA,0,NA,97.28,25.9,2.439,437,446
NA,2024-07-12T21:45:00Z,NA,0.85,NA,NA,NA,0,NA,97.28,25.4,2.393,437,446
NA,2024-07-12T22:00:00Z,NA,0.86,NA,NA,NA,0,NA,97.28,25.5,2.395,437,446
NA,2024-07-12T22:15:00Z,NA,0.84,NA,NA,NA,0,NA,97.29,25.3,2.383,437,447
NA,2024-07-12T22:30:00Z,NA,0.78,NA,NA,NA,0,NA,97.3,25,2.393,437,447
NA,2024-07-12T22:45:00Z,NA,0.67,NA,NA,NA,0,NA,97.33,24.4,2.384,438,447
NA,2024-07-12T23:00:00Z,NA,0.54,NA,NA,NA,0,NA,97.34,23.6,2.372,438,447
NA,2024-07-12T23:15:00Z,NA,0.54,NA,NA,NA,0,NA,97.34,23.8,2.399,438,448
NA,2024-07-12T23:30:00Z,NA,0.55,NA,NA,NA,0,NA,97.34,23.7,2.381,438,448
NA,2024-07-12T23:45:00Z,NA,0.55,NA,NA,NA,0,NA,97.35,23.6,2.359,438,448
NA,2024-07-13T00:00:00Z,NA,0.51,NA,NA,NA,0,NA,97.36,23.3,2.354,438,448
NA,2024-07-13T00:15:00Z,NA,0.44,NA,NA,NA,0,NA,97.38,22.9,2.357,439,449
NA,2024-07-13T00:30:00Z,NA,0.43,NA,NA,NA,0,NA,97.37,22.8,2.353,439,449
NA,2024-07-13T00:45:00Z,NA,0.4,NA,NA,NA,0,NA,97.38,22.7,2.352,439,449
NA,2024-07-13T01:00:00Z,NA,0.35,NA,NA,NA,0,NA,97.38,22.3,2.341,439,449
NA,2024-07-13T01:15:00Z,NA,0.33,NA,NA,NA,0,NA,97.38,22.3,2.353,439,449
NA,2024-07-13T01:30:00Z,NA,0.34,NA,NA,NA,0,NA,97.38,22.3,2.351,439,449
NA,2024-07-13T01:45:00Z,NA,0.35,NA,NA,NA,0,NA,97.38,22.2,2.333,439,449
NA,2024-07-13T02:00:00Z,NA,0.34,NA,NA,NA,0,NA,97.38,22.2,2.33,439,449
NA,2024-07-13T02:15:00Z,NA,0.36,NA,NA,NA,0,NA,97.37,22.2,2.31,439,449
NA,2024-07-13T02:30:00Z,NA,0.36,NA,NA,NA,0,NA,97.36,22.2,2.302,439,449
NA,2024-07-13T02:45:00Z,NA,0.32,NA,NA,NA,0,NA,97.36,21.7,2.273,440,450
NA,2024-07-13T03:00:00Z,NA,0.27,NA,NA,NA,0,NA,97.36,21.3,2.267,440,450
NA,2024-07-13T03:15:00Z,NA,0.23,NA,NA,NA,0,NA,97.35,21.1,2.271,440,450
NA,2024-07-13T03:30:00Z,NA,0.22,NA,NA,NA,0,NA,97.35,21.1,2.279,440,450
NA,2024-07-13T03:45:00Z,NA,0.19,NA,NA,NA,0,NA,97.35,20.9,2.278,440,450
NA,2024-07-13T04:00:00Z,NA,0.2,NA,NA,NA,0,NA,97.36,21,2.285,440,450
NA,2024-07-13T04:15:00Z,NA,0.23,NA,NA,NA,0,NA,97.36,21.2,2.289,440,450
NA,2024-07-13T04:30:00Z,NA,0.22,NA,NA,NA,0,NA,97.37,21.2,2.285,440,450
NA,2024-07-13T04:45:00Z,NA,0.22,NA,NA,NA,0,NA,97.38,21.1,2.275,440,450
NA,2024-07-13T05:00:00Z,NA,0.2,NA,NA,NA,0,NA,97.4,20.8,2.257,440,450
NA,2024-07-13T05:15:00Z,NA,0.19,NA,NA,NA,0,NA,97.41,20.8,2.265,440,450
NA,2024-07-13T05:30:00Z,NA,0.19,NA,NA,NA,0,NA,97.42,20.7,2.255,440,451
NA,2024-07-13T05:45:00Z,NA,0.15,NA,NA,NA,0,NA,97.44,20.4,2.239,440,451
NA,2024-07-13T06:00:00Z,NA,0.14,NA,NA,NA,0,NA,97.45,20.2,2.236,441,452
NA,2024-07-13T06:15:00Z,NA,0.13,NA,NA,NA,0,NA,97.48,20.1,2.223,441,452
NA,2024-07-13T06:30:00Z,NA,0.12,NA,NA,NA,0,NA,97.5,20,2.21,441,452
NA,2024-07-13T06:45:00Z,NA,0.11,NA,NA,NA,2.2,NA,97.51,19.8,2.203,441,452
NA,2024-07-13T07:00:00Z,NA,0.1,NA,NA,NA,8.8,NA,97.51,19.8,2.215,441,452
NA,2024-07-13T07:15:00Z,NA,0.1,NA,NA,NA,14.1,NA,97.52,19.9,2.229,441,452
NA,2024-07-13T07:30:00Z,NA,0.1,NA,NA,NA,18.9,NA,97.54,19.9,2.228,441,452
NA,2024-07-13T07:45:00Z,NA,0.09,NA,NA,NA,15,NA,97.55,20,2.235,441,452
NA,2024-07-13T08:00:00Z,NA,0.11,NA,NA,NA,31.3,NA,97.55,20.2,2.259,440,451
NA,2024-07-13T08:15:00Z,NA,0.14,NA,NA,NA,39.7,NA,97.56,20.7,2.298,440,451
NA,2024-07-13T08:30:00Z,NA,0.18,NA,NA,NA,58,NA,97.56,21.4,2.356,439,450
NA,2024-07-13T08:45:00Z,NA,0.26,NA,NA,NA,67.7,NA,97.57,22,2.387,439,450
NA,2024-07-13T09:00:00Z,NA,0.33,NA,NA,NA,71.8,NA,97.59,22.7,2.424,439,450
NA,2024-07-13T09:15:00Z,NA,0.38,NA,NA,NA,87,NA,97.6,23.2,2.47,439,449
NA,2024-07-13T09:30:00Z,NA,0.44,NA,NA,NA,123.2,NA,97.61,23.8,2.512,438,449
NA,2024-07-13T09:45:00Z,NA,0.54,NA,NA,NA,114.8,NA,97.6,24.6,2.554,437,448
NA,2024-07-13T10:00:00Z,NA,0.66,NA,NA,NA,123.2,NA,97.6,25.4,2.582,437,448
NA,2024-07-13T10:15:00Z,NA,0.79,NA,NA,NA,199.2,NA,97.6,26.3,2.626,437,447
NA,2024-07-13T10:30:00Z,NA,0.84,NA,NA,NA,212.4,NA,97.59,26.7,2.664,437,446
NA,2024-07-13T10:45:00Z,NA,0.93,NA,NA,NA,234.4,NA,97.58,27.2,2.684,436,446
NA,2024-07-13T11:00:00Z,NA,1.15,NA,NA,NA,270.6,NA,97.58,28.2,2.665,436,445
NA,2024-07-13T11:15:00Z,NA,1.22,NA,NA,NA,254.9,NA,97.58,28.4,2.663,435,445
NA,2024-07-13T11:30:00Z,NA,1.32,NA,NA,NA,217.7,NA,97.57,28.8,2.627,436,445
NA,2024-07-13T11:45:00Z,NA,1.44,NA,NA,NA,165.7,NA,97.57,29.3,2.629,435,443
NA,2024-07-13T12:00:00Z,NA,1.58,NA,NA,NA,213.3,NA,97.57,29.6,2.555,434,444
NA,2024-07-13T12:15:00Z,NA,1.67,NA,NA,NA,159.5,NA,97.57,29.8,2.528,435,444
NA,2024-07-13T12:30:00Z,NA,1.79,NA,NA,NA,143.2,NA,97.57,30,2.469,434,444
NA,2024-07-13T12:45:00Z,NA,1.88,NA,NA,NA,152.5,NA,97.56,30.2,2.413,434,444
NA,2024-07-13T13:00:00Z,NA,1.9,NA,NA,NA,191.3,NA,97.55,30,2.342,434,443
NA,2024-07-13T13:15:00Z,NA,2.12,NA,NA,NA,166.8,NA,97.54,31,2.374,434,443
NA,2024-07-13T13:30:00Z,NA,2.33,NA,NA,NA,152.3,NA,97.53,31.5,2.29,434,443
NA,2024-07-13T13:45:00Z,NA,2.15,NA,NA,NA,251.6,NA,97.52,30.8,2.301,434,443
NA,2024-07-13T14:00:00Z,NA,2.37,NA,NA,NA,197.9,NA,97.51,31.1,2.14,433,442
NA,2024-07-13T14:15:00Z,NA,2.4,NA,NA,NA,144.3,NA,97.5,31,2.078,433,442
NA,2024-07-13T14:30:00Z,NA,2.4,NA,NA,NA,137.7,NA,97.49,31.2,2.142,433,442
NA,2024-07-13T14:45:00Z,NA,2.47,NA,NA,NA,115.2,NA,97.49,31.5,2.16,433,442
NA,2024-07-13T15:00:00Z,NA,2.23,NA,NA,NA,93.4,NA,97.49,30.6,2.163,433,442
NA,2024-07-13T15:15:00Z,NA,2.38,NA,NA,NA,95,NA,97.48,30.9,2.09,433,442
NA,2024-07-13T15:30:00Z,NA,2.36,NA,NA,NA,121.2,NA,97.48,31.2,2.166,433,442
NA,2024-07-13T15:45:00Z,NA,2.58,NA,NA,NA,134,NA,97.48,31.7,2.097,432,442
NA,2024-07-13T16:00:00Z,NA,2.68,NA,NA,NA,114.4,NA,97.47,31.8,2.012,433,442
