...1,Timestamp,VPD,Air TempC,Atmos Pressure,Vapor Pressure,Solar,Wetness Level 1,Wetness Level 2,Atmos.Pressure,Air.TempC,Vapor.Pressure,Wetness.Level.1,Wetness.Level.2
NA,2024-06-19T23:30:00Z,0,NA,NA,NA,0,NA,NA,99.31,21.3,2.536,442,451
NA,2024-06-19T23:45:00Z,0,NA,NA,NA,0,NA,NA,99.31,21.2,2.52,442,451
NA,2024-06-20T00:00:00Z,0,NA,NA,NA,0,NA,NA,99.32,21.2,2.51,443,451
NA,2024-06-20T00:15:00Z,0,NA,NA,NA,0,NA,NA,99.31,21.1,2.499,443,451
NA,2024-06-20T00:30:00Z,0,NA,NA,NA,0,NA,NA,99.3,20.9,2.477,445,451
NA,2024-06-20T00:45:00Z,0,NA,NA,NA,0,NA,NA,99.31,20.7,2.451,447,451
NA,2024-06-20T01:00:00Z,0,NA,NA,NA,0,NA,NA,99.31,20.6,2.427,449,451
NA,2024-06-20T01:15:00Z,0,NA,NA,NA,0,NA,NA,99.32,20.5,2.409,451,452
NA,2024-06-20T01:30:00Z,0,NA,NA,NA,0,NA,NA,99.32,20.3,2.384,453,452
NA,2024-06-20T01:45:00Z,0,NA,NA,NA,0,NA,NA,99.32,20.2,2.362,456,452
NA,2024-06-20T02:00:00Z,0,NA,NA,NA,0,NA,NA,99.32,20,2.344,458,452
NA,2024-06-20T02:15:00Z,0,NA,NA,NA,0,NA,NA,99.33,19.9,2.327,459,452
NA,2024-06-20T02:30:00Z,0,NA,NA,NA,0,NA,NA,99.33,19.8,2.313,461,452
NA,2024-06-20T02:45:00Z,0,NA,NA,NA,0,NA,NA,99.33,19.8,2.3,462,452
NA,2024-06-20T03:00:00Z,0,NA,NA,NA,0,NA,NA,99.33,19.6,2.284,464,452
NA,2024-06-20T03:15:00Z,0,NA,NA,NA,0,NA,NA,99.34,19.5,2.264,465,452
NA,2024-06-20T03:30:00Z,0,NA,NA,NA,0,NA,NA,99.35,19.5,2.268,466,452
NA,2024-06-20T03:45:00Z,0,NA,NA,NA,0,NA,NA,99.36,19.5,2.264,468,452
NA,2024-06-20T04:00:00Z,0,NA,NA,NA,0,NA,NA,99.36,19.4,2.255,470,452
NA,2024-06-20T04:15:00Z,0,NA,NA,NA,0,NA,NA,99.38,19.4,2.251,472,452
NA,2024-06-20T04:30:00Z,0,NA,NA,NA,0,NA,NA,99.38,19.4,2.252,474,452
NA,2024-06-20T04:45:00Z,0,NA,NA,NA,0,NA,NA,99.41,19.2,2.229,475,452
NA,2024-06-20T05:00:00Z,0,NA,NA,NA,0,NA,NA,99.41,19.3,2.235,475,452
NA,2024-06-20T05:15:00Z,0,NA,NA,NA,0,NA,NA,99.4,19.2,2.228,476,452
NA,2024-06-20T05:30:00Z,0,NA,NA,NA,0,NA,NA,99.4,19.1,2.207,477,452
NA,2024-06-20T05:45:00Z,0,NA,NA,NA,0,NA,NA,99.4,19,2.189,479,453
NA,2024-06-20T06:00:00Z,0,NA,NA,NA,0,NA,NA,99.41,18.8,2.167,481,454
NA,2024-06-20T06:15:00Z,0,NA,NA,NA,0,NA,NA,99.42,18.7,2.16,483,454
NA,2024-06-20T06:30:00Z,0,NA,NA,NA,0,NA,NA,99.43,18.5,2.133,484,454
NA,2024-06-20T06:45:00Z,0,NA,NA,NA,0,NA,NA,99.44,18.4,2.111,486,454
NA,2024-06-20T07:00:00Z,0,NA,NA,NA,7.5,NA,NA,99.44,18.3,2.102,487,454
NA,2024-06-20T07:15:00Z,0,NA,NA,NA,11.9,NA,NA,99.44,18.3,2.1,488,453
NA,2024-06-20T07:30:00Z,0,NA,NA,NA,14.3,NA,NA,99.44,18.4,2.114,488,453
NA,2024-06-20T07:45:00Z,0,NA,NA,NA,15,NA,NA,99.45,18.4,2.121,486,452
NA,2024-06-20T08:00:00Z,0,NA,NA,NA,16.8,NA,NA,99.45,18.6,2.135,484,452
NA,2024-06-20T08:15:00Z,0,NA,NA,NA,20.5,NA,NA,99.45,18.8,2.169,481,452
NA,2024-06-20T08:30:00Z,0,NA,NA,NA,22.3,NA,NA,99.45,19.2,2.226,474,452
NA,2024-06-20T08:45:00Z,0,NA,NA,NA,26.9,NA,NA,99.46,19.7,2.297,464,452
NA,2024-06-20T09:00:00Z,0,NA,NA,NA,57.1,NA,NA,99.46,20.3,2.379,446,451
NA,2024-06-20T09:15:00Z,0,NA,NA,NA,171.6,NA,NA,99.46,21.3,2.532,441,450
NA,2024-06-20T09:30:00Z,0.05,NA,NA,NA,242.2,NA,NA,99.45,22.5,2.671,439,449
NA,2024-06-20T09:45:00Z,0.27,NA,NA,NA,281.2,NA,NA,99.44,24.2,2.76,437,448
NA,2024-06-20T10:00:00Z,0.49,NA,NA,NA,137.9,NA,NA,99.44,25.3,2.737,435,446
NA,2024-06-20T10:15:00Z,0.73,NA,NA,NA,156.7,NA,NA,99.44,25.7,2.569,434,445
NA,2024-06-20T10:30:00Z,0.92,NA,NA,NA,361.3,NA,NA,99.44,26.3,2.492,434,445
NA,2024-06-20T10:45:00Z,1.04,NA,NA,NA,187.3,NA,NA,99.45,26.8,2.489,435,445
NA,2024-06-20T11:00:00Z,1.2,NA,NA,NA,169.2,NA,NA,99.46,27.5,2.476,430,443
NA,2024-06-20T11:15:00Z,1.29,NA,NA,NA,319.3,NA,NA,99.46,28.2,2.522,429,441
NA,2024-06-20T11:30:00Z,1.37,NA,NA,NA,238.2,NA,NA,99.46,28.6,2.539,429,441
NA,2024-06-20T11:45:00Z,1.42,NA,NA,NA,218.4,NA,NA,99.46,29.1,2.601,433,443
NA,2024-06-20T12:00:00Z,1.42,NA,NA,NA,265.7,NA,NA,99.46,29.7,2.739,432,443
NA,2024-06-20T12:15:00Z,1.53,NA,NA,NA,298.1,NA,NA,99.44,30.1,2.738,432,443
NA,2024-06-20T12:30:00Z,1.66,NA,NA,NA,175.4,NA,NA,99.43,30.5,2.703,433,443
NA,2024-06-20T12:45:00Z,1.2,NA,NA,NA,141,NA,NA,99.43,29.1,2.825,433,444
NA,2024-06-20T13:00:00Z,1.11,NA,NA,NA,124,NA,NA,99.42,28.3,2.74,434,444
NA,2024-06-20T13:15:00Z,1.01,NA,NA,NA,267.5,NA,NA,99.42,28.4,2.864,432,444
NA,2024-06-20T13:30:00Z,1.35,NA,NA,NA,258.5,NA,NA,99.4,29.6,2.81,431,443
NA,2024-06-20T13:45:00Z,1.82,NA,NA,NA,519.8,NA,NA,99.38,31.2,2.717,431,442
NA,2024-06-20T14:00:00Z,1.81,NA,NA,NA,328.7,NA,NA,99.37,31.4,2.783,431,442
NA,2024-06-20T14:15:00Z,1.99,NA,NA,NA,404.1,NA,NA,99.36,31.6,2.649,432,442
NA,2024-06-20T14:30:00Z,2.11,NA,NA,NA,215,NA,NA,99.34,31.6,2.542,432,442
NA,2024-06-20T14:45:00Z,2.04,NA,NA,NA,139.7,NA,NA,99.34,31,2.448,432,442
NA,2024-06-20T15:00:00Z,1.99,NA,NA,NA,144.3,NA,NA,99.33,31.2,2.563,432,442
NA,2024-06-20T15:15:00Z,1.89,NA,NA,NA,123.8,NA,NA,99.32,30.8,2.545,432,442
NA,2024-06-20T15:30:00Z,2.1,NA,NA,NA,182.4,NA,NA,99.3,31.5,2.509,432,441
NA,2024-06-20T15:45:00Z,2.31,NA,NA,NA,182.2,NA,NA,99.28,32.1,2.474,432,442
NA,2024-06-20T16:00:00Z,2.25,NA,NA,NA,188.6,NA,NA,99.26,32.2,2.549,431,441
NA,2024-06-20T16:15:00Z,2.08,NA,NA,NA,243.3,NA,NA,99.24,31.9,2.662,432,442
NA,2024-06-20T16:30:00Z,2.22,NA,NA,NA,214.6,NA,NA,99.24,31.8,2.475,432,442
NA,2024-06-20T16:45:00Z,2.33,NA,NA,NA,163.9,NA,NA,99.22,32.2,2.493,432,441
NA,2024-06-20T17:00:00Z,2.08,NA,NA,NA,92.8,NA,NA,99.22,31.6,2.557,432,442
NA,2024-06-20T17:15:00Z,1.76,NA,NA,NA,118.7,NA,NA,99.2,30.9,2.716,433,442
NA,2024-06-20T17:30:00Z,1.64,NA,NA,NA,130.4,NA,NA,99.19,30.3,2.68,432,442
NA,2024-06-20T17:45:00Z,1.75,NA,NA,NA,140.8,NA,NA,99.17,31.3,2.809,432,441
NA,2024-06-20T18:00:00Z,1.98,NA,NA,NA,222.1,NA,NA,99.16,32.6,2.94,432,442
NA,2024-06-20T18:15:00Z,2.04,NA,NA,NA,237.1,NA,NA,99.15,32.7,2.897,433,443
NA,2024-06-20T18:30:00Z,1.73,NA,NA,NA,97.6,NA,NA,99.14,31.1,2.786,434,443
NA,2024-06-20T18:45:00Z,1.42,NA,NA,NA,29.7,NA,NA,99.15,29.4,2.669,435,444
NA,2024-06-20T19:00:00Z,1.14,NA,NA,NA,197.2,NA,NA,99.15,28.4,2.715,434,443
NA,2024-06-20T19:15:00Z,1.01,NA,NA,NA,163.7,NA,NA,99.14,28,2.77,434,444
NA,2024-06-20T19:30:00Z,0.99,NA,NA,NA,104.6,NA,NA,99.15,27.7,2.734,435,444
NA,2024-06-20T19:45:00Z,0.86,NA,NA,NA,57.1,NA,NA,99.15,27.2,2.755,436,445
NA,2024-06-20T20:00:00Z,0.72,NA,NA,NA,19.2,NA,NA,99.16,26.6,2.758,437,446
NA,2024-06-20T20:15:00Z,0.57,NA,NA,NA,11.4,NA,NA,99.15,25.6,2.72,437,446
NA,2024-06-20T20:30:00Z,0.45,NA,NA,NA,6.8,NA,NA,99.15,25.1,2.728,438,447
NA,2024-06-20T20:45:00Z,0.38,NA,NA,NA,3.8,NA,NA,99.16,24.7,2.727,438,447
NA,2024-06-20T21:00:00Z,0.31,NA,NA,NA,0,NA,NA,99.17,24.2,2.704,439,448
NA,2024-06-20T21:15:00Z,0.23,NA,NA,NA,0,NA,NA,99.16,23.6,2.679,439,448
NA,2024-06-20T21:30:00Z,0.18,NA,NA,NA,0,NA,NA,99.17,23.2,2.657,440,448
NA,2024-06-20T21:45:00Z,0.14,NA,NA,NA,0,NA,NA,99.18,22.8,2.636,440,449
NA,2024-06-20T22:00:00Z,0.1,NA,NA,NA,0,NA,NA,99.2,22.5,2.619,440,449
NA,2024-06-20T22:15:00Z,0.08,NA,NA,NA,0,NA,NA,99.21,22.2,2.603,441,449
NA,2024-06-20T22:30:00Z,0.05,NA,NA,NA,0,NA,NA,99.22,22,2.592,441,450
NA,2024-06-20T22:45:00Z,0.04,NA,NA,NA,0,NA,NA,99.23,21.8,2.577,441,450
NA,2024-06-20T23:00:00Z,0.03,NA,NA,NA,0,NA,NA,99.24,21.6,2.558,442,450
NA,2024-06-20T23:15:00Z,0.02,NA,NA,NA,0,NA,NA,99.24,21.5,2.541,442,450
NA,2024-06-20T23:30:00Z,0.01,NA,NA,NA,0,NA,NA,99.24,21.3,2.523,442,450
NA,2024-06-20T23:45:00Z,0,NA,NA,NA,0,NA,NA,99.25,21.1,2.5,443,451
NA,2024-06-21T00:00:00Z,0,NA,NA,NA,0,NA,NA,99.26,21,2.477,443,451
NA,2024-06-21T00:15:00Z,0,NA,NA,NA,0,NA,NA,99.26,20.8,2.456,444,451
NA,2024-06-21T00:30:00Z,0,NA,NA,NA,0,NA,NA,99.26,20.7,2.436,445,451
NA,2024-06-21T00:45:00Z,0,NA,NA,NA,0,NA,NA,99.25,20.6,2.421,446,451
NA,2024-06-21T01:00:00Z,0,NA,NA,NA,0,NA,NA,99.25,20.4,2.396,448,451
NA,2024-06-21T01:15:00Z,0,NA,NA,NA,0,NA,NA,99.25,20.3,2.381,449,451
NA,2024-06-21T01:30:00Z,0,NA,NA,NA,0,NA,NA,99.24,20.2,2.364,450,451
NA,2024-06-21T01:45:00Z,0,NA,NA,NA,0,NA,NA,99.23,20,2.343,452,451
NA,2024-06-21T02:00:00Z,0,NA,NA,NA,0,NA,NA,99.23,19.9,2.329,454,451
NA,2024-06-21T02:15:00Z,0,NA,NA,NA,0,NA,NA,99.22,19.8,2.315,455,451
NA,2024-06-21T02:30:00Z,0,NA,NA,NA,0,NA,NA,99.22,19.8,2.3,457,451
NA,2024-06-21T02:45:00Z,0,NA,NA,NA,0,NA,NA,99.21,19.6,2.282,458,452
NA,2024-06-21T03:00:00Z,0,NA,NA,NA,0,NA,NA,99.22,19.5,2.269,458,452
NA,2024-06-21T03:15:00Z,0,NA,NA,NA,0,NA,NA,99.21,19.5,2.261,459,452
NA,2024-06-21T03:30:00Z,0,NA,NA,NA,0,NA,NA,99.21,19.4,2.251,460,452
NA,2024-06-21T03:45:00Z,0,NA,NA,NA,0,NA,NA,99.2,19.2,2.231,461,452
NA,2024-06-21T04:00:00Z,0,NA,NA,NA,0,NA,NA,99.2,19.2,2.218,463,452
NA,2024-06-21T04:15:00Z,0,NA,NA,NA,0,NA,NA,99.19,19.1,2.205,465,452
NA,2024-06-21T04:30:00Z,0,NA,NA,NA,0,NA,NA,99.19,18.9,2.188,466,452
NA,2024-06-21T04:45:00Z,0,NA,NA,NA,0,NA,NA,99.19,18.8,2.167,468,452
NA,2024-06-21T05:00:00Z,0,NA,NA,NA,0,NA,NA,99.18,18.7,2.153,471,452
NA,2024-06-21T05:15:00Z,0,NA,NA,NA,0,NA,NA,99.18,18.6,2.143,473,452
NA,2024-06-21T05:30:00Z,0,NA,NA,NA,0,NA,NA,99.19,18.5,2.131,475,452
NA,2024-06-21T05:45:00Z,0,NA,NA,NA,0,NA,NA,99.2,18.4,2.112,477,453
NA,2024-06-21T06:00:00Z,0,NA,NA,NA,0,NA,NA,99.21,18.3,2.099,480,453
NA,2024-06-21T06:15:00Z,0,NA,NA,NA,0,NA,NA,99.22,18.2,2.086,482,453
NA,2024-06-21T06:30:00Z,0,NA,NA,NA,0,NA,NA,99.22,18.1,2.078,484,453
NA,2024-06-21T06:45:00Z,0,NA,NA,NA,4,NA,NA,99.23,18,2.069,486,453
NA,2024-06-21T07:00:00Z,0,NA,NA,NA,7.5,NA,NA,99.24,18,2.066,487,453
NA,2024-06-21T07:15:00Z,0,NA,NA,NA,9.9,NA,NA,99.25,18.1,2.072,488,453
NA,2024-06-21T07:30:00Z,0,NA,NA,NA,12.1,NA,NA,99.25,18.2,2.082,488,452
NA,2024-06-21T07:45:00Z,0,NA,NA,NA,14.1,NA,NA,99.27,18.3,2.1,487,452
NA,2024-06-21T08:00:00Z,0,NA,NA,NA,16.3,NA,NA,99.27,18.5,2.129,484,452
NA,2024-06-21T08:15:00Z,0,NA,NA,NA,18.7,NA,NA,99.28,18.7,2.163,477,452
NA,2024-06-21T08:30:00Z,0,NA,NA,NA,21.4,NA,NA,99.28,19.2,2.226,470,452
NA,2024-06-21T08:45:00Z,0,NA,NA,NA,27.3,NA,NA,99.27,19.8,2.308,459,451
NA,2024-06-21T09:00:00Z,0,NA,NA,NA,56.6,NA,NA,99.26,20.4,2.4,444,451
NA,2024-06-21T09:15:00Z,0,NA,NA,NA,179.6,NA,NA,99.25,21.3,2.533,441,450
NA,2024-06-21T09:30:00Z,0.01,NA,NA,NA,267,NA,NA,99.25,22.6,2.727,439,449
NA,2024-06-21T09:45:00Z,0.26,NA,NA,NA,211.9,NA,NA,99.23,24.8,2.873,437,447
NA,2024-06-21T10:00:00Z,0.55,NA,NA,NA,146.1,NA,NA,99.22,26.2,2.854,435,446
NA,2024-06-21T10:15:00Z,0.72,NA,NA,NA,219,NA,NA,99.22,27,2.849,434,445
NA,2024-06-21T10:30:00Z,0.93,NA,NA,NA,276.7,NA,NA,99.21,28.1,2.863,434,445
NA,2024-06-21T10:45:00Z,1.17,NA,NA,NA,172.7,NA,NA,99.21,29,2.844,434,445
NA,2024-06-21T11:00:00Z,1.26,NA,NA,NA,289.1,NA,NA,99.2,29.7,2.899,429,442
NA,2024-06-21T11:15:00Z,1.43,NA,NA,NA,428.8,NA,NA,99.2,30.2,2.857,429,441
NA,2024-06-21T11:30:00Z,1.55,NA,NA,NA,248.3,NA,NA,99.19,30.7,2.871,429,441
NA,2024-06-21T11:45:00Z,1.48,NA,NA,NA,267.9,NA,NA,99.18,30.5,2.895,431,442
NA,2024-06-21T12:00:00Z,1.44,NA,NA,NA,85.7,NA,NA,99.18,29.8,2.739,434,444
NA,2024-06-21T12:15:00Z,0.91,NA,NA,NA,112.6,NA,NA,99.19,28.3,2.935,435,445
NA,2024-06-21T12:30:00Z,1.05,NA,NA,NA,405.8,NA,NA,99.17,29.1,2.977,432,443
NA,2024-06-21T12:45:00Z,1.61,NA,NA,NA,514.7,NA,NA,99.16,30.6,2.775,431,442
NA,2024-06-21T13:00:00Z,2.13,NA,NA,NA,284,NA,NA,99.14,31.8,2.58,430,441
NA,2024-06-21T13:15:00Z,2.39,NA,NA,NA,305.4,NA,NA,99.13,32.6,2.539,429,441
NA,2024-06-21T13:30:00Z,2.24,NA,NA,NA,213.9,NA,NA,99.11,31.9,2.475,430,441
NA,2024-06-21T13:45:00Z,1.73,NA,NA,NA,418.2,NA,NA,99.1,31.1,2.775,431,442
NA,2024-06-21T14:00:00Z,1.8,NA,NA,NA,197.4,NA,NA,99.08,31.2,2.758,432,443
NA,2024-06-21T14:15:00Z,1.69,NA,NA,NA,196.8,NA,NA,99.06,31,2.81,432,443
NA,2024-06-21T14:30:00Z,1.43,NA,NA,NA,125.6,NA,NA,99.04,30.1,2.842,433,443
NA,2024-06-21T14:45:00Z,1.68,NA,NA,NA,182.9,NA,NA,99.01,31,2.81,432,442
NA,2024-06-21T15:00:00Z,2.19,NA,NA,NA,195.4,NA,NA,99,32.1,2.598,432,442
NA,2024-06-21T15:15:00Z,2.44,NA,NA,NA,201,NA,NA,98.99,32.6,2.474,431,441
NA,2024-06-21T15:30:00Z,2.4,NA,NA,NA,197.8,NA,NA,98.98,32.9,2.609,431,441
NA,2024-06-21T15:45:00Z,2.58,NA,NA,NA,207.3,NA,NA,98.96,33,2.452,431,441
NA,2024-06-21T16:00:00Z,2.54,NA,NA,NA,202.3,NA,NA,98.94,32.9,2.448,431,441
NA,2024-06-21T16:15:00Z,2.24,NA,NA,NA,274.8,NA,NA,98.93,32.3,2.603,431,441
NA,2024-06-21T16:30:00Z,1.98,NA,NA,NA,202,NA,NA,98.91,31.7,2.701,432,442
NA,2024-06-21T16:45:00Z,1.77,NA,NA,NA,107.5,NA,NA,98.91,31.3,2.804,433,443
NA,2024-06-21T17:00:00Z,1.64,NA,NA,NA,87.2,NA,NA,98.9,30.6,2.758,433,443
NA,2024-06-21T17:15:00Z,1.89,NA,NA,NA,131.8,NA,NA,98.89,31.2,2.654,432,442
NA,2024-06-21T17:30:00Z,2.19,NA,NA,NA,128.4,NA,NA,98.88,32,2.556,432,442
NA,2024-06-21T17:45:00Z,2.05,NA,NA,NA,126.2,NA,NA,98.86,32.2,2.771,432,441
NA,2024-06-21T18:00:00Z,2.28,NA,NA,NA,208.4,NA,NA,98.84,33.1,2.783,431,441
NA,2024-06-21T18:15:00Z,2.41,NA,NA,NA,252.3,NA,NA,98.83,33.9,2.873,432,442
NA,2024-06-21T18:30:00Z,1.94,NA,NA,NA,144.1,NA,NA,98.82,32.3,2.899,433,442
NA,2024-06-21T18:45:00Z,1.81,NA,NA,NA,137.3,NA,NA,98.82,32,2.958,433,443
NA,2024-06-21T19:00:00Z,1.85,NA,NA,NA,221.9,NA,NA,98.82,32.5,3.032,433,443
NA,2024-06-21T19:15:00Z,1.87,NA,NA,NA,202,NA,NA,98.81,32.7,3.069,434,443
NA,2024-06-21T19:30:00Z,1.64,NA,NA,NA,159.9,NA,NA,98.81,31.4,2.949,434,444
NA,2024-06-21T19:45:00Z,1.29,NA,NA,NA,124,NA,NA,98.8,29.9,2.922,435,444
NA,2024-06-21T20:00:00Z,1.06,NA,NA,NA,15,NA,NA,98.8,28.8,2.902,436,445
NA,2024-06-21T20:15:00Z,0.9,NA,NA,NA,10.6,NA,NA,98.8,27.6,2.799,437,446
NA,2024-06-21T20:30:00Z,0.73,NA,NA,NA,8.1,NA,NA,98.8,26.6,2.765,437,446
NA,2024-06-21T20:45:00Z,0.59,NA,NA,NA,4.6,NA,NA,98.8,25.8,2.735,438,447
NA,2024-06-21T21:00:00Z,0.45,NA,NA,NA,0,NA,NA,98.81,24.9,2.704,438,447
NA,2024-06-21T21:15:00Z,0.35,NA,NA,NA,0,NA,NA,98.82,24.3,2.686,439,447
NA,2024-06-21T21:30:00Z,0.28,NA,NA,NA,0,NA,NA,98.83,23.8,2.676,439,448
NA,2024-06-21T21:45:00Z,0.22,NA,NA,NA,0,NA,NA,98.84,23.4,2.654,439,448
NA,2024-06-21T22:00:00Z,0.18,NA,NA,NA,0,NA,NA,98.85,23.1,2.64,440,448
NA,2024-06-21T22:15:00Z,0.13,NA,NA,NA,0,NA,NA,98.86,22.8,2.631,440,449
NA,2024-06-21T22:30:00Z,0.11,NA,NA,NA,0,NA,NA,98.87,22.4,2.609,440,449
NA,2024-06-21T22:45:00Z,0.09,NA,NA,NA,0,NA,NA,98.87,22.2,2.587,440,449
NA,2024-06-21T23:00:00Z,0.07,NA,NA,NA,0,NA,NA,98.88,22,2.574,441,449
NA,2024-06-21T23:15:00Z,0.05,NA,NA,NA,0,NA,NA,98.88,21.8,2.56,441,450
NA,2024-06-21T23:30:00Z,0.04,NA,NA,NA,0,NA,NA,98.89,21.6,2.542,441,450
NA,2024-06-21T23:45:00Z,0.02,NA,NA,NA,0,NA,NA,98.89,21.4,2.52,442,450
NA,2024-06-22T00:00:00Z,0.01,NA,NA,NA,0,NA,NA,98.88,21.2,2.511,442,450
NA,2024-06-22T00:15:00Z,0,NA,NA,NA,0,NA,NA,98.88,21.1,2.503,442,450
NA,2024-06-22T00:30:00Z,0,NA,NA,NA,0,NA,NA,98.87,21,2.478,442,451
NA,2024-06-22T00:45:00Z,0,NA,NA,NA,0,NA,NA,98.86,20.8,2.457,443,451
NA,2024-06-22T01:00:00Z,0,NA,NA,NA,0,NA,NA,98.86,20.7,2.439,443,451
NA,2024-06-22T01:15:00Z,0,NA,NA,NA,0,NA,NA,98.86,20.6,2.42,444,451
NA,2024-06-22T01:30:00Z,0,NA,NA,NA,0,NA,NA,98.85,20.5,2.404,446,451
NA,2024-06-22T01:45:00Z,0,NA,NA,NA,0,NA,NA,98.85,20.4,2.389,447,451
NA,2024-06-22T02:00:00Z,0,NA,NA,NA,0,NA,NA,98.83,20.3,2.372,448,451
NA,2024-06-22T02:15:00Z,0,NA,NA,NA,0,NA,NA,98.83,20.1,2.352,450,451
NA,2024-06-22T02:30:00Z,0,NA,NA,NA,0,NA,NA,98.82,20,2.337,452,451
NA,2024-06-22T02:45:00Z,0,NA,NA,NA,0,NA,NA,98.81,19.9,2.32,454,451
NA,2024-06-22T03:00:00Z,0,NA,NA,NA,0,NA,NA,98.81,19.8,2.303,455,451
NA,2024-06-22T03:15:00Z,0,NA,NA,NA,0,NA,NA,98.81,19.7,2.291,457,451
NA,2024-06-22T03:30:00Z,0,NA,NA,NA,0,NA,NA,98.81,19.6,2.274,458,451
NA,2024-06-22T03:45:00Z,0,NA,NA,NA,0,NA,NA,98.81,19.5,2.259,459,452
NA,2024-06-22T04:00:00Z,0,NA,NA,NA,0,NA,NA,98.81,19.4,2.248,461,452
NA,2024-06-22T04:15:00Z,0,NA,NA,NA,0,NA,NA,98.82,19.3,2.237,463,452
NA,2024-06-22T04:30:00Z,0,NA,NA,NA,0,NA,NA,98.82,19.2,2.221,465,452
NA,2024-06-22T04:45:00Z,0,NA,NA,NA,0,NA,NA,98.82,19.1,2.205,466,452
NA,2024-06-22T05:00:00Z,0,NA,NA,NA,0,NA,NA,98.83,19,2.193,468,452
NA,2024-06-22T05:15:00Z,0,NA,NA,NA,0,NA,NA,98.83,18.9,2.18,470,452
NA,2024-06-22T05:30:00Z,0,NA,NA,NA,0,NA,NA,98.84,18.8,2.17,472,452
NA,2024-06-22T05:45:00Z,0,NA,NA,NA,0,NA,NA,98.85,18.8,2.168,474,452
NA,2024-06-22T06:00:00Z,0,NA,NA,NA,0,NA,NA,98.87,18.7,2.152,476,452
NA,2024-06-22T06:15:00Z,0,NA,NA,NA,0,NA,NA,98.89,18.6,2.135,477,452
NA,2024-06-22T06:30:00Z,0,NA,NA,NA,0,NA,NA,98.89,18.5,2.13,479,452
NA,2024-06-22T06:45:00Z,0,NA,NA,NA,3.1,NA,NA,98.88,18.5,2.13,480,452
NA,2024-06-22T07:00:00Z,0,NA,NA,NA,7.5,NA,NA,98.87,18.5,2.128,481,452
NA,2024-06-22T07:15:00Z,0,NA,NA,NA,10.3,NA,NA,98.86,18.6,2.132,480,452
NA,2024-06-22T07:30:00Z,0,NA,NA,NA,12.6,NA,NA,98.85,18.6,2.141,479,452
NA,2024-06-22T07:45:00Z,0,NA,NA,NA,14.6,NA,NA,98.85,18.7,2.16,477,452
NA,2024-06-22T08:00:00Z,0,NA,NA,NA,16.8,NA,NA,98.86,19,2.19,472,452
NA,2024-06-22T08:15:00Z,0,NA,NA,NA,19.6,NA,NA,98.86,19.3,2.238,467,452
NA,2024-06-22T08:30:00Z,0,NA,NA,NA,22.2,NA,NA,98.86,19.8,2.31,456,451
NA,2024-06-22T08:45:00Z,0,NA,NA,NA,27.5,NA,NA,98.85,20.4,2.393,446,451
NA,2024-06-22T09:00:00Z,0,NA,NA,NA,54.7,NA,NA,98.83,21,2.493,442,451
NA,2024-06-22T09:15:00Z,0,NA,NA,NA,164.2,NA,NA,98.81,21.9,2.632,440,450
NA,2024-06-22T09:30:00Z,0.02,NA,NA,NA,227.8,NA,NA,98.79,23.3,2.834,439,449
NA,2024-06-22T09:45:00Z,0.28,NA,NA,NA,224.3,NA,NA,98.79,25.3,2.951,436,447
NA,2024-06-22T10:00:00Z,0.49,NA,NA,NA,151.2,NA,NA,98.77,26.8,3.043,435,446
NA,2024-06-22T10:15:00Z,0.71,NA,NA,NA,236.8,NA,NA,98.76,27.6,2.993,434,445
NA,2024-06-22T10:30:00Z,0.89,NA,NA,NA,283.1,NA,NA,98.75,28,2.889,435,445
NA,2024-06-22T10:45:00Z,1.02,NA,NA,NA,173,NA,NA,98.74,28.6,2.891,434,445
NA,2024-06-22T11:00:00Z,1.2,NA,NA,NA,178,NA,NA,98.73,29.4,2.893,430,442
NA,2024-06-22T11:15:00Z,1.38,NA,NA,NA,412.5,NA,NA,98.72,29.8,2.814,429,441
NA,2024-06-22T11:30:00Z,1.51,NA,NA,NA,251.8,NA,NA,98.7,30.1,2.764,429,441
NA,2024-06-22T11:45:00Z,1.62,NA,NA,NA,217.5,NA,NA,98.69,30.3,2.705,433,443
NA,2024-06-22T12:00:00Z,1.72,NA,NA,NA,221.7,NA,NA,98.68,30.8,2.706,432,442
NA,2024-06-22T12:15:00Z,1.85,NA,NA,NA,315.7,NA,NA,98.66,31.1,2.659,431,442
NA,2024-06-22T12:30:00Z,2.06,NA,NA,NA,386.5,NA,NA,98.66,31.5,2.558,431,442
NA,2024-06-22T12:45:00Z,2.19,NA,NA,NA,284.2,NA,NA,98.65,31.9,2.532,430,441
NA,2024-06-22T13:00:00Z,2.11,NA,NA,NA,210.8,NA,NA,98.63,31.9,2.605,431,442
NA,2024-06-22T13:15:00Z,2.09,NA,NA,NA,197.9,NA,NA,98.62,32,2.674,431,442
NA,2024-06-22T13:30:00Z,2.22,NA,NA,NA,247.4,NA,NA,98.6,32.2,2.593,430,442
NA,2024-06-22T13:45:00Z,2.45,NA,NA,NA,282.2,NA,NA,98.59,32.9,2.554,430,441
NA,2024-06-22T14:00:00Z,2.4,NA,NA,NA,256.3,NA,NA,98.57,32.4,2.469,431,441
NA,2024-06-22T14:15:00Z,2.43,NA,NA,NA,308.2,NA,NA,98.55,32.4,2.449,431,441
NA,2024-06-22T14:30:00Z,2.54,NA,NA,NA,173.6,NA,NA,98.53,32.9,2.451,431,441
