Timestamp,Atmos Pressure,Vapor Pressure,VPD,Air TempC,Solar,Wetness Level 1,Wetness Level 2,Vapor.Pressure,Air.TempC,Atmos.Pressure,Wetness.Level.1,Wetness.Level.2
2024-06-10T04:15:00Z,NA,NA,0.04,NA,0,NA,NA,1.42,12.6,96.97,441,454
2024-06-10T04:30:00Z,NA,NA,0.03,NA,0,NA,NA,1.413,12.5,96.96,441,455
2024-06-10T04:45:00Z,NA,NA,0.03,NA,0,NA,NA,1.409,12.4,96.94,441,455
2024-06-10T05:00:00Z,NA,NA,0.03,NA,0,NA,NA,1.395,12.3,96.94,441,455
2024-06-10T05:15:00Z,NA,NA,0.03,NA,0,NA,NA,1.386,12.2,96.93,441,455
2024-06-10T05:30:00Z,NA,NA,0.03,NA,0,NA,NA,1.379,12,96.92,441,456
2024-06-10T05:45:00Z,NA,NA,0.03,NA,0,NA,NA,1.372,12,96.93,441,456
2024-06-10T06:00:00Z,NA,NA,0.03,NA,0,NA,NA,1.36,11.8,96.94,441,456
2024-06-10T06:15:00Z,NA,NA,0.02,NA,0,NA,NA,1.352,11.7,96.94,441,456
2024-06-10T06:30:00Z,NA,NA,0.02,NA,0,NA,NA,1.344,11.6,96.95,441,456
2024-06-10T06:45:00Z,NA,NA,0.02,NA,0,NA,NA,1.339,11.6,96.95,441,456
2024-06-10T07:00:00Z,NA,NA,0.02,NA,4,NA,NA,1.338,11.5,96.96,441,456
2024-06-10T07:15:00Z,NA,NA,0.02,NA,6.2,NA,NA,1.348,11.6,96.97,441,455
2024-06-10T07:30:00Z,NA,NA,0.02,NA,7,NA,NA,1.362,11.8,96.98,441,455
2024-06-10T07:45:00Z,NA,NA,0.02,NA,8.4,NA,NA,1.394,12.1,96.98,441,455
2024-06-10T08:00:00Z,NA,NA,0.02,NA,13.2,NA,NA,1.461,12.8,96.99,440,453
2024-06-10T08:15:00Z,NA,NA,0.01,NA,21.8,NA,NA,1.559,13.8,97,440,453
2024-06-10T08:30:00Z,NA,NA,0.04,NA,33,NA,NA,1.654,14.9,97,439,453
2024-06-10T08:45:00Z,NA,NA,0.11,NA,44.1,NA,NA,1.685,15.8,97,439,452
2024-06-10T09:00:00Z,NA,NA,0.18,NA,107.7,NA,NA,1.693,16.5,97,438,452
2024-06-10T09:15:00Z,NA,NA,0.24,NA,124.5,NA,NA,1.71,17.2,96.99,438,451
2024-06-10T09:30:00Z,NA,NA,0.29,NA,91.9,NA,NA,1.736,17.7,96.99,436,449
2024-06-10T09:45:00Z,NA,NA,0.36,NA,91.7,NA,NA,1.744,18.4,96.99,437,450
2024-06-10T10:00:00Z,NA,NA,0.42,NA,103.1,NA,NA,1.747,18.8,96.99,437,450
2024-06-10T10:15:00Z,NA,NA,0.51,NA,136.8,NA,NA,1.715,19.2,96.98,436,449
2024-06-10T10:30:00Z,NA,NA,0.57,NA,355.6,NA,NA,1.731,19.7,96.98,436,449
2024-06-10T10:45:00Z,NA,NA,0.66,NA,631.2,NA,NA,1.705,20.2,96.97,435,449
2024-06-10T11:00:00Z,NA,NA,0.73,NA,206.4,NA,NA,1.709,20.7,96.96,435,449
2024-06-10T11:15:00Z,NA,NA,0.81,NA,224.9,NA,NA,1.733,21.4,96.96,434,448
2024-06-10T11:30:00Z,NA,NA,0.89,NA,181.8,NA,NA,1.745,22,96.96,434,447
2024-06-10T11:45:00Z,NA,NA,0.96,NA,177.8,NA,NA,1.721,22.2,96.97,435,447
2024-06-10T12:00:00Z,NA,NA,1.07,NA,175.6,NA,NA,1.664,22.6,96.97,434,447
2024-06-10T12:15:00Z,NA,NA,1.22,NA,292.6,NA,NA,1.562,22.8,96.97,434,447
2024-06-10T12:30:00Z,NA,NA,1.26,NA,381.8,NA,NA,1.554,23,96.97,434,446
2024-06-10T12:45:00Z,NA,NA,1.27,NA,226,NA,NA,1.564,23.2,96.96,432,445
2024-06-10T13:00:00Z,NA,NA,1.35,NA,321.7,NA,NA,1.555,23.6,96.95,433,446
2024-06-10T13:15:00Z,NA,NA,1.34,NA,153.6,NA,NA,1.572,23.6,96.94,434,447
2024-06-10T13:30:00Z,NA,NA,1.31,NA,133.1,NA,NA,1.535,23.2,96.93,434,446
2024-06-10T13:45:00Z,NA,NA,1.25,NA,80,NA,NA,1.528,22.8,96.92,434,447
2024-06-10T14:00:00Z,NA,NA,1.28,NA,150,NA,NA,1.486,22.8,96.93,434,446
2024-06-10T14:15:00Z,NA,NA,1.43,NA,159.5,NA,NA,1.493,23.7,96.92,433,446
2024-06-10T14:30:00Z,NA,NA,1.44,NA,138.4,NA,NA,1.459,23.6,96.92,433,446
2024-06-10T14:45:00Z,NA,NA,1.43,NA,82.8,NA,NA,1.435,23.3,96.91,434,446
2024-06-10T15:00:00Z,NA,NA,1.38,NA,146.3,NA,NA,1.474,23.3,96.91,433,446
2024-06-10T15:15:00Z,NA,NA,1.45,NA,82.6,NA,NA,1.425,23.4,96.91,434,446
2024-06-10T15:30:00Z,NA,NA,1.4,NA,133.1,NA,NA,1.432,23.2,96.91,433,446
2024-06-10T15:45:00Z,NA,NA,1.37,NA,77.1,NA,NA,1.44,23,96.92,434,446
2024-06-10T16:00:00Z,NA,NA,1.19,NA,130.7,NA,NA,1.533,22.5,96.92,433,446
2024-06-10T16:15:00Z,NA,NA,1.19,NA,87.7,NA,NA,1.591,22.8,96.9,434,447
2024-06-10T16:30:00Z,NA,NA,1.18,NA,128.4,NA,NA,1.57,22.7,96.9,434,446
2024-06-10T16:45:00Z,NA,NA,1.2,NA,130.4,NA,NA,1.603,23,96.91,434,446
2024-06-10T17:00:00Z,NA,NA,1.25,NA,74.3,NA,NA,1.544,22.9,96.91,434,447
2024-06-10T17:15:00Z,NA,NA,1.11,NA,84.4,NA,NA,1.583,22.3,96.92,434,447
2024-06-10T17:30:00Z,NA,NA,1.08,NA,96.3,NA,NA,1.589,22.2,96.92,434,447
2024-06-10T17:45:00Z,NA,NA,1.15,NA,106.6,NA,NA,1.637,22.8,96.91,434,447
2024-06-10T18:00:00Z,NA,NA,1.14,NA,78.9,NA,NA,1.624,22.8,96.91,434,446
2024-06-10T18:15:00Z,NA,NA,1.25,NA,103.3,NA,NA,1.523,22.8,96.91,434,446
2024-06-10T18:30:00Z,NA,NA,1.24,NA,59.7,NA,NA,1.544,22.9,96.92,434,447
2024-06-10T18:45:00Z,NA,NA,1.18,NA,94.8,NA,NA,1.569,22.7,96.93,434,446
2024-06-10T19:00:00Z,NA,NA,1.11,NA,70.7,NA,NA,1.561,22.2,96.94,434,447
2024-06-10T19:15:00Z,NA,NA,1.04,NA,76.5,NA,NA,1.595,22,96.95,434,447
2024-06-10T19:30:00Z,NA,NA,0.97,NA,34.1,NA,NA,1.621,21.7,96.97,435,447
2024-06-10T19:45:00Z,NA,NA,0.9,NA,27.6,NA,NA,1.59,21,96.99,435,447
2024-06-10T20:00:00Z,NA,NA,0.86,NA,19.4,NA,NA,1.577,20.7,97.01,435,448
2024-06-10T20:15:00Z,NA,NA,0.8,NA,13.9,NA,NA,1.584,20.3,97.03,435,448
2024-06-10T20:30:00Z,NA,NA,0.76,NA,7.3,NA,NA,1.581,20,97.04,436,448
2024-06-10T20:45:00Z,NA,NA,0.73,NA,2.6,NA,NA,1.56,19.7,97.04,436,448
2024-06-10T21:00:00Z,NA,NA,0.71,NA,0,NA,NA,1.552,19.5,97.06,436,448
2024-06-10T21:15:00Z,NA,NA,0.68,NA,0,NA,NA,1.551,19.3,97.07,436,448
2024-06-10T21:30:00Z,NA,NA,0.67,NA,0,NA,NA,1.548,19.1,97.09,436,448
2024-06-10T21:45:00Z,NA,NA,0.62,NA,0,NA,NA,1.554,18.8,97.12,436,448
2024-06-10T22:00:00Z,NA,NA,0.6,NA,0,NA,NA,1.514,18.4,97.14,436,449
2024-06-10T22:15:00Z,NA,NA,0.59,NA,0,NA,NA,1.486,18.1,97.17,436,448
2024-06-10T22:30:00Z,NA,NA,0.59,NA,0,NA,NA,1.458,17.9,97.2,436,448
2024-06-10T22:45:00Z,NA,NA,0.54,NA,0,NA,NA,1.455,17.5,97.22,436,449
2024-06-10T23:00:00Z,NA,NA,0.53,NA,0,NA,NA,1.425,17.2,97.25,437,449
2024-06-10T23:15:00Z,NA,NA,0.51,NA,0,NA,NA,1.427,17,97.27,437,449
2024-06-10T23:30:00Z,NA,NA,0.5,NA,0,NA,NA,1.424,16.9,97.29,437,449
2024-06-10T23:45:00Z,NA,NA,0.5,NA,0,NA,NA,1.423,16.9,97.3,437,449
2024-06-11T00:00:00Z,NA,NA,0.46,NA,0,NA,NA,1.449,16.8,97.3,437,449
2024-06-11T00:15:00Z,NA,NA,0.44,NA,0,NA,NA,1.46,16.7,97.31,437,449
2024-06-11T00:30:00Z,NA,NA,0.4,NA,0,NA,NA,1.463,16.4,97.32,437,449
2024-06-11T00:45:00Z,NA,NA,0.38,NA,0,NA,NA,1.45,16.1,97.33,437,449
2024-06-11T01:00:00Z,NA,NA,0.37,NA,0,NA,NA,1.405,15.6,97.34,437,449
2024-06-11T01:15:00Z,NA,NA,0.38,NA,0,NA,NA,1.36,15.4,97.34,437,449
2024-06-11T01:30:00Z,NA,NA,0.42,NA,0,NA,NA,1.307,15.2,97.34,437,449
2024-06-11T01:45:00Z,NA,NA,0.39,NA,0,NA,NA,1.319,15,97.31,437,449
2024-06-11T02:00:00Z,NA,NA,0.37,NA,0,NA,NA,1.307,14.7,97.31,437,449
2024-06-11T02:15:00Z,NA,NA,0.38,NA,0,NA,NA,1.283,14.6,97.31,437,449
2024-06-11T02:30:00Z,NA,NA,0.36,NA,0,NA,NA,1.286,14.5,97.32,437,449
2024-06-11T02:45:00Z,NA,NA,0.36,NA,0,NA,NA,1.285,14.4,97.32,437,449
2024-06-11T03:00:00Z,NA,NA,0.36,NA,0,NA,NA,1.265,14.2,97.33,438,449
2024-06-11T03:15:00Z,NA,NA,0.33,NA,0,NA,NA,1.279,14.1,97.33,438,449
2024-06-11T03:30:00Z,NA,NA,0.29,NA,0,NA,NA,1.306,14,97.32,438,450
2024-06-11T03:45:00Z,NA,NA,0.28,NA,0,NA,NA,1.291,13.8,97.33,438,450
2024-06-11T04:00:00Z,NA,NA,0.28,NA,0,NA,NA,1.255,13.4,97.33,438,450
2024-06-11T04:15:00Z,NA,NA,0.23,NA,0,NA,NA,1.288,13.2,97.34,438,450
2024-06-11T04:30:00Z,NA,NA,0.22,NA,0,NA,NA,1.269,12.9,97.35,438,450
2024-06-11T04:45:00Z,NA,NA,0.18,NA,0,NA,NA,1.271,12.6,97.35,439,450
2024-06-11T05:00:00Z,NA,NA,0.15,NA,0,NA,NA,1.275,12.3,97.36,439,451
2024-06-11T05:15:00Z,NA,NA,0.13,NA,0,NA,NA,1.258,11.9,97.36,439,451
2024-06-11T05:30:00Z,NA,NA,0.11,NA,0,NA,NA,1.254,11.6,97.37,439,451
2024-06-11T05:45:00Z,NA,NA,0.1,NA,0,NA,NA,1.246,11.3,97.39,440,451
2024-06-11T06:00:00Z,NA,NA,0.09,NA,0,NA,NA,1.232,11.1,97.4,440,451
2024-06-11T06:15:00Z,NA,NA,0.08,NA,0,NA,NA,1.225,10.9,97.4,440,451
2024-06-11T06:30:00Z,NA,NA,0.07,NA,0,NA,NA,1.218,10.7,97.41,440,451
2024-06-11T06:45:00Z,NA,NA,0.06,NA,0,NA,NA,1.209,10.6,97.41,440,452
2024-06-11T07:00:00Z,NA,NA,0.06,NA,2.9,NA,NA,1.21,10.5,97.42,440,452
2024-06-11T07:15:00Z,NA,NA,0.05,NA,5.9,NA,NA,1.198,10.3,97.45,440,452
2024-06-11T07:30:00Z,NA,NA,0.05,NA,6.6,NA,NA,1.217,10.5,97.46,440,452
2024-06-11T07:45:00Z,NA,NA,0.06,NA,7.9,NA,NA,1.232,10.7,97.46,440,452
2024-06-11T08:00:00Z,NA,NA,0.06,NA,13,NA,NA,1.253,11.1,97.48,440,451
2024-06-11T08:15:00Z,NA,NA,0.1,NA,22.3,NA,NA,1.279,11.8,97.49,439,451
2024-06-11T08:30:00Z,NA,NA,0.15,NA,33.7,NA,NA,1.293,12.4,97.5,439,451
2024-06-11T08:45:00Z,NA,NA,0.18,NA,48,NA,NA,1.33,13.1,97.52,438,451
2024-06-11T09:00:00Z,NA,NA,0.24,NA,180.5,NA,NA,1.35,14,97.52,437,450
2024-06-11T09:15:00Z,NA,NA,0.3,NA,165.2,NA,NA,1.379,14.8,97.54,437,450
2024-06-11T09:30:00Z,NA,NA,0.34,NA,82.2,NA,NA,1.413,15.4,97.55,435,448
2024-06-11T09:45:00Z,NA,NA,0.47,NA,97.6,NA,NA,1.354,16,97.54,436,448
2024-06-11T10:00:00Z,NA,NA,0.44,NA,88.3,NA,NA,1.392,16.1,97.54,436,449
2024-06-11T10:15:00Z,NA,NA,0.5,NA,158.4,NA,NA,1.401,16.7,97.53,435,448
2024-06-11T10:30:00Z,NA,NA,0.65,NA,301.2,NA,NA,1.297,17.1,97.54,435,448
2024-06-11T10:45:00Z,NA,NA,0.62,NA,195.2,NA,NA,1.324,17.1,97.55,436,449
2024-06-11T11:00:00Z,NA,NA,0.61,NA,171.9,NA,NA,1.35,17.2,97.56,435,448
2024-06-11T11:15:00Z,NA,NA,0.64,NA,219.7,NA,NA,1.384,17.7,97.57,434,447
2024-06-11T11:30:00Z,NA,NA,0.78,NA,177.8,NA,NA,1.28,18,97.56,435,447
2024-06-11T11:45:00Z,NA,NA,0.78,NA,200.5,NA,NA,1.365,18.7,97.54,434,447
2024-06-11T12:00:00Z,NA,NA,0.89,NA,168.6,NA,NA,1.318,19.1,97.53,434,447
2024-06-11T12:15:00Z,NA,NA,0.86,NA,162.6,NA,NA,1.324,19,97.54,435,447
2024-06-11T12:30:00Z,NA,NA,0.9,NA,337.3,NA,NA,1.312,19.1,97.53,435,447
2024-06-11T12:45:00Z,NA,NA,0.87,NA,198.5,NA,NA,1.357,19.2,97.51,432,445
2024-06-11T13:00:00Z,NA,NA,1.04,NA,491.5,NA,NA,1.344,20.3,97.49,434,446
2024-06-11T13:15:00Z,NA,NA,1.07,NA,221.4,NA,NA,1.349,20.6,97.48,434,446
2024-06-11T13:30:00Z,NA,NA,1.12,NA,178.3,NA,NA,1.36,20.9,97.47,434,446
2024-06-11T13:45:00Z,NA,NA,1.09,NA,184.6,NA,NA,1.4,21,97.46,434,446
2024-06-11T14:00:00Z,NA,NA,1.16,NA,207.1,NA,NA,1.345,21.2,97.46,434,446
2024-06-11T14:15:00Z,NA,NA,1.17,NA,189.5,NA,NA,1.376,21.4,97.46,433,446
2024-06-11T14:30:00Z,NA,NA,1.21,NA,200.7,NA,NA,1.414,21.9,97.45,433,446
2024-06-11T14:45:00Z,NA,NA,1.26,NA,187.7,NA,NA,1.4,22.1,97.44,433,446
2024-06-11T15:00:00Z,NA,NA,1.27,NA,186.4,NA,NA,1.39,22.1,97.44,433,446
2024-06-11T15:15:00Z,NA,NA,1.26,NA,133.7,NA,NA,1.401,22.1,97.43,434,446
2024-06-11T15:30:00Z,NA,NA,1.11,NA,138.4,NA,NA,1.425,21.3,97.43,434,446
2024-06-11T15:45:00Z,NA,NA,1.2,NA,127.1,NA,NA,1.433,21.9,97.42,433,446
2024-06-11T16:00:00Z,NA,NA,1.26,NA,125.8,NA,NA,1.416,22.2,97.4,434,446
2024-06-11T16:15:00Z,NA,NA,1.25,NA,125.4,NA,NA,1.438,22.3,97.39,433,446
2024-06-11T16:30:00Z,NA,NA,1.24,NA,124.5,NA,NA,1.423,22.1,97.39,433,446
2024-06-11T16:45:00Z,NA,NA,1.24,NA,135.1,NA,NA,1.445,22.2,97.38,433,446
2024-06-11T17:00:00Z,NA,NA,1.2,NA,90.3,NA,NA,1.466,22.2,97.39,434,446
2024-06-11T17:15:00Z,NA,NA,1.15,NA,74.7,NA,NA,1.41,21.5,97.39,434,446
2024-06-11T17:30:00Z,NA,NA,1.13,NA,115.5,NA,NA,1.501,21.9,97.4,434,446
2024-06-11T17:45:00Z,NA,NA,1.13,NA,47.1,NA,NA,1.44,21.5,97.41,434,447
2024-06-11T18:00:00Z,NA,NA,1.01,NA,65.9,NA,NA,1.451,20.8,97.41,434,447
2024-06-11T18:15:00Z,NA,NA,1.1,NA,109.3,NA,NA,1.444,21.4,97.4,434,446
2024-06-11T18:30:00Z,NA,NA,1.18,NA,109.9,NA,NA,1.44,21.8,97.4,434,446
2024-06-11T18:45:00Z,NA,NA,1.05,NA,88.6,NA,NA,1.462,21.2,97.41,434,447
2024-06-11T19:00:00Z,NA,NA,0.97,NA,35.2,NA,NA,1.46,20.6,97.41,434,447
2024-06-11T19:15:00Z,NA,NA,0.89,NA,52,NA,NA,1.439,20,97.41,434,447
2024-06-11T19:30:00Z,NA,NA,0.89,NA,38.6,NA,NA,1.438,20,97.41,435,447
2024-06-11T19:45:00Z,NA,NA,0.86,NA,26.9,NA,NA,1.422,19.6,97.42,435,447
2024-06-11T20:00:00Z,NA,NA,0.71,NA,14.1,NA,NA,1.522,19.2,97.42,436,448
2024-06-11T20:15:00Z,NA,NA,0.67,NA,5.5,NA,NA,1.496,18.8,97.42,436,448
2024-06-11T20:30:00Z,NA,NA,0.63,NA,0.9,NA,NA,1.503,18.5,97.43,437,448
2024-06-11T20:45:00Z,NA,NA,0.55,NA,0,NA,NA,1.51,18,97.44,436,448
2024-06-11T21:00:00Z,NA,NA,0.49,NA,0,NA,NA,1.513,17.5,97.46,437,449
2024-06-11T21:15:00Z,NA,NA,0.45,NA,0,NA,NA,1.484,17,97.48,437,449
2024-06-11T21:30:00Z,NA,NA,0.39,NA,0,NA,NA,1.511,16.7,97.49,437,449
2024-06-11T21:45:00Z,NA,NA,0.3,NA,0,NA,NA,1.534,16.1,97.5,438,450
2024-06-11T22:00:00Z,NA,NA,0.26,NA,0,NA,NA,1.512,15.6,97.51,438,450
2024-06-11T22:15:00Z,NA,NA,0.23,NA,0,NA,NA,1.505,15.2,97.53,438,450
2024-06-11T22:30:00Z,NA,NA,0.19,NA,0,NA,NA,1.489,14.8,97.54,439,450
2024-06-11T22:45:00Z,NA,NA,0.16,NA,0,NA,NA,1.477,14.4,97.55,439,451
2024-06-11T23:00:00Z,NA,NA,0.15,NA,0,NA,NA,1.462,14.1,97.56,439,451
2024-06-11T23:15:00Z,NA,NA,0.13,NA,0,NA,NA,1.448,13.8,97.55,439,451
2024-06-11T23:30:00Z,NA,NA,0.13,NA,0,NA,NA,1.432,13.6,97.57,440,451
2024-06-11T23:45:00Z,NA,NA,0.11,NA,0,NA,NA,1.42,13.3,97.58,440,451
2024-06-12T00:00:00Z,NA,NA,0.1,NA,0,NA,NA,1.406,13,97.57,440,451
2024-06-12T00:15:00Z,NA,NA,0.09,NA,0,NA,NA,1.396,12.8,97.58,440,452
2024-06-12T00:30:00Z,NA,NA,0.08,NA,0,NA,NA,1.385,12.7,97.57,440,452
2024-06-12T00:45:00Z,NA,NA,0.07,NA,0,NA,NA,1.37,12.4,97.59,440,452
2024-06-12T01:00:00Z,NA,NA,0.07,NA,0,NA,NA,1.36,12.3,97.59,440,452
2024-06-12T01:15:00Z,NA,NA,0.07,NA,0,NA,NA,1.35,12.2,97.58,441,452
2024-06-12T01:30:00Z,NA,NA,0.06,NA,0,NA,NA,1.336,12,97.58,441,452
2024-06-12T01:45:00Z,NA,NA,0.06,NA,0,NA,NA,1.323,11.8,97.58,441,452
2024-06-12T02:00:00Z,NA,NA,0.06,NA,0,NA,NA,1.312,11.6,97.58,441,452
2024-06-12T02:15:00Z,NA,NA,0.05,NA,0,NA,NA,1.301,11.5,97.58,441,452
2024-06-12T02:30:00Z,NA,NA,0.05,NA,0,NA,NA,1.284,11.3,97.56,441,452
2024-06-12T02:45:00Z,NA,NA,0.05,NA,0,NA,NA,1.281,11.2,97.55,441,452
2024-06-12T03:00:00Z,NA,NA,0.05,NA,0,NA,NA,1.268,11,97.55,441,452
2024-06-12T03:15:00Z,NA,NA,0.04,NA,0,NA,NA,1.261,10.9,97.54,441,452
2024-06-12T03:30:00Z,NA,NA,0.04,NA,0,NA,NA,1.251,10.8,97.53,441,452
2024-06-12T03:45:00Z,NA,NA,0.04,NA,0,NA,NA,1.24,10.6,97.53,441,452
2024-06-12T04:00:00Z,NA,NA,0.04,NA,0,NA,NA,1.23,10.5,97.54,441,452
2024-06-12T04:15:00Z,NA,NA,0.04,NA,0,NA,NA,1.224,10.4,97.56,442,452
2024-06-12T04:30:00Z,NA,NA,0.03,NA,0,NA,NA,1.218,10.3,97.56,442,452
2024-06-12T04:45:00Z,NA,NA,0.03,NA,0,NA,NA,1.212,10.2,97.55,442,452
2024-06-12T05:00:00Z,NA,NA,0.03,NA,0,NA,NA,1.205,10.1,97.54,442,453
2024-06-12T05:15:00Z,NA,NA,0.03,NA,0,NA,NA,1.195,10,97.54,442,453
2024-06-12T05:30:00Z,NA,NA,0.03,NA,0,NA,NA,1.188,9.9,97.55,442,453
2024-06-12T05:45:00Z,NA,NA,0.03,NA,0,NA,NA,1.182,9.8,97.55,442,453
2024-06-12T06:00:00Z,NA,NA,0.03,NA,0,NA,NA,1.171,9.7,97.56,442,453
2024-06-12T06:15:00Z,NA,NA,0.03,NA,0,NA,NA,1.166,9.6,97.58,442,453
2024-06-12T06:30:00Z,NA,NA,0.03,NA,2.9,NA,NA,1.165,9.6,97.59,442,453
2024-06-12T06:45:00Z,NA,NA,0.03,NA,8.6,NA,NA,1.166,9.6,97.62,442,452
2024-06-12T07:00:00Z,NA,NA,0.03,NA,12.6,NA,NA,1.17,9.6,97.63,442,452
2024-06-12T07:15:00Z,NA,NA,0.02,NA,15.2,NA,NA,1.184,9.8,97.64,441,452
2024-06-12T07:30:00Z,NA,NA,0.02,NA,17,NA,NA,1.205,10,97.66,441,452
2024-06-12T07:45:00Z,NA,NA,0.02,NA,17.8,NA,NA,1.233,10.4,97.66,441,452
2024-06-12T08:00:00Z,NA,NA,0.02,NA,21.8,NA,NA,1.276,10.8,97.67,441,452
2024-06-12T08:15:00Z,NA,NA,0.02,NA,30.8,NA,NA,1.323,11.4,97.68,440,452
2024-06-12T08:30:00Z,NA,NA,0.02,NA,41,NA,NA,1.372,11.9,97.68,440,452
2024-06-12T08:45:00Z,NA,NA,0.03,NA,59.3,NA,NA,1.435,12.6,97.69,439,452
2024-06-12T09:00:00Z,NA,NA,0.04,NA,119.8,NA,NA,1.512,13.6,97.71,439,452
2024-06-12T09:15:00Z,NA,NA,0.08,NA,99.4,NA,NA,1.576,14.6,97.72,438,451
2024-06-12T09:30:00Z,NA,NA,0.19,NA,86.6,NA,NA,1.574,15.5,97.72,437,450
2024-06-12T09:45:00Z,NA,NA,0.28,NA,95.6,NA,NA,1.642,16.8,97.72,437,450
2024-06-12T10:00:00Z,NA,NA,0.31,NA,104.7,NA,NA,1.669,17.3,97.71,437,450
2024-06-12T10:15:00Z,NA,NA,0.34,NA,132.8,NA,NA,1.709,17.9,97.7,436,450
2024-06-12T10:30:00Z,NA,NA,0.44,NA,294.4,NA,NA,1.708,18.6,97.7,436,449
2024-06-12T10:45:00Z,NA,NA,0.64,NA,460,NA,NA,1.599,19.3,97.7,436,448
2024-06-12T11:00:00Z,NA,NA,0.77,NA,219,NA,NA,1.585,20.1,97.7,435,448
2024-06-12T11:15:00Z,NA,NA,0.89,NA,200.9,NA,NA,1.583,20.9,97.69,434,447
2024-06-12T11:30:00Z,NA,NA,1,NA,192.4,NA,NA,1.546,21.4,97.69,434,447
2024-06-12T11:45:00Z,NA,NA,1.06,NA,195.7,NA,NA,1.509,21.6,97.68,434,446
2024-06-12T12:00:00Z,NA,NA,1.2,NA,187.9,NA,NA,1.437,22,97.68,434,447
2024-06-12T12:15:00Z,NA,NA,1.28,NA,292.2,NA,NA,1.377,22.1,97.67,434,446
2024-06-12T12:30:00Z,NA,NA,1.33,NA,473,NA,NA,1.41,22.6,97.67,433,446
2024-06-12T12:45:00Z,NA,NA,1.45,NA,220.8,NA,NA,1.352,23,97.66,432,444
2024-06-12T13:00:00Z,NA,NA,1.53,NA,465.6,NA,NA,1.322,23.3,97.65,433,445
2024-06-12T13:15:00Z,NA,NA,1.51,NA,208,NA,NA,1.394,23.6,97.63,433,445
2024-06-12T13:30:00Z,NA,NA,1.55,NA,190.8,NA,NA,1.46,24.2,97.62,433,445
2024-06-12T13:45:00Z,NA,NA,1.56,NA,163.9,NA,NA,1.428,24,97.62,433,445
2024-06-12T14:00:00Z,NA,NA,1.55,NA,192.6,NA,NA,1.445,24,97.6,433,445
2024-06-12T14:15:00Z,NA,NA,1.55,NA,166.1,NA,NA,1.499,24.4,97.59,433,445
2024-06-12T14:30:00Z,NA,NA,1.63,NA,149,NA,NA,1.47,24.6,97.57,433,445
2024-06-12T14:45:00Z,NA,NA,1.65,NA,156.7,NA,NA,1.516,25,97.56,433,445
2024-06-12T15:00:00Z,NA,NA,1.66,NA,138.2,NA,NA,1.523,25.1,97.56,433,445
2024-06-12T15:15:00Z,NA,NA,1.64,NA,143,NA,NA,1.567,25.2,97.56,433,445
2024-06-12T15:30:00Z,NA,NA,1.65,NA,138.2,NA,NA,1.617,25.5,97.56,433,445
2024-06-12T15:45:00Z,NA,NA,1.76,NA,132.8,NA,NA,1.54,25.7,97.55,433,445
2024-06-12T16:00:00Z,NA,NA,1.85,NA,132.2,NA,NA,1.394,25.4,97.55,432,444
2024-06-12T16:15:00Z,NA,NA,1.95,NA,134.4,NA,NA,1.39,25.9,97.55,432,444
2024-06-12T16:30:00Z,NA,NA,1.97,NA,127.3,NA,NA,1.364,25.9,97.53,432,444
2024-06-12T16:45:00Z,NA,NA,2.03,NA,142.8,NA,NA,1.309,25.9,97.52,432,444
2024-06-12T17:00:00Z,NA,NA,2.08,NA,146.1,NA,NA,1.301,26.1,97.52,432,444
2024-06-12T17:15:00Z,NA,NA,2.07,NA,143,NA,NA,1.379,26.4,97.51,432,444
2024-06-12T17:30:00Z,NA,NA,2.08,NA,115.4,NA,NA,1.354,26.4,97.5,432,444
2024-06-12T17:45:00Z,NA,NA,2.08,NA,112.2,NA,NA,1.346,26.3,97.5,432,444
2024-06-12T18:00:00Z,NA,NA,1.97,NA,102.5,NA,NA,1.404,26.1,97.49,432,444
2024-06-12T18:15:00Z,NA,NA,1.94,NA,98.3,NA,NA,1.43,26,97.48,432,444
2024-06-12T18:30:00Z,NA,NA,2.03,NA,91.4,NA,NA,1.416,26.4,97.48,432,444
2024-06-12T18:45:00Z,NA,NA,1.99,NA,72.5,NA,NA,1.381,26.1,97.48,432,444
2024-06-12T19:00:00Z,NA,NA,1.8,NA,49.4,NA,NA,1.445,25.4,97.47,432,444
2024-06-12T19:15:00Z,NA,NA,1.62,NA,59,NA,NA,1.531,24.9,97.48,433,445
2024-06-12T19:30:00Z,NA,NA,1.42,NA,44.3,NA,NA,1.613,24.3,97.49,433,446
2024-06-12T19:45:00Z,NA,NA,1.33,NA,33.3,NA,NA,1.58,23.6,97.49,434,446
2024-06-12T20:00:00Z,NA,NA,1.2,NA,20.1,NA,NA,1.653,23.3,97.49,434,446
2024-06-12T20:15:00Z,NA,NA,1.1,NA,9,NA,NA,1.643,22.6,97.51,434,447
2024-06-12T20:30:00Z,NA,NA,1.03,NA,7.3,NA,NA,1.614,22,97.51,435,447
2024-06-12T20:45:00Z,NA,NA,0.95,NA,2.9,NA,NA,1.613,21.5,97.52,435,447
2024-06-12T21:00:00Z,NA,NA,0.79,NA,0,NA,NA,1.656,20.8,97.51,435,448
2024-06-12T21:15:00Z,NA,NA,0.66,NA,0,NA,NA,1.686,20.1,97.51,436,448
2024-06-12T21:30:00Z,NA,NA,0.55,NA,0,NA,NA,1.702,19.4,97.52,436,449
