...1,Timestamp,Vapor Pressure,Atmos Pressure,Air TempC,VPD,Solar,Wetness Level 1,Wetness Level 2,Vapor.Pressure,Air.TempC,Atmos.Pressure,Wetness.Level.1,Wetness.Level.2
NA,2024-06-11T17:30:00Z,NA,NA,NA,1.08,247.2,NA,NA,1.454,21.3,96.72,443,443
NA,2024-06-11T17:45:00Z,NA,NA,NA,1.02,202,NA,NA,1.421,20.7,96.73,446,444
NA,2024-06-11T18:00:00Z,NA,NA,NA,1.06,316.8,NA,NA,1.425,21,96.73,446,444
NA,2024-06-11T18:15:00Z,NA,NA,NA,1.07,165,NA,NA,1.409,21,96.72,446,444
NA,2024-06-11T18:30:00Z,NA,NA,NA,1.11,167.2,NA,NA,1.431,21.4,96.72,446,444
NA,2024-06-11T18:45:00Z,NA,NA,NA,1.03,109.3,NA,NA,1.44,20.9,96.73,447,444
NA,2024-06-11T19:00:00Z,NA,NA,NA,0.9,50.4,NA,NA,1.459,20.2,96.73,447,444
NA,2024-06-11T19:15:00Z,NA,NA,NA,0.77,65.6,NA,NA,1.498,19.6,96.73,447,445
NA,2024-06-11T19:30:00Z,NA,NA,NA,0.83,144.8,NA,NA,1.466,19.7,96.73,447,444
NA,2024-06-11T19:45:00Z,NA,NA,NA,0.78,111.7,NA,NA,1.532,19.8,96.74,447,445
NA,2024-06-11T20:00:00Z,NA,NA,NA,0.75,55.1,NA,NA,1.508,19.5,96.74,448,445
NA,2024-06-11T20:15:00Z,NA,NA,NA,0.73,52.6,NA,NA,1.5,19.2,96.74,448,445
NA,2024-06-11T20:30:00Z,NA,NA,NA,0.69,32.4,NA,NA,1.479,18.8,96.74,448,445
NA,2024-06-11T20:45:00Z,NA,NA,NA,0.62,15.4,NA,NA,1.496,18.4,96.75,448,446
NA,2024-06-11T21:00:00Z,NA,NA,NA,0.58,0,NA,NA,1.466,17.9,96.77,448,446
NA,2024-06-11T21:15:00Z,NA,NA,NA,0.49,0,NA,NA,1.485,17.4,96.79,449,446
NA,2024-06-11T21:30:00Z,NA,NA,NA,0.44,0,NA,NA,1.475,16.8,96.81,449,447
NA,2024-06-11T21:45:00Z,NA,NA,NA,0.39,0,NA,NA,1.475,16.4,96.81,450,447
NA,2024-06-11T22:00:00Z,NA,NA,NA,0.32,0,NA,NA,1.472,15.8,96.83,450,447
NA,2024-06-11T22:15:00Z,NA,NA,NA,0.3,0,NA,NA,1.471,15.6,96.85,450,447
NA,2024-06-11T22:30:00Z,NA,NA,NA,0.28,0,NA,NA,1.46,15.3,96.86,450,447
NA,2024-06-11T22:45:00Z,NA,NA,NA,0.3,0,NA,NA,1.444,15.4,96.87,450,447
NA,2024-06-11T23:00:00Z,NA,NA,NA,0.37,0,NA,NA,1.436,15.9,96.87,450,447
NA,2024-06-11T23:15:00Z,NA,NA,NA,0.39,0,NA,NA,1.424,16,96.87,450,447
NA,2024-06-11T23:30:00Z,NA,NA,NA,0.41,0,NA,NA,1.417,16.1,96.88,450,447
NA,2024-06-11T23:45:00Z,NA,NA,NA,0.42,0,NA,NA,1.41,16.1,96.89,450,447
NA,2024-06-12T00:00:00Z,NA,NA,NA,0.39,0,NA,NA,1.408,15.8,96.89,450,447
NA,2024-06-12T00:15:00Z,NA,NA,NA,0.32,0,NA,NA,1.398,15.2,96.89,450,447
NA,2024-06-12T00:30:00Z,NA,NA,NA,0.28,0,NA,NA,1.397,14.8,96.89,451,448
NA,2024-06-12T00:45:00Z,NA,NA,NA,0.25,0,NA,NA,1.393,14.4,96.9,451,448
NA,2024-06-12T01:00:00Z,NA,NA,NA,0.27,0,NA,NA,1.391,14.6,96.9,451,448
NA,2024-06-12T01:15:00Z,NA,NA,NA,0.23,0,NA,NA,1.386,14.2,96.9,451,448
NA,2024-06-12T01:30:00Z,NA,NA,NA,0.2,0,NA,NA,1.375,13.8,96.9,451,448
NA,2024-06-12T01:45:00Z,NA,NA,NA,0.18,0,NA,NA,1.372,13.6,96.9,452,448
NA,2024-06-12T02:00:00Z,NA,NA,NA,0.13,0,NA,NA,1.375,13.1,96.89,452,449
NA,2024-06-12T02:15:00Z,NA,NA,NA,0.12,0,NA,NA,1.362,12.8,96.89,452,449
NA,2024-06-12T02:30:00Z,NA,NA,NA,0.1,0,NA,NA,1.356,12.5,96.88,453,449
NA,2024-06-12T02:45:00Z,NA,NA,NA,0.08,0,NA,NA,1.38,12.7,96.87,452,449
NA,2024-06-12T03:00:00Z,NA,NA,NA,0.09,0,NA,NA,1.365,12.6,96.86,452,449
NA,2024-06-12T03:15:00Z,NA,NA,NA,0.09,0,NA,NA,1.364,12.5,96.85,453,449
NA,2024-06-12T03:30:00Z,NA,NA,NA,0.08,0,NA,NA,1.366,12.4,96.84,453,449
NA,2024-06-12T03:45:00Z,NA,NA,NA,0.07,0,NA,NA,1.359,12.3,96.84,453,449
NA,2024-06-12T04:00:00Z,NA,NA,NA,0.07,0,NA,NA,1.345,12.1,96.85,454,450
NA,2024-06-12T04:15:00Z,NA,NA,NA,0.05,0,NA,NA,1.323,11.7,96.87,455,450
NA,2024-06-12T04:30:00Z,NA,NA,NA,0.04,0,NA,NA,1.32,11.5,96.87,455,450
NA,2024-06-12T04:45:00Z,NA,NA,NA,0.02,0,NA,NA,1.331,11.4,96.86,454,450
NA,2024-06-12T05:00:00Z,NA,NA,NA,0.02,0,NA,NA,1.331,11.4,96.85,455,450
NA,2024-06-12T05:15:00Z,NA,NA,NA,0.01,0,NA,NA,1.324,11.3,96.85,456,450
NA,2024-06-12T05:30:00Z,NA,NA,NA,0.01,0,NA,NA,1.318,11.2,96.85,457,451
NA,2024-06-12T05:45:00Z,NA,NA,NA,0,0,NA,NA,1.318,11.1,96.85,459,451
NA,2024-06-12T06:00:00Z,NA,NA,NA,0,0,NA,NA,1.302,10.9,96.87,463,451
NA,2024-06-12T06:15:00Z,NA,NA,NA,0,2.9,NA,NA,1.297,10.8,96.88,466,452
NA,2024-06-12T06:30:00Z,NA,NA,NA,0,11.7,NA,NA,1.289,10.8,96.9,468,452
NA,2024-06-12T06:45:00Z,NA,NA,NA,0,24,NA,NA,1.29,10.8,96.92,469,452
NA,2024-06-12T07:00:00Z,NA,NA,NA,0,42.3,NA,NA,1.307,11,96.93,467,450
NA,2024-06-12T07:15:00Z,NA,NA,NA,0,59,NA,NA,1.34,11.3,96.94,456,450
NA,2024-06-12T07:30:00Z,NA,NA,NA,0,91.4,NA,NA,1.389,11.8,96.96,453,449
NA,2024-06-12T07:45:00Z,NA,NA,NA,0.03,249.2,NA,NA,1.512,13.4,96.96,452,449
NA,2024-06-12T08:00:00Z,NA,NA,NA,0.25,162.8,NA,NA,1.582,16.2,96.97,451,448
NA,2024-06-12T08:15:00Z,NA,NA,NA,0.35,97,NA,NA,1.557,16.8,96.98,451,447
NA,2024-06-12T08:30:00Z,NA,NA,NA,0.32,208.9,NA,NA,1.51,16.1,96.98,451,448
NA,2024-06-12T08:45:00Z,NA,NA,NA,0.34,259.8,NA,NA,1.581,16.9,96.99,450,447
NA,2024-06-12T09:00:00Z,NA,NA,NA,0.33,150.1,NA,NA,1.615,17,97.01,451,447
NA,2024-06-12T09:15:00Z,NA,NA,NA,0.33,138.1,NA,NA,1.626,17.2,97.02,451,447
NA,2024-06-12T09:30:00Z,NA,NA,NA,0.32,149,NA,NA,1.649,17.2,97.02,450,447
NA,2024-06-12T09:45:00Z,NA,NA,NA,0.36,161.5,NA,NA,1.692,17.9,97.02,450,447
NA,2024-06-12T10:00:00Z,NA,NA,NA,0.39,161.1,NA,NA,1.726,18.4,97.01,450,447
NA,2024-06-12T10:15:00Z,NA,NA,NA,0.45,171,NA,NA,1.767,19.2,97,450,447
NA,2024-06-12T10:30:00Z,NA,NA,NA,0.6,209.8,NA,NA,1.757,20.1,97,449,446
NA,2024-06-12T10:45:00Z,NA,NA,NA,0.7,240.2,NA,NA,1.739,20.7,97,449,446
NA,2024-06-12T11:00:00Z,NA,NA,NA,0.81,402.8,NA,NA,1.688,21.1,97,448,445
NA,2024-06-12T11:15:00Z,NA,NA,NA,0.87,708.6,NA,NA,1.602,20.9,97,448,445
NA,2024-06-12T11:30:00Z,NA,NA,NA,0.93,694.2,NA,NA,1.658,21.7,97,448,445
NA,2024-06-12T11:45:00Z,NA,NA,NA,1.04,275.9,NA,NA,1.613,22.1,96.99,447,445
NA,2024-06-12T12:00:00Z,NA,NA,NA,1.13,204.2,NA,NA,1.625,22.7,96.98,447,445
NA,2024-06-12T12:15:00Z,NA,NA,NA,1.19,227.2,NA,NA,1.607,22.9,96.98,447,445
NA,2024-06-12T12:30:00Z,NA,NA,NA,1.27,226.5,NA,NA,1.507,22.8,96.97,447,445
NA,2024-06-12T12:45:00Z,NA,NA,NA,1.32,209.8,NA,NA,1.456,22.8,96.96,446,444
NA,2024-06-12T13:00:00Z,NA,NA,NA,1.36,199.4,NA,NA,1.418,22.8,96.96,446,444
NA,2024-06-12T13:15:00Z,NA,NA,NA,1.41,216.2,NA,NA,1.527,23.7,96.94,446,444
NA,2024-06-12T13:30:00Z,NA,NA,NA,1.37,197.8,NA,NA,1.514,23.4,96.94,445,444
NA,2024-06-12T13:45:00Z,NA,NA,NA,1.32,243.7,NA,NA,1.523,23.2,96.93,446,444
NA,2024-06-12T14:00:00Z,NA,NA,NA,1.36,367.9,NA,NA,1.549,23.6,96.91,443,443
NA,2024-06-12T14:15:00Z,NA,NA,NA,1.42,840.5,NA,NA,1.578,24.1,96.9,442,443
NA,2024-06-12T14:30:00Z,NA,NA,NA,1.52,1021,NA,NA,1.571,24.6,96.89,444,443
NA,2024-06-12T14:45:00Z,NA,NA,NA,1.64,760.6,NA,NA,1.586,25.3,96.88,445,443
NA,2024-06-12T15:00:00Z,NA,NA,NA,1.57,301,NA,NA,1.602,25,96.88,442,442
NA,2024-06-12T15:15:00Z,NA,NA,NA,1.62,596.7,NA,NA,1.706,25.8,96.87,441,442
NA,2024-06-12T15:30:00Z,NA,NA,NA,1.67,938,NA,NA,1.615,25.6,96.88,442,443
NA,2024-06-12T15:45:00Z,NA,NA,NA,1.73,863.9,NA,NA,1.602,25.9,96.87,441,442
NA,2024-06-12T16:00:00Z,NA,NA,NA,1.83,833.1,NA,NA,1.533,26,96.87,444,443
NA,2024-06-12T16:15:00Z,NA,NA,NA,1.89,616.5,NA,NA,1.523,26.3,96.86,442,442
NA,2024-06-12T16:30:00Z,NA,NA,NA,1.91,297.9,NA,NA,1.44,26,96.85,444,442
NA,2024-06-12T16:45:00Z,NA,NA,NA,1.96,326.8,NA,NA,1.506,26.5,96.84,444,442
NA,2024-06-12T17:00:00Z,NA,NA,NA,2,183.8,NA,NA,1.451,26.4,96.84,441,442
NA,2024-06-12T17:15:00Z,NA,NA,NA,2.02,149.2,NA,NA,1.467,26.6,96.83,440,441
NA,2024-06-12T17:30:00Z,NA,NA,NA,2.1,296.6,NA,NA,1.405,26.7,96.83,439,440
NA,2024-06-12T17:45:00Z,NA,NA,NA,2.1,613.6,NA,NA,1.374,26.6,96.82,441,440
NA,2024-06-12T18:00:00Z,NA,NA,NA,1.99,459.8,NA,NA,1.468,26.5,96.81,441,442
NA,2024-06-12T18:15:00Z,NA,NA,NA,1.96,145.2,NA,NA,1.441,26.2,96.81,444,442
NA,2024-06-12T18:30:00Z,NA,NA,NA,1.88,121.6,NA,NA,1.488,26,96.81,444,442
NA,2024-06-12T18:45:00Z,NA,NA,NA,1.78,87,NA,NA,1.487,25.5,96.8,444,442
NA,2024-06-12T19:00:00Z,NA,NA,NA,1.71,78.4,NA,NA,1.488,25.2,96.8,444,443
NA,2024-06-12T19:15:00Z,NA,NA,NA,1.68,84,NA,NA,1.511,25.1,96.81,445,443
NA,2024-06-12T19:30:00Z,NA,NA,NA,1.61,154.2,NA,NA,1.547,25,96.81,445,443
NA,2024-06-12T19:45:00Z,NA,NA,NA,1.56,116.6,NA,NA,1.576,24.8,96.81,445,443
NA,2024-06-12T20:00:00Z,NA,NA,NA,1.55,69.4,NA,NA,1.544,24.6,96.81,445,443
NA,2024-06-12T20:15:00Z,NA,NA,NA,1.48,60.2,NA,NA,1.584,24.4,96.83,445,443
NA,2024-06-12T20:30:00Z,NA,NA,NA,1.24,41,NA,NA,1.774,24.2,96.83,446,443
NA,2024-06-12T20:45:00Z,NA,NA,NA,1.09,24.7,NA,NA,1.789,23.4,96.83,447,444
NA,2024-06-12T21:00:00Z,NA,NA,NA,1.04,6,NA,NA,1.7,22.6,96.83,447,445
NA,2024-06-12T21:15:00Z,NA,NA,NA,0.95,0,NA,NA,1.65,21.8,96.83,447,445
NA,2024-06-12T21:30:00Z,NA,NA,NA,0.81,0,NA,NA,1.674,21,96.83,448,445
NA,2024-06-12T21:45:00Z,NA,NA,NA,0.68,0,NA,NA,1.67,20.1,96.86,448,446
NA,2024-06-12T22:00:00Z,NA,NA,NA,0.61,0,NA,NA,1.644,19.4,96.87,448,446
NA,2024-06-12T22:15:00Z,NA,NA,NA,0.61,0,NA,NA,1.661,19.5,96.88,448,446
NA,2024-06-12T22:30:00Z,NA,NA,NA,0.54,0,NA,NA,1.628,18.8,96.88,449,446
NA,2024-06-12T22:45:00Z,NA,NA,NA,0.56,0,NA,NA,1.614,18.8,96.88,449,446
NA,2024-06-12T23:00:00Z,NA,NA,NA,0.56,0,NA,NA,1.611,18.8,96.87,449,446
NA,2024-06-12T23:15:00Z,NA,NA,NA,0.56,0,NA,NA,1.605,18.8,96.87,449,446
NA,2024-06-12T23:30:00Z,NA,NA,NA,0.47,0,NA,NA,1.611,18.1,96.87,449,446
NA,2024-06-12T23:45:00Z,NA,NA,NA,0.45,0,NA,NA,1.609,18,96.86,449,447
NA,2024-06-13T00:00:00Z,NA,NA,NA,0.44,0,NA,NA,1.587,17.7,96.86,449,447
NA,2024-06-13T00:15:00Z,NA,NA,NA,0.44,0,NA,NA,1.576,17.6,96.86,450,447
NA,2024-06-13T00:30:00Z,NA,NA,NA,0.38,0,NA,NA,1.585,17.2,96.86,450,447
NA,2024-06-13T00:45:00Z,NA,NA,NA,0.36,0,NA,NA,1.582,17.1,96.85,450,447
NA,2024-06-13T01:00:00Z,NA,NA,NA,0.39,0,NA,NA,1.583,17.3,96.84,450,447
NA,2024-06-13T01:15:00Z,NA,NA,NA,0.37,0,NA,NA,1.571,17.1,96.83,450,447
NA,2024-06-13T01:30:00Z,NA,NA,NA,0.33,0,NA,NA,1.548,16.5,96.82,450,447
NA,2024-06-13T01:45:00Z,NA,NA,NA,0.3,0,NA,NA,1.551,16.3,96.8,450,447
NA,2024-06-13T02:00:00Z,NA,NA,NA,0.28,0,NA,NA,1.536,16,96.79,451,448
NA,2024-06-13T02:15:00Z,NA,NA,NA,0.24,0,NA,NA,1.532,15.6,96.78,451,448
NA,2024-06-13T02:30:00Z,NA,NA,NA,0.23,0,NA,NA,1.522,15.4,96.78,451,448
NA,2024-06-13T02:45:00Z,NA,NA,NA,0.2,0,NA,NA,1.538,15.3,96.77,451,448
NA,2024-06-13T03:00:00Z,NA,NA,NA,0.17,0,NA,NA,1.548,15.2,96.77,451,448
NA,2024-06-13T03:15:00Z,NA,NA,NA,0.15,0,NA,NA,1.557,15.1,96.79,451,448
NA,2024-06-13T03:30:00Z,NA,NA,NA,0.14,0,NA,NA,1.553,14.9,96.79,452,449
NA,2024-06-13T03:45:00Z,NA,NA,NA,0.12,0,NA,NA,1.537,14.6,96.8,452,449
NA,2024-06-13T04:00:00Z,NA,NA,NA,0.1,0,NA,NA,1.528,14.3,96.8,452,449
NA,2024-06-13T04:15:00Z,NA,NA,NA,0.09,0,NA,NA,1.526,14.2,96.82,452,449
NA,2024-06-13T04:30:00Z,NA,NA,NA,0.09,0,NA,NA,1.54,14.3,96.82,452,449
NA,2024-06-13T04:45:00Z,NA,NA,NA,0.08,0,NA,NA,1.535,14.2,96.82,453,449
NA,2024-06-13T05:00:00Z,NA,NA,NA,0.07,0,NA,NA,1.532,14.1,96.81,453,449
NA,2024-06-13T05:15:00Z,NA,NA,NA,0.07,0,NA,NA,1.531,14,96.83,453,449
NA,2024-06-13T05:30:00Z,NA,NA,NA,0.06,0,NA,NA,1.529,14,96.83,453,449
NA,2024-06-13T05:45:00Z,NA,NA,NA,0.06,0,NA,NA,1.526,13.9,96.83,453,450
NA,2024-06-13T06:00:00Z,NA,NA,NA,0.05,0,NA,NA,1.53,13.8,96.83,453,450
NA,2024-06-13T06:15:00Z,NA,NA,NA,0.04,0,NA,NA,1.538,13.8,96.83,454,450
NA,2024-06-13T06:30:00Z,NA,NA,NA,0.03,5.9,NA,NA,1.553,13.8,96.84,454,450
NA,2024-06-13T06:45:00Z,NA,NA,NA,0.02,14.3,NA,NA,1.554,13.8,96.85,454,450
NA,2024-06-13T07:00:00Z,NA,NA,NA,0.02,25.1,NA,NA,1.567,13.9,96.86,453,450
NA,2024-06-13T07:15:00Z,NA,NA,NA,0.02,40.5,NA,NA,1.6,14.2,96.87,453,450
NA,2024-06-13T07:30:00Z,NA,NA,NA,0.03,63.9,NA,NA,1.637,14.7,96.87,452,449
NA,2024-06-13T07:45:00Z,NA,NA,NA,0.11,198.9,NA,NA,1.702,16,96.87,452,449
NA,2024-06-13T08:00:00Z,NA,NA,NA,0.31,131.1,NA,NA,1.763,18.1,96.87,450,448
NA,2024-06-13T08:15:00Z,NA,NA,NA,0.48,106.9,NA,NA,1.791,19.6,96.88,450,447
NA,2024-06-13T08:30:00Z,NA,NA,NA,0.56,248.3,NA,NA,1.828,20.4,96.88,450,446
NA,2024-06-13T08:45:00Z,NA,NA,NA,0.61,313.5,NA,NA,1.855,20.8,96.89,449,446
NA,2024-06-13T09:00:00Z,NA,NA,NA,0.59,180.4,NA,NA,1.856,20.7,96.91,449,446
NA,2024-06-13T09:15:00Z,NA,NA,NA,0.55,137,NA,NA,1.918,20.9,96.92,449,446
NA,2024-06-13T09:30:00Z,NA,NA,NA,0.59,140.6,NA,NA,1.988,21.6,96.94,448,446
NA,2024-06-13T09:45:00Z,NA,NA,NA,0.63,150.9,NA,NA,2.03,22.1,96.93,449,445
NA,2024-06-13T10:00:00Z,NA,NA,NA,0.71,150.3,NA,NA,2.087,23,96.92,449,445
NA,2024-06-13T10:15:00Z,NA,NA,NA,0.89,151.8,NA,NA,2.017,23.6,96.92,448,445
NA,2024-06-13T10:30:00Z,NA,NA,NA,0.97,183.1,NA,NA,2.06,24.2,96.91,448,445
NA,2024-06-13T10:45:00Z,NA,NA,NA,1.11,184,NA,NA,1.971,24.6,96.91,448,445
NA,2024-06-13T11:00:00Z,NA,NA,NA,1.19,275.2,NA,NA,2.011,25.2,96.91,448,445
NA,2024-06-13T11:15:00Z,NA,NA,NA,1.27,736.6,NA,NA,2.068,25.9,96.91,447,444
NA,2024-06-13T11:30:00Z,NA,NA,NA,1.32,804.4,NA,NA,2.128,26.4,96.91,447,445
NA,2024-06-13T11:45:00Z,NA,NA,NA,1.41,287.7,NA,NA,2.123,26.9,96.91,447,444
NA,2024-06-13T12:00:00Z,NA,NA,NA,1.46,203.4,NA,NA,2.132,27.1,96.91,447,444
NA,2024-06-13T12:15:00Z,NA,NA,NA,1.52,182.9,NA,NA,2.101,27.2,96.91,447,444
NA,2024-06-13T12:30:00Z,NA,NA,NA,1.58,240.8,NA,NA,2.07,27.4,96.9,447,444
NA,2024-06-13T12:45:00Z,NA,NA,NA,1.62,224.7,NA,NA,2.067,27.6,96.9,446,444
NA,2024-06-13T13:00:00Z,NA,NA,NA,1.72,225.8,NA,NA,2.121,28.3,96.88,445,444
NA,2024-06-13T13:15:00Z,NA,NA,NA,1.8,257.6,NA,NA,2.055,28.4,96.88,446,444
NA,2024-06-13T13:30:00Z,NA,NA,NA,1.78,286.4,NA,NA,2.018,28.1,96.88,444,443
NA,2024-06-13T13:45:00Z,NA,NA,NA,1.78,321,NA,NA,2.011,28,96.87,445,444
NA,2024-06-13T14:00:00Z,NA,NA,NA,1.83,471.7,NA,NA,1.993,28.2,96.86,443,443
NA,2024-06-13T14:15:00Z,NA,NA,NA,1.91,868.8,NA,NA,1.961,28.4,96.84,442,442
NA,2024-06-13T14:30:00Z,NA,NA,NA,1.98,843.4,NA,NA,1.891,28.4,96.83,445,443
NA,2024-06-13T14:45:00Z,NA,NA,NA,2.09,601,NA,NA,1.967,29.2,96.81,444,443
NA,2024-06-13T15:00:00Z,NA,NA,NA,1.97,251,NA,NA,1.932,28.5,96.79,442,442
NA,2024-06-13T15:15:00Z,NA,NA,NA,2.01,541.3,NA,NA,1.911,28.6,96.77,442,442
NA,2024-06-13T15:30:00Z,NA,NA,NA,2.06,949.4,NA,NA,1.911,28.8,96.76,441,442
NA,2024-06-13T15:45:00Z,NA,NA,NA,2.17,932.4,NA,NA,1.986,29.6,96.75,441,442
NA,2024-06-13T16:00:00Z,NA,NA,NA,2.2,751.1,NA,NA,1.937,29.6,96.75,443,443
NA,2024-06-13T16:15:00Z,NA,NA,NA,2.12,670.3,NA,NA,1.943,29.2,96.74,442,442
NA,2024-06-13T16:30:00Z,NA,NA,NA,2.1,252.3,NA,NA,1.87,28.8,96.73,444,443
NA,2024-06-13T16:45:00Z,NA,NA,NA,2.07,244.6,NA,NA,1.871,28.7,96.74,444,443
NA,2024-06-13T17:00:00Z,NA,NA,NA,2.05,155.3,NA,NA,1.897,28.8,96.74,442,443
NA,2024-06-13T17:15:00Z,NA,NA,NA,2.08,170.8,NA,NA,1.98,29.2,96.74,441,442
NA,2024-06-13T17:30:00Z,NA,NA,NA,2.15,296.1,NA,NA,1.98,29.6,96.74,441,442
NA,2024-06-13T17:45:00Z,NA,NA,NA,2.14,487.4,NA,NA,1.905,29.2,96.74,443,442
NA,2024-06-13T18:00:00Z,NA,NA,NA,2.07,424.8,NA,NA,1.983,29.2,96.74,442,442
NA,2024-06-13T18:15:00Z,NA,NA,NA,2.01,147.9,NA,NA,2.02,29.1,96.73,445,443
NA,2024-06-13T18:30:00Z,NA,NA,NA,1.95,102,NA,NA,1.987,28.7,96.73,445,443
NA,2024-06-13T18:45:00Z,NA,NA,NA,1.91,93.6,NA,NA,1.981,28.5,96.72,445,443
NA,2024-06-13T19:00:00Z,NA,NA,NA,1.86,86.2,NA,NA,2.007,28.4,96.71,445,443
NA,2024-06-13T19:15:00Z,NA,NA,NA,1.83,84,NA,NA,2.016,28.3,96.71,445,443
NA,2024-06-13T19:30:00Z,NA,NA,NA,1.79,139,NA,NA,2.02,28.2,96.7,446,443
NA,2024-06-13T19:45:00Z,NA,NA,NA,1.74,104.4,NA,NA,2.031,28,96.69,446,443
NA,2024-06-13T20:00:00Z,NA,NA,NA,1.65,54,NA,NA,2.049,27.6,96.67,446,443
NA,2024-06-13T20:15:00Z,NA,NA,NA,1.6,44.1,NA,NA,2.062,27.4,96.67,446,443
NA,2024-06-13T20:30:00Z,NA,NA,NA,1.43,28.2,NA,NA,2.166,27.2,96.69,446,444
NA,2024-06-13T20:45:00Z,NA,NA,NA,1.37,15.7,NA,NA,2.146,26.8,96.68,447,444
NA,2024-06-13T21:00:00Z,NA,NA,NA,1.13,2,NA,NA,2.199,25.8,96.69,448,445
NA,2024-06-13T21:15:00Z,NA,NA,NA,0.98,0,NA,NA,2.207,25.1,96.69,448,445
NA,2024-06-13T21:30:00Z,NA,NA,NA,0.85,0,NA,NA,2.199,24.4,96.7,448,446
NA,2024-06-13T21:45:00Z,NA,NA,NA,0.87,0,NA,NA,2.15,24.2,96.7,448,445
NA,2024-06-13T22:00:00Z,NA,NA,NA,0.84,0,NA,NA,2.151,24.1,96.69,449,446
NA,2024-06-13T22:15:00Z,NA,NA,NA,0.72,0,NA,NA,2.16,23.4,96.71,449,446
NA,2024-06-13T22:30:00Z,NA,NA,NA,0.62,0,NA,NA,2.147,22.7,96.74,449,446
NA,2024-06-13T22:45:00Z,NA,NA,NA,0.57,0,NA,NA,2.15,22.5,96.75,449,447
NA,2024-06-13T23:00:00Z,NA,NA,NA,0.55,0,NA,NA,2.149,22.4,96.75,450,447
NA,2024-06-13T23:15:00Z,NA,NA,NA,0.51,0,NA,NA,2.11,21.9,96.76,450,447
NA,2024-06-13T23:30:00Z,NA,NA,NA,0.5,0,NA,NA,2.109,21.8,96.77,450,447
NA,2024-06-13T23:45:00Z,NA,NA,NA,0.47,0,NA,NA,2.142,21.8,96.77,450,447
NA,2024-06-14T00:00:00Z,NA,NA,NA,0.44,0,NA,NA,2.121,21.5,96.76,450,447
NA,2024-06-14T00:15:00Z,NA,NA,NA,0.47,0,NA,NA,2.089,21.5,96.74,450,447
NA,2024-06-14T00:15:00Z,NA,NA,NA,0.47,0,NA,NA,2.094,21.5,96.75,450,447
NA,2024-06-14T00:30:00Z,NA,NA,NA,0.45,0,NA,NA,2.084,21.3,96.74,450,447
NA,2024-06-14T00:45:00Z,NA,NA,NA,0.4,0,NA,NA,2.072,20.9,96.74,451,447
NA,2024-06-14T01:00:00Z,NA,NA,NA,0.38,0,NA,NA,2.09,20.9,96.75,451,448
NA,2024-06-14T01:15:00Z,NA,NA,NA,0.36,0,NA,NA,2.086,20.7,96.75,451,448
NA,2024-06-14T01:30:00Z,NA,NA,NA,0.31,0,NA,NA,2.08,20.4,96.74,451,448
NA,2024-06-14T01:45:00Z,NA,NA,NA,0.29,0,NA,NA,2.076,20.2,96.73,451,448
NA,2024-06-14T02:00:00Z,NA,NA,NA,0.26,0,NA,NA,2.069,20,96.73,452,448
NA,2024-06-14T02:15:00Z,NA,NA,NA,0.23,0,NA,NA,2.078,19.8,96.72,452,448
NA,2024-06-14T02:30:00Z,NA,NA,NA,0.2,0,NA,NA,2.077,19.6,96.7,452,449
NA,2024-06-14T02:45:00Z,NA,NA,NA,0.15,0,NA,NA,2.061,19.1,96.7,452,449
NA,2024-06-14T03:00:00Z,NA,NA,NA,0.13,0,NA,NA,2.075,19.1,96.69,452,449
NA,2024-06-14T03:15:00Z,NA,NA,NA,0.14,0,NA,NA,2.089,19.2,96.7,452,449
NA,2024-06-14T03:30:00Z,NA,NA,NA,0.14,0,NA,NA,2.081,19.2,96.7,452,449
NA,2024-06-14T03:45:00Z,NA,NA,NA,0.12,0,NA,NA,2.083,19.1,96.68,453,449
NA,2024-06-14T04:00:00Z,NA,NA,NA,0.11,0,NA,NA,2.08,19,96.68,453,449
NA,2024-06-14T04:15:00Z,NA,NA,NA,0.1,0,NA,NA,2.07,18.8,96.68,453,449
NA,2024-06-14T04:30:00Z,NA,NA,NA,0.09,0,NA,NA,2.055,18.7,96.67,453,450
NA,2024-06-14T04:45:00Z,NA,NA,NA,0.07,0,NA,NA,2.04,18.4,96.65,454,450
NA,2024-06-14T05:00:00Z,NA,NA,NA,0.07,0,NA,NA,2.037,18.3,96.65,454,450
NA,2024-06-14T05:15:00Z,NA,NA,NA,0.06,0,NA,NA,2.044,18.3,96.66,454,450
NA,2024-06-14T05:30:00Z,NA,NA,NA,0.05,0,NA,NA,2.044,18.2,96.67,454,450
NA,2024-06-14T05:45:00Z,NA,NA,NA,0.04,0,NA,NA,2.061,18.3,96.68,454,450
NA,2024-06-14T06:00:00Z,NA,NA,NA,0.05,0,NA,NA,2.054,18.3,96.71,454,450
NA,2024-06-14T06:15:00Z,NA,NA,NA,0.04,0,NA,NA,2.033,18,96.73,455,450
NA,2024-06-14T06:30:00Z,NA,NA,NA,0.02,3.8,NA,NA,2.018,17.8,96.73,455,451
NA,2024-06-14T06:45:00Z,NA,NA,NA,0.01,10.8,NA,NA,2.012,17.7,96.74,455,451
NA,2024-06-14T07:00:00Z,NA,NA,NA,0,25.1,NA,NA,2.043,17.9,96.74,455,450
NA,2024-06-14T07:15:00Z,NA,NA,NA,0,41.9,NA,NA,2.071,18.1,96.75,454,450
