X,Timestamp,VPD.x,Vapor.Pressure.x,Atmos.Pressure.x,Air.TempC.x,Wetness.Level.2,Air.TempC.y,VPD.y,Vapor.Pressure.y,Atmos.Pressure.y,Wetness.Level.1,Solar,Air.TempC,VPD,Vapor.Pressure,Atmos.Pressure
NA,2024-06-05T04:00:00Z,NA,NA,NA,NA,591,NA,NA,NA,NA,911,0,19.2,0,2.222,96.87
NA,2024-06-05T04:15:00Z,NA,NA,NA,NA,592,NA,NA,NA,NA,682,0,19.2,0,2.227,96.86
NA,2024-06-05T04:30:00Z,NA,NA,NA,NA,584,NA,NA,NA,NA,614,0,19.2,0,2.23,96.86
NA,2024-06-05T04:45:00Z,NA,NA,NA,NA,551,NA,NA,NA,NA,573,0,19.3,0,2.241,96.86
NA,2024-06-05T05:00:00Z,NA,NA,NA,NA,551,NA,NA,NA,NA,564,0,19.4,0,2.255,96.84
NA,2024-06-05T05:15:00Z,NA,NA,NA,NA,555,NA,NA,NA,NA,546,0,19.5,0,2.259,96.84
NA,2024-06-05T05:30:00Z,NA,NA,NA,NA,560,NA,NA,NA,NA,539,0,19.4,0,2.256,96.84
NA,2024-06-05T05:45:00Z,NA,NA,NA,NA,562,NA,NA,NA,NA,543,0,19.4,0,2.254,96.86
NA,2024-06-05T06:00:00Z,NA,NA,NA,NA,566,NA,NA,NA,NA,533,0,19.5,0,2.261,96.86
NA,2024-06-05T06:15:00Z,NA,NA,NA,NA,572,NA,NA,NA,NA,528,0,19.4,0,2.251,96.86
NA,2024-06-05T06:30:00Z,NA,NA,NA,NA,549,NA,NA,NA,NA,530,0,19.3,0,2.235,96.87
NA,2024-06-05T06:45:00Z,NA,NA,NA,NA,553,NA,NA,NA,NA,538,4.2,19.2,0,2.225,96.9
NA,2024-06-05T07:00:00Z,NA,NA,NA,NA,555,NA,NA,NA,NA,540,8.1,19.2,0,2.226,96.9
NA,2024-06-05T07:15:00Z,NA,NA,NA,NA,560,NA,NA,NA,NA,533,8.4,19.2,0,2.225,96.91
NA,2024-06-05T07:30:00Z,NA,NA,NA,NA,557,NA,NA,NA,NA,527,19,19.2,0,2.222,96.91
NA,2024-06-05T07:45:00Z,NA,NA,NA,NA,552,NA,NA,NA,NA,522,23.4,19.3,0,2.243,96.91
NA,2024-06-05T08:00:00Z,NA,NA,NA,NA,544,NA,NA,NA,NA,514,37,19.6,0,2.276,96.91
NA,2024-06-05T08:15:00Z,NA,NA,NA,NA,548,NA,NA,NA,NA,511,28.7,19.9,0,2.327,96.93
NA,2024-06-05T08:30:00Z,NA,NA,NA,NA,557,NA,NA,NA,NA,505,37.5,20.3,0,2.385,96.94
NA,2024-06-05T08:45:00Z,NA,NA,NA,NA,566,NA,NA,NA,NA,503,37.4,20.6,0,2.419,96.94
NA,2024-06-05T09:00:00Z,NA,NA,NA,NA,574,NA,NA,NA,NA,493,48.3,20.9,0,2.464,96.96
NA,2024-06-05T09:15:00Z,NA,NA,NA,NA,576,NA,NA,NA,NA,486,47.6,21.6,0,2.57,96.98
NA,2024-06-05T09:30:00Z,NA,NA,NA,NA,574,NA,NA,NA,NA,480,58.8,22.1,0,2.657,96.97
NA,2024-06-05T09:45:00Z,NA,NA,NA,NA,572,NA,NA,NA,NA,477,61.5,22.7,0,2.755,96.97
NA,2024-06-05T10:00:00Z,NA,NA,NA,NA,570,NA,NA,NA,NA,477,41.6,22.8,0,2.774,96.95
NA,2024-06-05T10:15:00Z,NA,NA,NA,NA,568,NA,NA,NA,NA,476,41.9,22.8,0.01,2.76,96.95
NA,2024-06-05T10:30:00Z,NA,NA,NA,NA,562,NA,NA,NA,NA,474,78.4,23,0.01,2.788,96.94
NA,2024-06-05T10:45:00Z,NA,NA,NA,NA,555,NA,NA,NA,NA,473,68.8,23.4,0.07,2.813,96.94
NA,2024-06-05T11:00:00Z,NA,NA,NA,NA,546,NA,NA,NA,NA,470,87.2,23.7,0.09,2.837,96.94
NA,2024-06-05T11:15:00Z,NA,NA,NA,NA,535,NA,NA,NA,NA,467,85.5,24,0.13,2.853,96.93
NA,2024-06-05T11:30:00Z,NA,NA,NA,NA,528,NA,NA,NA,NA,470,53.5,24,0.13,2.853,96.93
NA,2024-06-05T11:45:00Z,NA,NA,NA,NA,509,NA,NA,NA,NA,461,136.8,24.2,0.15,2.868,96.92
NA,2024-06-05T12:00:00Z,NA,NA,NA,NA,471,NA,NA,NA,NA,455,234.6,25.1,0.35,2.834,96.88
NA,2024-06-05T12:15:00Z,NA,NA,NA,NA,445,NA,NA,NA,NA,452,233.6,25.9,0.43,2.911,96.86
NA,2024-06-05T12:30:00Z,NA,NA,NA,NA,446,NA,NA,NA,NA,451,102,25.9,0.56,2.773,96.87
NA,2024-06-05T12:45:00Z,NA,NA,NA,NA,445,NA,NA,NA,NA,450,122.1,25.8,0.59,2.723,96.87
NA,2024-06-05T13:00:00Z,NA,NA,NA,NA,445,NA,NA,NA,NA,451,104,26.1,0.61,2.766,96.86
NA,2024-06-05T13:15:00Z,NA,NA,NA,NA,445,NA,NA,NA,NA,450,105.5,26.2,0.69,2.711,96.84
NA,2024-06-05T13:30:00Z,NA,NA,NA,NA,445,NA,NA,NA,NA,450,89.5,26.2,0.75,2.644,96.84
NA,2024-06-05T13:45:00Z,NA,NA,NA,NA,445,NA,NA,NA,NA,450,95,26,0.69,2.663,96.81
NA,2024-06-05T14:00:00Z,NA,NA,NA,NA,445,NA,NA,NA,NA,450,83.7,25.7,0.64,2.66,96.79
NA,2024-06-05T14:15:00Z,NA,NA,NA,NA,445,NA,NA,NA,NA,450,67,25.6,0.7,2.58,96.77
NA,2024-06-05T14:30:00Z,NA,NA,NA,NA,445,NA,NA,NA,NA,450,92.1,25.7,0.7,2.611,96.74
NA,2024-06-05T14:45:00Z,NA,NA,NA,NA,444,NA,NA,NA,NA,448,119.9,26,0.74,2.616,96.73
NA,2024-06-05T15:00:00Z,NA,NA,NA,NA,444,NA,NA,NA,NA,450,57.9,26.4,0.86,2.569,96.7
NA,2024-06-05T15:15:00Z,NA,NA,NA,NA,724,NA,NA,NA,NA,978,11.2,24.6,0.57,2.523,96.77
NA,2024-06-05T15:30:00Z,NA,NA,NA,NA,623,NA,NA,NA,NA,564,37.5,20.9,0.08,2.396,96.8
NA,2024-06-05T15:45:00Z,NA,NA,NA,NA,606,NA,NA,NA,NA,586,63.5,21,0.01,2.476,96.77
NA,2024-06-05T16:00:00Z,NA,NA,NA,NA,589,NA,NA,NA,NA,560,52.9,21.2,0,2.521,96.76
NA,2024-06-05T16:15:00Z,NA,NA,NA,NA,566,NA,NA,NA,NA,582,49.3,21.5,0,2.561,96.77
NA,2024-06-05T16:30:00Z,NA,NA,NA,NA,572,NA,NA,NA,NA,546,72.1,21.6,0,2.584,96.77
NA,2024-06-05T16:45:00Z,NA,NA,NA,NA,573,NA,NA,NA,NA,525,56.4,21.8,0,2.607,96.76
NA,2024-06-05T17:00:00Z,NA,NA,NA,NA,601,NA,NA,NA,NA,510,61.7,21.9,0,2.627,96.76
NA,2024-06-05T17:15:00Z,NA,NA,NA,NA,604,NA,NA,NA,NA,487,90.1,22.1,0,2.652,96.74
NA,2024-06-05T17:30:00Z,NA,NA,NA,NA,605,NA,NA,NA,NA,481,69.6,22.4,0,2.708,96.73
NA,2024-06-05T17:45:00Z,NA,NA,NA,NA,605,NA,NA,NA,NA,477,66.1,22.5,0.01,2.719,96.72
NA,2024-06-05T18:00:00Z,NA,NA,NA,NA,602,NA,NA,NA,NA,473,67,23,0.08,2.732,96.71
NA,2024-06-05T18:15:00Z,NA,NA,NA,NA,601,NA,NA,NA,NA,473,23.3,23.2,0.15,2.69,96.7
NA,2024-06-05T18:30:00Z,NA,NA,NA,NA,596,NA,NA,NA,NA,470,35.7,22.9,0.15,2.642,96.69
NA,2024-06-05T18:45:00Z,NA,NA,NA,NA,588,NA,NA,NA,NA,467,52.4,23.1,0.18,2.638,96.68
NA,2024-06-05T19:00:00Z,NA,NA,NA,NA,579,NA,NA,NA,NA,464,42.1,23.3,0.26,2.605,96.67
NA,2024-06-05T19:15:00Z,NA,NA,NA,NA,567,NA,NA,NA,NA,462,25.5,23.2,0.27,2.575,96.66
NA,2024-06-05T19:30:00Z,NA,NA,NA,NA,553,NA,NA,NA,NA,458,20.1,22.9,0.23,2.558,96.65
NA,2024-06-05T19:45:00Z,NA,NA,NA,NA,534,NA,NA,NA,NA,454,13.4,22.7,0.23,2.527,96.64
NA,2024-06-05T20:00:00Z,NA,NA,NA,NA,515,NA,NA,NA,NA,454,9.2,22.5,0.24,2.486,96.63
NA,2024-06-05T20:15:00Z,NA,NA,NA,NA,497,NA,NA,NA,NA,454,7.1,22.3,0.25,2.448,96.61
NA,2024-06-05T20:30:00Z,NA,NA,NA,NA,480,NA,NA,NA,NA,454,0.4,22.1,0.21,2.442,96.6
NA,2024-06-05T20:45:00Z,NA,NA,NA,NA,458,NA,NA,NA,NA,454,0,21.8,0.18,2.436,96.6
NA,2024-06-05T21:00:00Z,NA,NA,NA,NA,449,NA,NA,NA,NA,455,0,21.7,0.16,2.435,96.62
NA,2024-06-05T21:15:00Z,NA,NA,NA,NA,448,NA,NA,NA,NA,455,0,21.5,0.14,2.417,96.63
NA,2024-06-05T21:30:00Z,NA,NA,NA,NA,450,NA,NA,NA,NA,456,0,21.2,0.1,2.415,96.64
NA,2024-06-05T21:45:00Z,NA,NA,NA,NA,450,NA,NA,NA,NA,456,0,20.9,0.07,2.404,96.65
NA,2024-06-05T22:00:00Z,NA,NA,NA,NA,450,NA,NA,NA,NA,457,0,20.8,0.04,2.414,96.66
NA,2024-06-05T22:15:00Z,NA,NA,NA,NA,450,NA,NA,NA,NA,457,0,20.7,0.03,2.41,96.68
NA,2024-06-05T22:30:00Z,NA,NA,NA,NA,449,NA,NA,NA,NA,458,0,20.7,0.01,2.427,96.69
NA,2024-06-05T22:45:00Z,NA,NA,NA,NA,449,NA,NA,NA,NA,458,0,20.6,0.01,2.418,96.69
NA,2024-06-05T23:00:00Z,NA,NA,NA,NA,449,NA,NA,NA,NA,458,0,20.5,0,2.413,96.7
NA,2024-06-05T23:15:00Z,NA,NA,NA,NA,446,NA,NA,NA,NA,459,0,20.5,0,2.411,96.68
NA,2024-06-05T23:30:00Z,NA,NA,NA,NA,444,NA,NA,NA,NA,460,0,20.4,0,2.398,96.67
NA,2024-06-05T23:45:00Z,NA,NA,NA,NA,450,NA,NA,NA,NA,457,0,20.4,0,2.394,96.65
NA,2024-06-06T00:00:00Z,NA,NA,NA,NA,449,NA,NA,NA,NA,456,0,20.6,0.02,2.402,96.65
NA,2024-06-06T00:15:00Z,NA,NA,NA,NA,448,NA,NA,NA,NA,455,0,20.9,0.07,2.394,96.66
NA,2024-06-06T00:30:00Z,NA,NA,NA,NA,448,NA,NA,NA,NA,455,0,21.1,0.11,2.386,96.67
NA,2024-06-06T00:45:00Z,NA,NA,NA,NA,448,NA,NA,NA,NA,454,0,21.3,0.15,2.389,96.67
NA,2024-06-06T01:00:00Z,NA,NA,NA,NA,447,NA,NA,NA,NA,454,0,21.6,0.2,2.387,96.68
NA,2024-06-06T01:15:00Z,NA,NA,NA,NA,447,NA,NA,NA,NA,454,0,21.8,0.23,2.384,96.64
NA,2024-06-06T01:30:00Z,NA,NA,NA,NA,447,NA,NA,NA,NA,454,0,21.9,0.25,2.377,96.61
NA,2024-06-06T01:45:00Z,NA,NA,NA,NA,447,NA,NA,NA,NA,454,0,21.9,0.26,2.365,96.59
NA,2024-06-06T02:00:00Z,NA,NA,NA,NA,447,NA,NA,NA,NA,454,0,22,0.27,2.36,96.55
NA,2024-06-06T02:15:00Z,NA,NA,NA,NA,447,NA,NA,NA,NA,454,0,21.9,0.27,2.358,96.55
NA,2024-06-06T02:30:00Z,NA,NA,NA,NA,447,NA,NA,NA,NA,453,0,22.2,0.31,2.365,96.56
NA,2024-06-06T02:45:00Z,NA,NA,NA,NA,447,NA,NA,NA,NA,453,0,22.3,0.33,2.364,96.56
NA,2024-06-06T03:00:00Z,NA,NA,NA,NA,447,NA,NA,NA,NA,453,0,22.3,0.33,2.367,96.56
NA,2024-06-06T03:15:00Z,NA,NA,NA,NA,447,NA,NA,NA,NA,453,0,22.3,0.33,2.37,96.54
NA,2024-06-06T03:30:00Z,NA,NA,NA,NA,447,NA,NA,NA,NA,453,0,22.2,0.31,2.365,96.5
NA,2024-06-06T03:45:00Z,NA,NA,NA,NA,447,NA,NA,NA,NA,453,0,22,0.28,2.36,96.48
NA,2024-06-06T04:00:00Z,NA,NA,NA,NA,447,NA,NA,NA,NA,454,0,21.9,0.26,2.36,96.47
NA,2024-06-06T04:15:00Z,NA,NA,NA,NA,447,NA,NA,NA,NA,454,0,21.8,0.25,2.366,96.48
NA,2024-06-06T04:30:00Z,NA,NA,NA,NA,448,NA,NA,NA,NA,454,0,21.6,0.21,2.377,96.49
NA,2024-06-06T04:45:00Z,NA,NA,NA,NA,447,NA,NA,NA,NA,454,0,21.4,0.17,2.383,96.49
NA,2024-06-06T05:00:00Z,NA,NA,NA,NA,448,NA,NA,NA,NA,455,0,21.3,0.14,2.396,96.5
NA,2024-06-06T05:15:00Z,NA,NA,NA,NA,447,NA,NA,NA,NA,457,0,21.1,0.11,2.384,96.53
NA,2024-06-06T05:30:00Z,NA,NA,NA,NA,448,NA,NA,NA,NA,467,0,22,0.23,2.416,96.56
NA,2024-06-06T05:45:00Z,NA,NA,NA,NA,448,NA,NA,NA,NA,458,0,21.9,0.21,2.419,96.56
NA,2024-06-06T06:00:00Z,NA,NA,NA,NA,447,NA,NA,NA,NA,454,0,21.6,0.17,2.414,96.56
NA,2024-06-06T06:15:00Z,NA,NA,NA,NA,600,NA,NA,NA,NA,857,0,21.4,0.15,2.4,96.57
NA,2024-06-06T06:30:00Z,NA,NA,NA,NA,602,NA,NA,NA,NA,590,0,20.6,0.05,2.381,96.58
NA,2024-06-06T06:45:00Z,NA,NA,NA,NA,554,NA,NA,NA,NA,553,0,20.5,0.01,2.395,96.58
NA,2024-06-06T07:00:00Z,NA,NA,NA,NA,561,NA,NA,NA,NA,536,0,20.4,0,2.398,96.58
NA,2024-06-06T07:15:00Z,NA,NA,NA,NA,560,NA,NA,NA,NA,526,0.4,20.4,0,2.398,96.6
NA,2024-06-06T07:30:00Z,NA,NA,NA,NA,563,NA,NA,NA,NA,519,10.3,20.4,0,2.401,96.62
NA,2024-06-06T07:45:00Z,NA,NA,NA,NA,563,NA,NA,NA,NA,514,11.4,20.5,0,2.404,96.63
NA,2024-06-06T08:00:00Z,NA,NA,NA,NA,563,NA,NA,NA,NA,560,10.3,20.6,0,2.419,96.64
NA,2024-06-06T08:15:00Z,NA,NA,NA,NA,561,NA,NA,NA,NA,533,5.1,20.6,0,2.422,96.66
NA,2024-06-06T08:30:00Z,NA,NA,NA,NA,578,NA,NA,NA,NA,634,8.4,20.6,0,2.424,96.67
NA,2024-06-06T08:45:00Z,NA,NA,NA,NA,591,NA,NA,NA,NA,727,8.6,20.6,0,2.426,96.67
NA,2024-06-06T09:00:00Z,NA,NA,NA,NA,611,NA,NA,NA,NA,677,8.1,20.6,0,2.425,96.68
NA,2024-06-06T09:15:00Z,NA,NA,NA,NA,597,NA,NA,NA,NA,637,29.5,20.6,0,2.426,96.68
NA,2024-06-06T09:30:00Z,NA,NA,NA,NA,610,NA,NA,NA,NA,550,51.1,20.7,0,2.443,96.68
NA,2024-06-06T09:45:00Z,NA,NA,NA,NA,551,NA,NA,NA,NA,523,37.5,21,0,2.483,96.69
NA,2024-06-06T10:00:00Z,NA,NA,NA,NA,555,NA,NA,NA,NA,508,56.6,21.4,0,2.54,96.7
NA,2024-06-06T10:15:00Z,NA,NA,NA,NA,580,NA,NA,NA,NA,514,85,22,0,2.635,96.7
NA,2024-06-06T10:30:00Z,NA,NA,NA,NA,578,NA,NA,NA,NA,494,123.6,22.2,0.08,2.599,96.69
NA,2024-06-06T10:45:00Z,NA,NA,NA,NA,570,NA,NA,NA,NA,474,88.3,22.5,0.16,2.554,96.69
NA,2024-06-06T11:00:00Z,NA,NA,NA,NA,562,NA,NA,NA,NA,472,78,22.8,0.16,2.609,96.68
NA,2024-06-06T11:15:00Z,NA,NA,NA,NA,558,NA,NA,NA,NA,471,33.1,22.6,0.14,2.599,96.69
NA,2024-06-06T11:30:00Z,NA,NA,NA,NA,541,NA,NA,NA,NA,463,262,22.9,0.16,2.626,96.69
NA,2024-06-06T11:45:00Z,NA,NA,NA,NA,527,NA,NA,NA,NA,463,113.5,23.2,0.17,2.664,96.69
NA,2024-06-06T12:00:00Z,NA,NA,NA,NA,502,NA,NA,NA,NA,460,241,23.4,0.19,2.69,96.69
NA,2024-06-06T12:15:00Z,NA,NA,NA,NA,480,NA,NA,NA,NA,455,103.1,23.9,0.26,2.699,96.69
NA,2024-06-06T12:30:00Z,NA,NA,NA,NA,446,NA,NA,NA,NA,452,78.4,23.8,0.32,2.629,96.69
NA,2024-06-06T12:45:00Z,NA,NA,NA,NA,446,NA,NA,NA,NA,452,57.3,24.1,0.44,2.567,96.68
NA,2024-06-06T13:00:00Z,NA,NA,NA,NA,448,NA,NA,NA,NA,497,69.8,24.2,0.49,2.533,96.67
NA,2024-06-06T13:15:00Z,NA,NA,NA,NA,454,NA,NA,NA,NA,640,44.7,22.9,0.34,2.457,96.68
NA,2024-06-06T13:30:00Z,NA,NA,NA,NA,449,NA,NA,NA,NA,588,93.8,23.1,0.24,2.588,96.66
NA,2024-06-06T13:45:00Z,NA,NA,NA,NA,448,NA,NA,NA,NA,574,153.1,24.4,0.57,2.477,96.65
NA,2024-06-06T14:00:00Z,NA,NA,NA,NA,447,NA,NA,NA,NA,563,103.5,25.2,0.63,2.568,96.64
NA,2024-06-06T14:15:00Z,NA,NA,NA,NA,444,NA,NA,NA,NA,542,85.9,25.6,0.96,2.327,96.61
NA,2024-06-06T14:30:00Z,NA,NA,NA,NA,444,NA,NA,NA,NA,512,187.3,26,1.18,2.178,96.59
NA,2024-06-06T14:45:00Z,NA,NA,NA,NA,443,NA,NA,NA,NA,447,290.4,26.5,1.3,2.16,96.57
NA,2024-06-06T15:00:00Z,NA,NA,NA,NA,443,NA,NA,NA,NA,448,97.2,26.7,1.26,2.24,96.56
NA,2024-06-06T15:15:00Z,NA,NA,NA,NA,443,NA,NA,NA,NA,447,106.9,26.7,1.24,2.269,96.55
NA,2024-06-06T15:30:00Z,NA,NA,NA,NA,443,NA,NA,NA,NA,448,105.5,26.8,1.25,2.274,96.55
NA,2024-06-06T15:45:00Z,NA,NA,NA,NA,443,NA,NA,NA,NA,447,135.5,26.8,1.36,2.156,96.53
NA,2024-06-06T16:00:00Z,NA,NA,NA,NA,443,NA,NA,NA,NA,447,131.3,27,1.5,2.061,96.53
NA,2024-06-06T16:15:00Z,NA,NA,NA,NA,443,NA,NA,NA,NA,447,80.9,26.6,1.43,2.041,96.52
NA,2024-06-06T16:30:00Z,NA,NA,NA,NA,443,NA,NA,NA,NA,447,115,26.8,1.46,2.053,96.51
NA,2024-06-06T16:45:00Z,NA,NA,NA,NA,442,NA,NA,NA,NA,447,368.4,27,1.51,2.052,96.5
NA,2024-06-06T17:00:00Z,NA,NA,NA,NA,442,NA,NA,NA,NA,447,78.7,27,1.53,2.026,96.49
NA,2024-06-06T17:15:00Z,NA,NA,NA,NA,442,NA,NA,NA,NA,447,66.1,26.9,1.5,2.042,96.49
NA,2024-06-06T17:30:00Z,NA,NA,NA,NA,442,NA,NA,NA,NA,447,56.2,26.6,1.5,1.971,96.5
NA,2024-06-06T17:45:00Z,NA,NA,NA,NA,442,NA,NA,NA,NA,447,69.2,26.9,1.49,2.049,96.5
NA,2024-06-06T18:00:00Z,NA,NA,NA,NA,442,NA,NA,NA,NA,447,27.6,26.5,1.53,1.924,96.5
NA,2024-06-06T18:15:00Z,NA,NA,NA,NA,442,NA,NA,NA,NA,447,41.7,26,1.44,1.919,96.49
NA,2024-06-06T18:30:00Z,NA,NA,NA,NA,442,NA,NA,NA,NA,447,59.9,26.2,1.35,2.048,96.48
NA,2024-06-06T18:45:00Z,NA,NA,NA,NA,442,NA,NA,NA,NA,447,52.4,26.3,1.37,2.046,96.48
NA,2024-06-06T19:00:00Z,NA,NA,NA,NA,442,NA,NA,NA,NA,447,36.8,26.3,1.47,1.947,96.49
NA,2024-06-06T19:15:00Z,NA,NA,NA,NA,442,NA,NA,NA,NA,447,42.1,26.2,1.42,1.969,96.49
NA,2024-06-06T19:30:00Z,NA,NA,NA,NA,442,NA,NA,NA,NA,447,37.7,25.9,1.32,2.014,96.5
NA,2024-06-06T19:45:00Z,NA,NA,NA,NA,442,NA,NA,NA,NA,447,33.1,25.7,1.3,1.996,96.51
NA,2024-06-06T20:00:00Z,NA,NA,NA,NA,442,NA,NA,NA,NA,447,28.7,25.6,1.34,1.927,96.52
NA,2024-06-06T20:15:00Z,NA,NA,NA,NA,442,NA,NA,NA,NA,447,22.9,25.4,1.36,1.875,96.53
NA,2024-06-06T20:30:00Z,NA,NA,NA,NA,442,NA,NA,NA,NA,447,5.5,25.1,1.35,1.827,96.54
NA,2024-06-06T20:45:00Z,NA,NA,NA,NA,443,NA,NA,NA,NA,447,0,24.5,1.23,1.854,96.56
NA,2024-06-06T21:00:00Z,NA,NA,NA,NA,443,NA,NA,NA,NA,448,0,24,1.13,1.854,96.57
NA,2024-06-06T21:15:00Z,NA,NA,NA,NA,443,NA,NA,NA,NA,448,0,23.4,1,1.88,96.58
NA,2024-06-06T21:30:00Z,NA,NA,NA,NA,444,NA,NA,NA,NA,449,0,22.7,0.81,1.937,96.6
NA,2024-06-06T21:45:00Z,NA,NA,NA,NA,444,NA,NA,NA,NA,450,0,21.8,0.63,1.981,96.62
NA,2024-06-06T22:00:00Z,NA,NA,NA,NA,445,NA,NA,NA,NA,450,0,21.1,0.47,2.026,96.63
NA,2024-06-06T22:15:00Z,NA,NA,NA,NA,446,NA,NA,NA,NA,452,0,20.4,0.35,2.048,96.65
NA,2024-06-06T22:30:00Z,NA,NA,NA,NA,446,NA,NA,NA,NA,452,0,19.9,0.23,2.094,96.67
NA,2024-06-06T22:45:00Z,NA,NA,NA,NA,447,NA,NA,NA,NA,453,0,19.4,0.19,2.071,96.69
NA,2024-06-06T23:00:00Z,NA,NA,NA,NA,447,NA,NA,NA,NA,453,0,19.1,0.16,2.058,96.7
NA,2024-06-06T23:15:00Z,NA,NA,NA,NA,448,NA,NA,NA,NA,454,0,19,0.13,2.062,96.71
NA,2024-06-06T23:30:00Z,NA,NA,NA,NA,448,NA,NA,NA,NA,454,0,18.6,0.11,2.034,96.71
NA,2024-06-06T23:45:00Z,NA,NA,NA,NA,448,NA,NA,NA,NA,454,0,18.3,0.1,2.009,96.71
NA,2024-06-07T00:00:00Z,NA,NA,NA,NA,448,NA,NA,NA,NA,454,0,18,0.08,1.983,96.72
NA,2024-06-07T00:15:00Z,NA,NA,NA,NA,448,NA,NA,NA,NA,454,0,17.8,0.07,1.967,96.74
NA,2024-06-07T00:30:00Z,NA,NA,NA,NA,448,NA,NA,NA,NA,454,0,17.7,0.07,1.957,96.74
NA,2024-06-07T00:45:00Z,NA,NA,NA,NA,449,NA,NA,NA,NA,455,0,17.6,0.05,1.951,96.75
NA,2024-06-07T01:00:00Z,NA,NA,NA,NA,449,NA,NA,NA,NA,455,0,17.3,0.04,1.933,96.76
NA,2024-06-07T01:15:00Z,NA,NA,NA,NA,449,NA,NA,NA,NA,455,0,17.1,0.03,1.918,96.77
NA,2024-06-07T01:30:00Z,NA,NA,NA,NA,449,NA,NA,NA,NA,455,0,17,0.03,1.914,96.79
NA,2024-06-07T01:45:00Z,NA,NA,NA,NA,448,NA,NA,NA,NA,456,0,17,0.03,1.904,96.79
NA,2024-06-07T02:00:00Z,NA,NA,NA,NA,448,NA,NA,NA,NA,456,0,16.9,0.02,1.897,96.79
NA,2024-06-07T02:15:00Z,NA,NA,NA,NA,447,NA,NA,NA,NA,456,0,16.8,0.02,1.887,96.79
NA,2024-06-07T02:30:00Z,NA,NA,NA,NA,447,NA,NA,NA,NA,456,0,16.7,0.02,1.883,96.8
NA,2024-06-07T02:45:00Z,NA,NA,NA,NA,446,NA,NA,NA,NA,456,0,16.6,0.02,1.857,96.8
NA,2024-06-07T03:00:00Z,NA,NA,NA,NA,445,NA,NA,NA,NA,456,0,16.2,0.02,1.821,96.81
NA,2024-06-07T03:15:00Z,NA,NA,NA,NA,446,NA,NA,NA,NA,456,0,16,0.01,1.809,96.81
NA,2024-06-07T03:30:00Z,NA,NA,NA,NA,445,NA,NA,NA,NA,456,0,15.9,0.01,1.797,96.8
NA,2024-06-07T03:45:00Z,NA,NA,NA,NA,445,NA,NA,NA,NA,457,0,15.7,0.01,1.778,96.81
NA,2024-06-07T04:00:00Z,NA,NA,NA,NA,445,NA,NA,NA,NA,457,0,15.6,0,1.767,96.81
NA,2024-06-07T04:15:00Z,NA,NA,NA,NA,445,NA,NA,NA,NA,457,0,15.4,0.01,1.748,96.81
NA,2024-06-07T04:30:00Z,NA,NA,NA,NA,444,NA,NA,NA,NA,458,0,15.3,0,1.742,96.81
NA,2024-06-07T04:45:00Z,NA,NA,NA,NA,443,NA,NA,NA,NA,458,0,15.2,0,1.721,96.81
NA,2024-06-07T05:00:00Z,NA,NA,NA,NA,444,NA,NA,NA,NA,458,0,15,0,1.702,96.81
NA,2024-06-07T05:15:00Z,NA,NA,NA,NA,443,NA,NA,NA,NA,458,0,14.8,0,1.68,96.81
NA,2024-06-07T05:30:00Z,NA,NA,NA,NA,444,NA,NA,NA,NA,459,0,14.6,0,1.663,96.82
NA,2024-06-07T05:45:00Z,NA,NA,NA,NA,444,NA,NA,NA,NA,460,0,14.6,0,1.655,96.83
NA,2024-06-07T06:00:00Z,NA,NA,NA,NA,444,NA,NA,NA,NA,461,0,14.4,0,1.643,96.84
NA,2024-06-07T06:15:00Z,NA,NA,NA,NA,444,NA,NA,NA,NA,462,0,14.4,0,1.642,96.85
NA,2024-06-07T06:30:00Z,NA,NA,NA,NA,445,NA,NA,NA,NA,464,0,14.4,0,1.638,96.86
NA,2024-06-07T06:45:00Z,NA,NA,NA,NA,446,NA,NA,NA,NA,467,3.8,14.2,0,1.621,96.87
NA,2024-06-07T07:00:00Z,NA,NA,NA,NA,446,NA,NA,NA,NA,467,11.7,14.1,0,1.61,96.88
NA,2024-06-07T07:15:00Z,NA,NA,NA,NA,449,NA,NA,NA,NA,467,16.3,14.1,0,1.607,96.9
NA,2024-06-07T07:30:00Z,NA,NA,NA,NA,449,NA,NA,NA,NA,465,19.4,14.2,0,1.614,96.91
NA,2024-06-07T07:45:00Z,NA,NA,NA,NA,451,NA,NA,NA,NA,461,26.9,14.4,0,1.639,96.92
NA,2024-06-07T08:00:00Z,NA,NA,NA,NA,450,NA,NA,NA,NA,457,34.2,14.6,0,1.665,96.92
NA,2024-06-07T08:15:00Z,NA,NA,NA,NA,450,NA,NA,NA,NA,456,35.9,15,0,1.697,96.94
NA,2024-06-07T08:30:00Z,NA,NA,NA,NA,449,NA,NA,NA,NA,456,33.9,15.4,0,1.744,96.95
NA,2024-06-07T08:45:00Z,NA,NA,NA,NA,447,NA,NA,NA,NA,454,41.2,15.8,0,1.792,96.95
NA,2024-06-07T09:00:00Z,NA,NA,NA,NA,446,NA,NA,NA,NA,452,41.2,16.7,0.04,1.861,96.96
NA,2024-06-07T09:15:00Z,NA,NA,NA,NA,445,NA,NA,NA,NA,451,43.6,17.9,0.33,1.72,96.98
NA,2024-06-07T09:30:00Z,NA,NA,NA,NA,445,NA,NA,NA,NA,450,46.5,18.8,0.48,1.682,96.98
NA,2024-06-07T09:45:00Z,NA,NA,NA,NA,444,NA,NA,NA,NA,450,49.8,19.5,0.61,1.646,96.98
